,Anime_ID,Title,Type,Season,Year,Character,Character_ID,Character_Favorites,Personnel_ID,Personnel_Name,Role_Main,Role_Supporting
184942,40602,7 Seeds 2nd Season,ONA,,2020.0,Ban,19127,3,494,Terashima Takuma,False,True
184943,40460,Nakanohito Genome [Jikkyouchuu]: Knots of Memories,OVA,,2020.0,"Aikawa, Makino",152777,83,494,Terashima Takuma,True,False
184944,38668,Dorohedoro,TV,Winter,2020.0,Fukuyama,79439,1,494,Terashima Takuma,False,True
184945,38883,Haikyuu!! To the Top,TV,Winter,2020.0,"Semi, Eita",137985,109,494,Terashima Takuma,False,True
184946,37972,Hoshiai no Sora,TV,Fall,2019.0,"Ouji, Arashi",176956,19,494,Terashima Takuma,False,True
184947,36882,Arifureta Shokugyou de Sekai Saikyou,TV,Summer,2019.0,"Orcus, Oscar",172042,4,494,Terashima Takuma,False,True
184948,37926,Nakanohito Genome [Jikkyouchuu],TV,Summer,2019.0,"Aikawa, Makino",152777,83,494,Terashima Takuma,True,False
184949,38735,7 Seeds,ONA,,2019.0,Ban,19127,3,494,Terashima Takuma,False,True
184950,35645,Uta no☆Prince-sama♪ Movie: Maji Love Kingdom,Movie,,2019.0,"Ittoki, Otoya",40561,698,494,Terashima Takuma,True,False
184951,38349,Wotaku ni Koi wa Muzukashii OVA,OVA,,2019.0,Baba,163692,5,494,Terashima Takuma,False,True
184952,49735,The iDOLM@STER SideM: Wake Atte Mini! Specials,Special,,2019.0,"Amagase, Touma",44421,26,494,Terashima Takuma,True,False
184953,38921,Tsurune: Kazemai Koukou Kyuudou-bu - Yabai,Special,,2019.0,"Motomura, Hiroki",166871,1,494,Terashima Takuma,False,True
184954,37956,3D Kanojo: Real Girl 2nd Season,TV,Winter,2019.0,"Takanashi, Mitsuya",126020,21,494,Terashima Takuma,False,True
184955,36653,Tsurune: Kazemai Koukou Kyuudou-bu,TV,Fall,2018.0,"Motomura, Hiroki",166871,1,494,Terashima Takuma,False,True
184956,38203,The iDOLM@STER SideM: Wake Atte Mini!,TV,Fall,2018.0,"Amagase, Touma",44421,26,494,Terashima Takuma,True,False
184957,37007,Hinomaruzumou,TV,Fall,2018.0,"Tsuji, Kirihito",153793,8,494,Terashima Takuma,False,True
184958,37430,Tensei shitara Slime Datta Ken,TV,Fall,2018.0,"Mikami, Satoru",165016,9,494,Terashima Takuma,False,True
184959,36316,Shichisei no Subaru,TV,Summer,2018.0,"Vivali, Clive",162713,8,494,Terashima Takuma,False,True
184960,36529,The iDOLM@STER SideM: 315 Variety Pack! Made In Passion!,Special,,2018.0,"Amagase, Touma",44421,26,494,Terashima Takuma,True,False
184961,35968,Wotaku ni Koi wa Muzukashii,TV,Spring,2018.0,Baba,163692,5,494,Terashima Takuma,False,True
184962,36803,Servamp Movie: Alice in the Garden,Movie,,2018.0,"Shirota, Mahiru",87273,88,494,Terashima Takuma,True,False
184963,36793,3D Kanojo: Real Girl,TV,Spring,2018.0,"Takanashi, Mitsuya",126020,21,494,Terashima Takuma,False,True
184964,36754,Kakuriyo no Yadomeshi,TV,Spring,2018.0,Hatori,160627,3,494,Terashima Takuma,False,True
184965,32827,B: The Beginning,ONA,,2018.0,Kirisame,160295,6,494,Terashima Takuma,False,True
184966,36029,Hakyuu Houshin Engi,TV,Winter,2018.0,"Doujin, Nentou",47885,1,494,Terashima Takuma,False,True
184967,36043,Net-juu no Susume Special,Special,,2017.0,"Fujimoto, Kazuomi",153568,14,494,Terashima Takuma,False,True
184968,36038,Net-juu no Susume,TV,Fall,2017.0,"Fujimoto, Kazuomi",153568,14,494,Terashima Takuma,False,True
184969,34915,The iDOLM@STER SideM,TV,Fall,2017.0,"Amagase, Touma",44421,26,494,Terashima Takuma,True,False
184970,34771,Dynamic Chord,TV,Fall,2017.0,"Hinoyama, Sakura",150085,5,494,Terashima Takuma,True,False
184971,34572,Black Clover,TV,Fall,2017.0,"Lunettes, Klaus",153965,28,494,Terashima Takuma,False,True
184972,36186,The iDOLM@STER Prologue SideM: Episode of Jupiter,Special,,2017.0,"Amagase, Touma",44421,26,494,Terashima Takuma,True,False
184973,35111,Haikyuu!! Movie 4: Concept no Tatakai,Movie,,2017.0,"Semi, Eita",137985,109,494,Terashima Takuma,False,True
184974,35182,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE! LOVE!,OVA,,2017.0,"Gero, Akoya",117773,40,494,Terashima Takuma,False,True
184975,35434,Konbini Kareshi,TV,Summer,2017.0,"Mishima, Haruki",150889,6,494,Terashima Takuma,True,False
184976,32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,Movie,,2017.0,"Saijou, Leonhart",72315,21,494,Terashima Takuma,False,True
184977,33371,Atom: The Beginning,TV,Spring,2017.0,Dr. Ochanomizu,24144,13,494,Terashima Takuma,True,False
184978,32032,Seikaisuru Kado,TV,Spring,2017.0,Yaha-kui zaShunina,148091,98,494,Terashima Takuma,True,False
184979,34901,Beyblade Burst God,TV,Spring,2017.0,"Carlisle, Sisco",149772,13,494,Terashima Takuma,True,False
184980,31812,Kuroshitsuji Movie: Book of the Atlantic,Movie,,2017.0,Snake,35348,424,494,Terashima Takuma,False,True
184981,33417,Super Lovers 2,TV,Winter,2017.0,"Kaidou, Shima",47247,60,494,Terashima Takuma,False,True
184982,33013,Super Lovers OVA,OVA,,2017.0,"Kaidou, Shima",47247,60,494,Terashima Takuma,False,True
184983,33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,TV Special,,2016.0,"Ishinagare, Souseki",38118,1,494,Terashima Takuma,False,True
184984,32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,TV,Fall,2016.0,"Semi, Eita",137985,109,494,Terashima Takuma,False,True
184985,31178,Uta no☆Prince-sama♪ Maji Love Legend Star,TV,Fall,2016.0,"Ittoki, Otoya",40561,698,494,Terashima Takuma,True,False
184986,32915,Durarara!!x2 Ketsu: Dufufufu!!,Special,,2016.0,"Togusa, Saburou",29429,8,494,Terashima Takuma,False,True
184987,31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,TV,Summer,2016.0,"Gero, Akoya",117773,40,494,Terashima Takuma,False,True
184988,31229,Servamp,TV,Summer,2016.0,"Shirota, Mahiru",87273,88,494,Terashima Takuma,True,False
184989,31680,Super Lovers,TV,Spring,2016.0,"Kaidou, Shima",47247,60,494,Terashima Takuma,False,True
184990,32105,Sousei no Onmyouji,TV,Spring,2016.0,Tatara,142067,57,494,Terashima Takuma,False,True
184991,31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,Movie,,2016.0,"Ishinagare, Souseki",38118,1,494,Terashima Takuma,False,True
184992,30711,Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,Movie,,2016.0,"Ashra, Ashley",93871,3,494,Terashima Takuma,False,True
184993,27833,Durarara!!x2 Ketsu,TV,Winter,2016.0,"Togusa, Saburou",29429,8,494,Terashima Takuma,False,True
184994,31221,Tantei Team KZ Jiken Note,TV,Fall,2015.0,"Kuroki, Takakazu",132496,1,494,Terashima Takuma,True,False
184995,30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,Special,,2015.0,"Izumi, Gaku",18550,20,494,Terashima Takuma,True,False
184996,31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,Special,,2015.0,"Akiyama, Sou",110641,1,494,Terashima Takuma,True,False
184997,30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,Special,,2015.0,"Togusa, Saburou",29429,8,494,Terashima Takuma,False,True
184998,27831,Durarara!!x2 Ten,TV,Summer,2015.0,"Togusa, Saburou",29429,8,494,Terashima Takuma,False,True
184999,15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,Movie,,2015.0,"Ashra, Ashley",93871,3,494,Terashima Takuma,False,True
185000,30381,Sousei no Aquarion Evol,Special,,2015.0,Apollo,4143,101,494,Terashima Takuma,False,True
185001,31145,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,Special,,2015.0,"Ashra, Ashley",93871,3,494,Terashima Takuma,True,False
185002,15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Movie,,2015.0,"Ashra, Ashley",93871,3,494,Terashima Takuma,False,True
185003,28817,Mikagura Gakuen Kumikyoku (TV),TV,Spring,2015.0,Tonkyun,124565,7,494,Terashima Takuma,False,True
185004,21439,Uta no☆Prince-sama♪ Maji Love Revolutions,TV,Spring,2015.0,"Ittoki, Otoya",40561,698,494,Terashima Takuma,True,False
185005,27663,Baby Steps 2nd Season,TV,Spring,2015.0,"Kageyama, Kojirou",43445,1,494,Terashima Takuma,False,True
185006,23317,Kuroshitsuji: Book of Murder,OVA,,2015.0,Snake,35348,424,494,Terashima Takuma,False,True
185007,23199,Durarara!!x2 Shou,TV,Winter,2015.0,"Togusa, Saburou",29429,8,494,Terashima Takuma,False,True
185008,27727,Binan Koukou Chikyuu Bouei-bu LOVE!,TV,Winter,2015.0,"Gero, Akoya",117773,40,494,Terashima Takuma,False,True
185009,25159,Inou-Battle wa Nichijou-kei no Naka de,TV,Fall,2014.0,"Kiryuu, Hajime",111613,18,494,Terashima Takuma,False,True
185010,22147,Amagi Brilliant Park,TV,Fall,2014.0,Wanipi,115305,8,494,Terashima Takuma,False,True
185011,23321,Log Horizon 2nd Season,TV,Fall,2014.0,Shiroe,81367,4816,494,Terashima Takuma,True,False
185012,21845,Ushinawareta Mirai wo Motomete,TV,Fall,2014.0,"Akiyama, Sou",110641,1,494,Terashima Takuma,True,False
185013,24171,Mushibugyou OVA,OVA,,2014.0,Mugai,79115,10,494,Terashima Takuma,True,False
185014,22145,Kuroshitsuji: Book of Circus,TV,Summer,2014.0,Snake,35348,424,494,Terashima Takuma,False,True
185015,21603,Mekakucity Actors,TV,Spring,2014.0,"Kisaragi, Shintarou",67167,1003,494,Terashima Takuma,True,False
185016,21185,Baby Steps,TV,Spring,2014.0,"Kageyama, Kojirou",43445,1,494,Terashima Takuma,False,True
185017,20785,Mahouka Koukou no Rettousei,TV,Spring,2014.0,"Saijou, Leonhart",72315,21,494,Terashima Takuma,False,True
185018,22043,Fairy Tail (2014),TV,Spring,2014.0,Jackal,102991,19,494,Terashima Takuma,False,True
185019,23341,Yoku Wakaru Mahouka!,ONA,,2014.0,"Saijou, Leonhart",72315,21,494,Terashima Takuma,False,True
185020,17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,Movie,,2014.0,"Amagase, Touma",44421,26,494,Terashima Takuma,False,True
185021,18671,Chuunibyou demo Koi ga Shitai! Ren,TV,Winter,2014.0,Chihiro,107661,2,494,Terashima Takuma,False,True
185022,19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,Special,,2013.0,"Ittoki, Otoya",40561,698,494,Terashima Takuma,True,False
185023,16011,Tokyo Ravens,TV,Fall,2013.0,Shaver,100437,1,494,Terashima Takuma,False,True
185024,18245,White Album 2,TV,Fall,2013.0,"Iizuka, Takeya",93041,22,494,Terashima Takuma,False,True
185025,17265,Log Horizon,TV,Fall,2013.0,Shiroe,81367,4816,494,Terashima Takuma,True,False
185026,15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Movie,,2013.0,"Ashra, Ashley",93871,3,494,Terashima Takuma,False,True
185027,16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,OVA,,2013.0,"Yamaguchi, Kenji",54823,519,494,Terashima Takuma,False,True
185028,17655,Kidou Senshi Gundam AGE: Memory of Eden,OVA,,2013.0,"Galette, Desil",51147,1,494,Terashima Takuma,False,True
185029,11633,Blood Lad,TV,Summer,2013.0,Wolf,36773,114,494,Terashima Takuma,True,False
185030,16890,Makai Ouji: Devils and Realist,TV,Summer,2013.0,"Huber, Dantalion",51749,228,494,Terashima Takuma,True,False
185031,18055,Hakkenden: Touhou Hakken Ibun 2nd Season,TV,Summer,2013.0,"Inuta, Kobungo",75532,3,494,Terashima Takuma,True,False
185032,17505,Mushibugyou,TV,Spring,2013.0,Mugai,79115,10,494,Terashima Takuma,True,False
185033,12711,Uta no☆Prince-sama♪ Maji Love 2000%,TV,Spring,2013.0,"Ittoki, Otoya",40561,698,494,Terashima Takuma,True,False
185034,15613,Hakkenden: Touhou Hakken Ibun,TV,Winter,2013.0,"Inuta, Kobungo",75532,3,494,Terashima Takuma,True,False
185035,16001,Kokoro Connect: Michi Random,Special,,2012.0,"Aoki, Yoshifumi",40199,46,494,Terashima Takuma,True,False
185036,14835,The iDOLM@STER Shiny Festa,OVA,,2012.0,"Amagase, Touma",44421,26,494,Terashima Takuma,False,True
185037,15951,Amagami SS+ Plus Picture Drama,Special,,2012.0,"Umehara, Masayoshi",34563,25,494,Terashima Takuma,True,False
185038,14227,Tonari no Kaibutsu-kun,TV,Fall,2012.0,"Yamaguchi, Kenji",54823,519,494,Terashima Takuma,False,True
185039,11887,Kokoro Connect,TV,Summer,2012.0,"Aoki, Yoshifumi",40199,46,494,Terashima Takuma,True,False
185040,11889,The iDOLM@STER: 765 Pro to Iu Monogatari,Special,,2012.0,"Amagase, Touma",44421,26,494,Terashima Takuma,False,True
185041,12189,Hyouka,TV,Spring,2012.0,Yamauchi,65187,1,494,Terashima Takuma,False,True
185042,13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,Special,,2012.0,"Tandoji, Alma",43755,16,494,Terashima Takuma,True,False
185043,12963,Jewelpet Kira☆Deco!,TV,Spring,2012.0,"Akagi, Retsu",69427,1,494,Terashima Takuma,True,False
185044,10447,Aquarion Evol,TV,Winter,2012.0,Apollo,4143,101,494,Terashima Takuma,False,True
185045,11635,Sacred Seven: Shirogane no Tsubasa,Movie,,2012.0,"Tandoji, Alma",43755,16,494,Terashima Takuma,True,False
185046,11235,Amagami SS+ Plus,TV,Winter,2012.0,"Umehara, Masayoshi",34563,25,494,Terashima Takuma,False,True
185047,11341,Tantei Opera Milky Holmes Dai 2 Maku,TV,Winter,2012.0,"Ishinagare, Souseki",38118,1,494,Terashima Takuma,False,True
185048,10808,Kidou Senshi Gundam AGE,TV,Fall,2011.0,"Galette, Desil",51147,1,494,Terashima Takuma,False,True
185049,13993,Goulart Knights: Evoked the Beginning White,OVA,,2011.0,"Ladnarash, Ulbireo",36851,2,494,Terashima Takuma,True,False
185050,10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,Special,,2011.0,"Kubo, Toshimitsu",30145,37,494,Terashima Takuma,False,True
185051,10923,Tantei Opera Milky Holmes: Summer Special,TV Special,,2011.0,"Ishinagare, Souseki",38118,1,494,Terashima Takuma,False,True
185052,8516,Baka to Test to Shoukanjuu Ni!,TV,Summer,2011.0,"Kubo, Toshimitsu",30145,37,494,Terashima Takuma,False,True
185053,10278,The iDOLM@STER,TV,Summer,2011.0,"Amagase, Touma",44421,26,494,Terashima Takuma,False,True
185054,10321,Uta no☆Prince-sama♪ Maji Love 1000%,TV,Summer,2011.0,"Ittoki, Otoya",40561,698,494,Terashima Takuma,True,False
185055,10156,Sacred Seven,TV,Summer,2011.0,"Tandoji, Alma",43755,16,494,Terashima Takuma,True,False
185056,9925,Amagami SS: Tachibana Miya-hen - Imouto,Special,,2011.0,"Umehara, Masayoshi",34563,25,494,Terashima Takuma,False,True
185057,9471,Baka to Test to Shoukanjuu: Matsuri,OVA,,2011.0,"Kubo, Toshimitsu",30145,37,494,Terashima Takuma,False,True
185058,6787,Goulart Knights: Evoked the Beginning Black,OVA,,2010.0,"Ladnarash, Ulbireo",36851,2,494,Terashima Takuma,True,False
185059,9690,Densetsu no Yuusha no Densetsu: Iris Report,TV Special,,2010.0,"Orla, Sui",36139,1,494,Terashima Takuma,False,True
185060,7768,Tantei Opera Milky Holmes,TV,Fall,2010.0,"Ishinagare, Souseki",38118,1,494,Terashima Takuma,False,True
185061,8408,Durarara!! Specials,Special,,2010.0,"Togusa, Saburou",29429,8,494,Terashima Takuma,False,True
185062,10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,Special,,2010.0,"Sarashina, Ikuto",29739,11,494,Terashima Takuma,True,False
185063,8676,Amagami SS,TV,Summer,2010.0,"Umehara, Masayoshi",34563,25,494,Terashima Takuma,False,True
185064,8086,Densetsu no Yuusha no Densetsu,TV,Summer,2010.0,"Orla, Sui",36139,1,494,Terashima Takuma,False,True
185065,7870,Baka to Test to Shoukanjuu Specials,Special,,2010.0,"Kubo, Toshimitsu",30145,37,494,Terashima Takuma,False,True
185066,7054,Kaichou wa Maid-sama!,TV,Spring,2010.0,"Sarashina, Ikuto",29739,11,494,Terashima Takuma,False,True
185067,6746,Durarara!!,TV,Winter,2010.0,"Togusa, Saburou",29429,8,494,Terashima Takuma,False,True
185068,6347,Baka to Test to Shoukanjuu,TV,Winter,2010.0,"Kubo, Toshimitsu",30145,37,494,Terashima Takuma,False,True
185069,7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,ONA,,2009.0,"Kubo, Toshimitsu",30145,37,494,Terashima Takuma,False,True
185070,7468,Princess Lover! Picture Drama,Special,,2009.0,"Arima, Teppei",23500,60,494,Terashima Takuma,True,False
185071,6690,Anata dake Konbanwa,OVA,,2009.0,"Yoshisuzu, Shougo",125520,1,494,Terashima Takuma,True,False
185072,6201,Princess Lover!,TV,Summer,2009.0,"Arima, Teppei",23500,60,494,Terashima Takuma,True,False
185073,4186,Koukaku no Regios,TV,Winter,2009.0,"Lyia, Haia Salinvan",22361,2,494,Terashima Takuma,False,True
185074,5040,One Outs,TV,Fall,2008.0,"Kawanaka, Junichi",39683,2,494,Terashima Takuma,False,True
185075,3654,Macademi Wasshoi!,TV,Fall,2008.0,"Sakuma, Eitarou",17161,40,494,Terashima Takuma,False,True
185076,4715,Shigofumi: Sore kara,Special,,2008.0,"Nojima, Kaname",9899,1,494,Terashima Takuma,False,True
185077,4173,Shigofumi Picture Drama,Special,,2008.0,"Nojima, Kaname",9899,1,494,Terashima Takuma,False,True
185078,3420,Shigofumi,TV,Winter,2008.0,"Nojima, Kaname",9899,1,494,Terashima Takuma,False,True
185079,3501,Wellber no Monogatari: Sisters of Wellber Zwei,TV,Winter,2008.0,Jin,2639,2,494,Terashima Takuma,False,True
185080,6032,Aquarion Movie: Ippatsu Gyakuten-hen,Movie,,2007.0,Apollo,4143,101,494,Terashima Takuma,True,False
185081,2170,Sousei no Aquarion OVA,OVA,,2007.0,Apollo,4143,101,494,Terashima Takuma,True,False
185082,2158,Terra e... (TV),TV,Spring,2007.0,Alfred,40395,1,494,Terashima Takuma,False,True
185083,2032,Wellber no Monogatari: Sisters of Wellber,TV,Spring,2007.0,Jin,2639,2,494,Terashima Takuma,False,True
185084,2153,Saint Beast: Kouin Jojishi Tenshi Tan,TV,Spring,2007.0,Saki,4220,1,494,Terashima Takuma,False,True
185085,907,Princess Princess,TV,Spring,2006.0,"Harue, Wataru",17570,1,494,Terashima Takuma,False,True
185086,845,Kiba,TV,Spring,2006.0,Gitora,9883,1,494,Terashima Takuma,False,True
185087,478,Sousei no Aquarion,TV,Spring,2005.0,Apollo,4143,101,494,Terashima Takuma,True,False
185088,478,Sousei no Aquarion,TV,Spring,2005.0,Apollonius,61155,5,494,Terashima Takuma,False,True
185089,269,Bleach,TV,Fall,2004.0,"Kujaku, Ruri'iro",27157,1,494,Terashima Takuma,False,True
185090,59088,Tokyo Revengers: Santen Sensou-hen,,,,"Sendou, Atsushi",173211,49,494,Terashima Takuma,False,True
185099,59745,Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita,TV,Spring,2025.0,Cecile,261226,1,49546,Takahashi Hinako,False,True
185100,55823,Natsume Yuujinchou Shichi,TV,Fall,2024.0,"Taki, Isamu",258645,1,49546,Takahashi Hinako,False,True
185133,38091,Hachigatsu no Cinderella Nine,TV,Spring,2019.0,"Suzuki, Waka",168426,1,49620,Midorikawa Yuubi,False,True
185134,56196,Boku no Hero Academia the Movie 4: You're Next,Movie,,2024.0,"Tatsuma, Ryuuko",149922,18,49666,Yagi Kaori,False,True
185135,54789,Boku no Hero Academia 7th Season,TV,Spring,2024.0,"Tatsuma, Ryuuko",149922,18,49666,Yagi Kaori,False,True
185136,49918,Boku no Hero Academia 6th Season,TV,Fall,2022.0,"Tatsuma, Ryuuko",149922,18,49666,Yagi Kaori,False,True
185137,44200,Boku no Hero Academia the Movie 3: World Heroes' Mission,Movie,,2021.0,"Tatsuma, Ryuuko",149922,18,49666,Yagi Kaori,False,True
185138,41587,Boku no Hero Academia 5th Season,TV,Spring,2021.0,"Tatsuma, Ryuuko",149922,18,49666,Yagi Kaori,False,True
185139,38408,Boku no Hero Academia 4th Season,TV,Fall,2019.0,"Tatsuma, Ryuuko",149922,18,49666,Yagi Kaori,False,True
185141,37426,Sarazanmai,TV,Spring,2019.0,"Azuma, Sara",169163,17,49673,Nanahara Teiko,False,True
185142,47163,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",TV,Summer,2022.0,Tony,216270,1,49674,Sumi Takahiro,False,True
185143,40748,Jujutsu Kaisen,TV,Fall,2020.0,"Iguchi, Takeshi",186826,2,49674,Sumi Takahiro,False,True
185144,59002,"Hazure Skill ""Kinomi Master"": Skill no Mi (Tabetara Shinu) wo Mugen ni Taberareru You ni Natta Ken ni Tsuite",TV,Winter,2025.0,"Bolst, Monica",257287,1,49683,Tamegai Hana,False,True
185145,57614,Shadowverse Flame: Arc-hen,TV,Spring,2024.0,"Otosaka, Shion",219532,1,49683,Tamegai Hana,False,True
185146,56838,"One Room, Hiatari Futsuu, Tenshi-tsuki.",TV,Spring,2024.0,"Tsutsumi, Tsumugi",238860,4,49683,Tamegai Hana,False,True
185147,55802,The iDOLM@STER Cinderella Girls: U149 Special,Special,,2023.0,"Matoba, Risa",158385,19,49683,Tamegai Hana,True,False
185148,54854,Shadowverse Flame: Seven Shadows-hen,TV,Summer,2023.0,"Otosaka, Shion",219532,1,49683,Tamegai Hana,False,True
185149,51536,The iDOLM@STER Cinderella Girls: U149,TV,Spring,2023.0,"Matoba, Risa",158385,19,49683,Tamegai Hana,True,False
185150,51234,Eternity Memories,Special,,2022.0,"Matoba, Risa",158385,19,49683,Tamegai Hana,False,True
185151,50060,Shadowverse Flame,TV,Spring,2022.0,"Otosaka, Shion",219532,1,49683,Tamegai Hana,False,True
185152,40010,Ishuzoku Reviewers,TV,Winter,2020.0,Komoku,178226,2,49683,Tamegai Hana,False,True
185153,40693,The iDOLM@STER Cinderella Girls: Spin-off!,ONA,,2019.0,"Matoba, Risa",158385,19,49683,Tamegai Hana,True,False
185154,39030,Hataage! Kemono Michi,TV,Fall,2019.0,Misha,173973,7,49683,Tamegai Hana,False,True
185158,60445,Meitantei Conan Movie 28: Sekigan no Flashback,Movie,,2025.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185159,56785,Meitantei Conan Movie 27: 100-man Dollar no Michishirube,Movie,,2024.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185160,57441,Meitantei Conan vs. Kaitou Kid,Movie,,2024.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185161,51716,Bishoujo Senshi Sailor Moon Cosmos Movie,Movie,,2023.0,"Tsukino, Ikuko",17937,3,496,Yamazaki Wakana,False,True
185162,53540,Meitantei Conan Movie 26: Kurogane no Submarine,Movie,,2023.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185163,50010,Meitantei Conan: Hannin no Hanzawa-san,TV,Fall,2022.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185164,49320,Meitantei Conan Movie 25: Halloween no Hanayome,Movie,,2022.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185165,49515,Digimon Ghost Game,TV,Fall,2021.0,Archnemon,7591,5,496,Yamazaki Wakana,False,True
185166,39764,Meitantei Conan Movie 24: Hiiro no Dangan,Movie,,2021.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185167,47413,Meitantei Conan: Hiiro no Fuzai Shoumei,Movie,,2021.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185168,38770,Meitantei Conan Movie 23: Konjou no Fist,Movie,,2019.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185169,35798,Meitantei Conan Movie 22: Zero no Shikkounin,Movie,,2018.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185170,36215,One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,TV Special,,2017.0,Nojiko,4888,23,496,Yamazaki Wakana,False,True
185171,34430,Meitantei Conan Movie 21: Karakurenai no Love Letter,Movie,,2017.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185172,34036,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,TV Special,,2016.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185173,32005,Meitantei Conan Movie 20: Junkoku no Nightmare,Movie,,2016.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185174,28479,Meitantei Conan Movie 19: Gouka no Himawari,Movie,,2015.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185175,21867,Edogawa Conan Shissou Jiken: Shijou Saiaku no Futsukakan,TV Special,,2014.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185176,25517,Magic Kaito 1412,TV,Fall,2014.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185177,24169,Meitantei Conan: Toubousha Mouri Kogorou,ONA,,2014.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185178,21419,Meitantei Conan Movie 18: Ijigen no Sniper,Movie,,2014.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185179,18429,Lupin III vs. Meitantei Conan: The Movie,Movie,,2013.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185180,14735,Meitantei Conan Movie 17: Zekkai no Private Eye,Movie,,2013.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185181,15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,TV Special,,2012.0,Nojiko,4888,23,496,Yamazaki Wakana,False,True
185182,12117,Meitantei Conan Movie 16: 11-ninme no Striker,Movie,,2012.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185183,13837,Meitantei Conan Bonus File: Fantasista no Hana,OVA,,2012.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185184,12429,Last Exile: Ginyoku no Fam - Adjournment,TV Special,,2011.0,"Forrester, Sophia",2474,24,496,Yamazaki Wakana,False,True
185185,10336,Last Exile: Ginyoku no Fam,TV,Fall,2011.0,"Forrester, Sophia",2474,24,496,Yamazaki Wakana,False,True
185186,10766,Meitantei Conan vs. Wooo,ONA,,2011.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185187,9963,Meitantei Conan Movie 15: Chinmoku no Quarter,Movie,,2011.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185188,10531,Meitantei Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,OVA,,2011.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185189,6467,Meitantei Conan Movie 14: Tenkuu no Lost Ship,Movie,,2010.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,True,False
185190,8331,Meitantei Conan Magic File 4: Osaka Okonomiyaki Odyssey,OVA,,2010.0,"Mouri, Ran",1748,947,496,Yamazaki Wakana,False,True
185191,4155,One Piece Film: Strong World,Movie,,2009.0,Nojiko,4888,23,496,Yamazaki Wakana,False,True
