,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
237,76,539,58,146,693,"1,512",27,11,13,39,78,68,21,17,11,23,Kidou Senshi Gundam-san (Movie)
238,43,905,7,61,281,"1,297",39,34,59,198,145,100,36,11,10,22,Sensou no Tsukurikata
239,55,545,31,113,341,"1,085",56,27,63,97,58,52,17,3,4,14,Chibi Maruko-chan Movie: Italia kara Kita Shounen
240,41,345,19,93,377,875,22,8,14,32,46,55,28,15,14,22,Gamba: Gamba to Nakama-tachi
241,21,171,13,78,159,442,17,,4,18,18,28,9,2,11,7,The Snack World
242,42,63,19,30,275,429,6,2,4,7,7,2,1,2,2,3,Sollo Talchul Gwi
243,8,270,3,27,74,382,13,14,31,43,53,22,5,3,,7,Afternoon Class
244,23,80,8,72,129,312,10,,,2,6,8,6,1,4,6,Nar Doma Manner Movie
245,25,61,7,59,145,297,9,,,1,9,5,5,1,,3,This Is My House
246,17,86,7,67,108,285,10,5,3,7,6,8,6,2,1,3,Long Zai Na Li?
247,11,79,7,86,81,264,13,,,5,4,6,8,2,2,12,"Annyeong, Jeonwoochi! Dosoolrobotdaegyeoljeon"
248,13,134,4,22,77,250,8,,4,14,34,24,8,2,4,5,Quefa Mingzi de Changsuo
249,8,50,6,25,56,145,9,1,,,7,2,3,,1,3,Tian Yan Chuanqi
250,5,35,3,36,35,114,6,,1,,6,1,2,,,1,Zang Ling Wangzhixue Yu Jingling
251,4,42,4,32,27,109,8,,,1,3,4,2,,,1,Pororo Movie: Keompyuteo Wang-gug Daemoheom
252,6,36,3,27,33,105,7,,,2,3,4,1,,,2,Tuzi Zhen De Huo Huli
253,6,35,4,26,31,102,8,,,,3,,4,,,2,Morengen
254,4,33,2,29,30,98,6,,,1,3,,5,,,2,Jidi Da Fangong
255,3,31,3,28,30,95,6,,,,3,2,2,,,1,Gulu Gulu Meirenyu
256,4,31,3,26,28,92,6,,,,4,1,2,1,,2,Dongbei Hua Ze Lei: Qi Yao Ezi
257,3,32,2,29,24,90,7,,,,4,2,1,,,2,Shengdan Da Yingjia
258,"14,588","276,153","5,704","2,881","34,518","333,844",21457,26440,56193,54858,19286,5961,1349,408,188,275,One Punch Man Specials
259,"4,895","218,177","1,697",681,"48,799","274,249",29485,36675,51189,24557,6974,2406,775,294,287,555,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero
260,"1,789","97,162",846,383,"18,684","118,864",7322,8293,17260,21249,8500,3584,1001,391,221,230,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day
261,"2,594","94,561",653,585,"13,930","112,323",11249,11497,17971,12012,4046,1518,364,137,60,297,Kuroko no Basket: Saikou no Present desu
262,"3,184","80,280","1,085",775,"12,457","97,781",8374,5231,9901,14050,7664,3603,1206,595,404,358,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video
263,"1,806","49,118",718,604,"17,548","69,794",3471,2798,5400,8622,4608,2116,534,222,113,169,Owari no Seraph: The Beginning of the End
264,856,"50,707",405,215,"10,037","62,220",2263,3986,11432,12780,3962,1268,286,85,40,77,Hibike! Euphonium: Kakedasu Monaka
265,"2,337","38,244","1,442",660,"16,121","58,804",2818,2312,4696,7229,3383,1509,452,155,93,94,Owaranai Seraph: Nagoya-hen
266,"1,051","38,152",465,349,"8,195","48,212",2776,2406,5016,7855,3950,1645,580,232,118,147,One Piece: Adventure of Nebulandia
267,"1,188","25,832",666,510,"10,542","38,738",1518,1231,2747,5458,3436,1656,630,286,156,193,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials
268,739,"29,748",319,304,"6,550","37,660",1669,1952,3828,6134,3218,1461,462,170,72,80,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!
269,"1,318","25,377",623,451,"9,159","36,928",1842,1069,2017,3867,2946,1610,679,351,243,244,Shinmai Maou no Testament Burst Specials
270,824,"25,637",414,380,"8,449","35,704",4070,2563,4855,3269,1064,528,107,44,75,285,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue
271,"1,362","26,300",862,556,"3,654","32,734",1666,2466,5005,5567,2420,1009,298,103,44,52,Pokemon XY: Mega Evolution
272,"1,152","15,140",593,424,"11,988","29,297",1796,2469,3516,2421,929,444,96,74,38,84,Aria the Avvenire
273,"1,226","13,919",524,493,"5,693","21,855",782,420,832,1740,2164,1481,658,391,258,262,Valkyrie Drive: Mermaid Specials
274,526,"15,026",198,260,"3,860","19,870",567,294,623,1332,2032,2240,1139,681,587,613,Bikini Warriors Special
275,665,"7,360",357,300,"10,891","19,573",523,362,648,1175,914,475,139,59,41,44,Servamp Specials
276,391,"6,018",299,377,"4,287","11,372",468,196,354,865,783,388,136,64,29,70,One Piece: Long Ring Long Land-hen
277,293,"5,415",316,345,"4,235","10,604",335,208,411,686,615,402,157,81,69,76,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara Picture Drama
278,140,"7,614",84,81,"1,651","9,570",281,338,1037,1799,1049,533,124,67,25,33,Wakaba*Girl: Onsen Tsukaritai
279,264,"6,054",125,127,"2,414","8,984",213,635,1046,1475,634,202,44,22,6,23,Lupin III (2015) Specials
280,211,"4,810",134,135,"2,815","8,105",453,298,540,811,471,260,68,34,32,29,Hetalia: The World Twinkle Specials
281,303,"4,605",134,145,"2,361","7,548",283,253,468,874,528,281,86,41,25,27,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear
282,245,"2,780",173,169,"3,455","6,822",104,68,175,434,455,225,84,38,22,32,Classroom☆Crisis: Tabi no Haji wa Uwanuri
283,134,"3,486",91,142,"2,118","5,971",271,73,185,427,498,395,115,65,41,54,Love Live! Kouhaku Special Anime
284,115,"3,397",90,161,"1,346","5,109",173,100,201,541,483,300,72,37,15,27,Pokemon XY&Z: Subete no Nazo wo Tokiakase!
285,118,"3,250",91,115,"1,485","5,059",126,70,203,495,607,388,108,64,44,53,Teekyuu 5 Specials
286,192,"1,309",86,127,"1,667","3,381",66,24,85,159,219,136,26,15,5,25,Heavy Object: Dai 37 Kidou Seihi Daitai - Sakusen Kiroku
287,70,"1,180",91,198,"1,445","2,984",50,20,26,43,105,128,85,64,71,109,Makura no Danshi: Sono Ato no Makura no Danshi
288,104,"1,612",61,94,"1,051","2,922",52,18,42,103,237,334,132,66,37,31,"Urawa no Usagi-chan: Natsu no Hi to, Bushitsu to, Tomodachi to"
289,272,"1,516",123,141,772,"2,824",112,50,111,168,202,141,58,35,25,30,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi
290,76,"1,378",48,73,662,"2,237",86,75,209,325,134,68,21,6,4,8,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo
291,64,"1,072",14,67,412,"1,629",29,26,52,111,180,159,78,41,20,21,Nanairo Kakumei
292,622,1,146,250,483,"1,502",111,40,70,101,62,39,12,10,5,20,Doraemon (2005) Specials
293,65,823,21,43,509,"1,461",29,19,37,119,161,126,34,16,7,14,Kimi no Sumu Machi
294,47,604,37,57,637,"1,382",22,9,16,53,66,93,62,26,16,20,Fushigi na Somera-chan: Hajimatteru yo! Sono Ato no Somera-chan!!
295,143,460,51,80,370,"1,104",34,13,13,16,48,64,32,16,17,26,Mahou Shoujo Elena DVD-BOX Special
296,62,331,33,78,303,807,13,2,11,31,50,81,37,20,7,16,Mameshiba Gakuen
297,43,248,9,56,313,669,16,2,7,17,39,27,10,8,2,9,Sinbad: Soratobu Hime to Himitsu no Shima Pilot
298,22,244,16,25,157,464,9,1,1,19,37,47,16,7,7,3,Devilman Pilot Film
299,102,0,29,159,138,428,10,6,,5,3,6,2,3,2,8,Liv & Bell
300,99,0,36,102,177,414,12,1,,5,8,9,3,2,2,10,Ponkotsu Quest: Maou to Haken no Mamono-tachi Specials
301,90,0,24,162,121,397,10,,,,3,3,7,4,,12,Oidon to
302,18,84,5,57,147,311,14,,,4,7,10,3,6,1,3,Nar Doma Special
303,7,182,12,36,75,312,8,1,2,7,24,21,27,12,6,14,Million Doll: Otaku Go Kouza
304,13,142,4,68,73,300,12,,,4,10,12,10,10,9,28,Undouki Kenshin Manual Taiou Taisou
305,5,59,4,26,48,142,7,,,1,7,8,5,5,1,4,Dab-eul Chaj-eun du Sonyeon
306,4,34,2,35,34,109,6,,,2,4,,4,,,2,Dou Long Zhanshi Waizhuan
307,3,29,3,26,29,90,5,,,1,2,2,1,,,1,Oishiku Tsukurou! Puchipuchi Dance
308,3,15,3,17,19,57,2,,,1,1,,2,,,,Biklonz: Barbarian King Special
309,3,12,2,14,20,51,1,,,2,,,1,,,1,Sore Ike! Anpanman: Baikinman to Suteki na Christmas Cake
