,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
234,30,104,18,48,240,440,14,3,2,10,10,10,2,3,3,6,Shinkai no Survival!
235,25,164,7,28,197,421,10,5,11,23,23,24,11,6,1,3,Honekami
236,48,159,9,41,92,349,14,,5,8,26,26,22,10,9,8,Chikajou no Mamono
237,10,87,5,68,144,314,13,1,,4,11,9,5,2,3,8,Bei Ken Xiong 2: Jinpai Tegong
238,12,143,5,32,122,314,11,1,8,9,35,21,5,4,3,3,Blink in the Desert
239,21,59,7,39,140,266,11,,3,2,8,,4,2,2,3,Ji Gong: Xiang Long Jiang Shi
240,14,109,7,43,93,266,13,5,9,12,18,8,3,,1,4,Yong Zhi Cheng
241,15,56,5,59,71,206,9,,,2,8,5,2,2,,6,Oshiri Tantei Movie 3: Sufure-tou no Himitsu
242,19,60,6,32,67,184,9,2,2,7,10,2,2,1,,2,Daocao Ji
243,6,44,10,50,57,167,7,,,,7,7,1,1,1,,Planetarium Hakushon Daimaou 2020: Uchuu Ryokou ni Shuppatsu! No Hanashi
244,7,39,3,42,43,134,7,,,1,4,2,3,2,,1,Shimajirou no Wow! Movie 9: Shimajirou to Miracle-jima no Nanairo Carnation
245,4,39,3,39,37,122,7,,,1,3,6,2,2,,1,Shimajirou to Uzumasa Ninja Daisakusen
246,6,32,2,38,40,118,7,,,,2,1,2,1,,2,Supermoon
247,3,35,1,24,52,115,9,,,,3,4,4,2,,2,Milk no Kevin the Movie
248,3,28,4,36,32,103,7,,,,1,2,2,,,,Otoppe no Waki Waki Otopetarium: Seigi ni Oto wo Tsukeyou YO!
249,8,28,4,20,31,91,2,2,,2,2,1,1,,,,Doraemon & F-Chara All Stars: Sukoshi Fushigi Express
250,3,10,3,16,14,46,2,,,,,,1,,,,Xin Datou Er Zi He Xiao Tou Baba 4: Wanmei Baba
251,"5,857","22,152","2,929",747,"11,366","43,051",1786,1634,4269,6142,2277,746,131,62,28,55,Mini Dragon Specials
252,"1,138","23,231",278,370,"7,238","32,255",900,655,1468,3383,3865,2274,773,365,223,209,Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi
253,844,"10,976",392,139,"11,511","23,862",959,705,1828,2539,1034,352,76,19,15,20,Yuru Camp△ Season 2 Specials
254,647,"6,462",273,433,"9,081","16,896",445,297,535,863,978,512,81,39,22,69,Fumetsu no Anata e: Fushi no Tabiji
255,756,"9,393",392,335,"6,101","16,977",1667,701,764,1114,858,398,128,57,25,85,Shingeki no Kyojin: The Final Season Specials
256,363,"10,518",139,274,"2,486","13,780",437,241,575,1397,2141,1324,317,135,74,161,Bokutachi no Remake Recap
257,414,"4,302",117,115,"2,898","7,846",322,155,388,842,710,321,87,40,26,33,Azur Lane: Bisoku Zenshin! Hokorashiki Bokou ni Shukusai wo
258,174,"2,385",130,73,"3,908","6,670",118,84,239,568,386,126,18,9,7,17,Princess Principal: Crown Handler Movie 1 - Busy Easy Money
259,263,"2,272",133,176,"2,549","5,393",127,39,109,218,416,353,78,34,12,38,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya Recap
260,93,"2,632",62,85,"2,368","5,240",160,129,277,518,410,188,61,27,17,21,Hetalia World★Stars Specials
261,300,"1,499",162,223,"2,685","4,869",100,28,54,144,258,211,57,27,9,29,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Recaps
262,151,"1,198",108,102,"3,068","4,627",48,39,102,170,181,104,31,15,8,13,Nomad: Megalo Box 2 Short Anime
263,124,"2,234",67,192,754,"3,371",110,33,125,216,326,225,70,28,11,38,100-man no Inochi no Ue ni Ore wa Tatteiru Recap
264,63,"1,356",29,60,472,"1,980",58,31,104,227,296,129,40,17,7,25,"Hachigatsu no Cinderella Nine: Tsuzuku, Monogatari"
265,104,556,41,96,896,"1,693",47,11,23,30,70,81,38,17,7,27,Blue Reflection Ray Special
266,622,1,146,250,483,"1,502",111,40,70,101,62,39,12,10,5,20,Doraemon (2005) Specials
267,62,658,28,84,395,"1,227",44,10,13,65,92,98,28,17,6,9,Pokemon (2019): Natsuyasumi Chokuzen 1-jikan Special
268,87,328,30,39,580,"1,064",21,6,11,27,51,42,20,3,5,8,Etotama: Nyankyaku Banrai - Etotama Pretty Gekijou
269,30,418,10,39,138,635,15,6,7,34,68,86,25,17,12,9,Pochama Sweets
270,14,425,5,40,99,583,15,16,43,76,67,31,10,6,2,4,Natsu ga Hajimaru.
271,17,192,13,28,107,357,23,12,17,31,19,16,2,1,1,,Idol Land PriPara Episode 0
272,19,149,2,31,48,249,9,,,2,10,33,22,10,4,11,Bonus Track: Atarashii Yoru no Hanabi
273,7,111,5,39,49,211,7,,,,11,24,8,9,4,11,Kick & Slide: Kids B Happy no Ambassador wo Sagase!
