,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
237,18,135,14,60,257,484,18,5,3,12,13,12,3,6,1,4,"Youkai Watch ♪ Movie 7: Keita to Orecchi no Deai Hen da Nyan ♪ Wa, Watakushi mo ♪♪"
238,29,137,10,42,240,458,10,5,9,16,27,15,3,3,1,6,Pukkulapottas to Mori no Jikan
239,23,232,7,28,87,377,8,4,7,20,49,32,18,8,7,7,Yukidoke wo Kiite
240,13,59,13,57,161,303,11,,,3,7,4,1,1,2,1,Mazica Party Movie
241,19,78,7,60,136,300,12,1,1,9,7,4,5,3,1,5,Riku wa Yowakunai
242,10,119,6,27,77,239,8,,1,8,25,24,8,2,2,4,Nomino Sukune
243,10,70,7,27,84,198,9,1,5,13,13,4,3,1,,1,Goku Yoru
244,8,85,3,30,51,177,6,1,,5,9,18,11,2,2,3,Zhuan A
245,11,58,5,42,48,164,11,2,,,6,4,8,,,2,"Otoppe Movie: Papa, Don't Cry"
246,8,35,4,46,69,162,8,,,1,3,1,2,,1,2,Zhu Dike: Lanhai Gi Yuan
247,2,24,3,32,34,95,5,,,1,1,1,2,,,1,"Brunetto-sensei, Koko ni Oide deshita ka?"
248,4,27,3,27,33,94,6,,,1,4,1,1,,,2,Laoying Zhua Xiao Ji
249,"3,185","51,326",819,512,"37,611","93,453",3610,4810,11361,10170,3272,1049,348,148,72,80,Mahouka Koukou no Rettousei: Tsuioku-hen
250,"5,857","22,152","2,929",747,"11,366","43,051",1786,1634,4269,6142,2277,746,131,62,28,55,Mini Dragon Specials
251,"1,728","19,267",418,401,"15,949","37,763",3651,2367,3301,1759,557,231,63,18,15,51,Violet Evergarden: Recollections
252,978,"19,807",386,153,"7,492","28,816",894,1516,4897,5341,1498,458,110,34,16,29,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note Special
253,512,"14,322",207,397,"3,422","18,860",905,509,1026,2260,2487,1290,288,96,51,136,86 Part 2 Recaps
254,502,"9,178",205,177,"7,696","17,758",322,196,601,1652,1764,916,239,117,62,55,Ganbare Douki-chan: Kakusa Shakai ni Nayamu Kaisha no Douki
255,537,"9,011",206,159,"6,178","16,091",459,267,727,1678,1527,728,219,111,57,53,Getsuyoubi no Tawawa 2 Special
256,472,"10,372",126,181,"4,815","15,966",253,288,1153,2679,2272,1008,261,106,42,43,Sorairo Utility
257,"3,508","6,664",436,619,"3,126","14,353",582,231,480,1342,2125,1298,377,151,78,175,One Piece: Barto no Himitsu no Heya!
258,484,"9,193",146,347,"2,951","13,121",301,161,380,819,1400,1513,440,209,78,194,Saihate no Paladin: Michiyuki
259,349,"5,145",160,197,"3,382","9,233",401,217,402,756,707,327,48,20,13,25,Vanitas no Karte: Le Chemin Parcouru Depuis la Rencontre
260,567,"3,506",291,120,"2,579","7,063",289,207,492,793,420,166,42,21,7,18,Girls & Panzer: Saishuushou Part 3 Specials
261,192,"4,331",86,94,"2,005","6,708",206,288,834,1154,411,110,27,10,4,17,Lupin III: Part 6 - Jidai
262,622,1,146,250,483,"1,502",111,40,70,101,62,39,12,10,5,20,Doraemon (2005) Specials
263,63,969,24,56,364,"1,476",52,24,64,148,224,96,27,5,8,12,Umayon Shinsaku Short Anime
264,33,221,7,47,127,435,22,1,9,11,30,42,10,6,5,7,Keroro Gunsou x No More Eiga Dorobou
265,7,136,6,25,54,228,10,,1,8,19,22,13,5,4,7,Hentatsu (TV): Oomisoka Tokubetsu-ban
266,23,29,11,79,55,197,5,,,,3,5,4,2,,2,Poporisu & Friends
267,7,38,2,27,49,123,5,,,2,1,4,4,1,,3,Mizuki Shigeru no Youkai Ehon Yose
268,4,32,5,32,41,114,8,,1,1,2,,2,1,1,2,"Sinbi Apartment: Cheolwonui Supsog Toemasa, Cheolgungi"
269,7,37,4,24,46,118,5,,,1,4,4,1,1,,2,Mizuki Shigeru no Youkai Ehon: Shokoku Manyuu-hen
270,3,12,2,17,20,54,1,,,1,,1,,,,1,Sore Ike! Anpanman: Tetsu no Hoshi no Iron Christmas
