Year,Season,Title,Type,Episodes,Status,Source,Genres,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Themes,Demographics,Broadcast_Day,Broadcast_Hour,Duration_Minutes,Premiere Datetime
2020,3,Lengxue Kuang Yan,ONA,1.0,Finished Airing,Original,"['Action', 'Fantasy']",R - 17+ (violence & profanity),6.94,4616.0,17736.0,428,1,124.0,,,,,129.0,
2020,3,Long Shen Zhizi,Movie,1.0,Finished Airing,Other,"['Adventure', 'Fantasy']",PG - Children,,17227.0,22889.0,134,0,,,['Kids'],,,89.0,
2020,3,Love Live! Nijigasaki Gakuen School Idol Doukoukai,TV,13.0,Finished Airing,Other,['Slice of Life'],PG-13 - Teens 13 or older,7.48,2017.0,2504.0,81675,1112,33846.0,"['Idols (Female)', 'Music', 'School']",,6.0,22.0,24.0,2020-10-03
2020,3,Mabeobsonyeo Dee Dee,TV,13.0,Finished Airing,Original,['Fantasy'],PG - Children,,17298.0,22313.0,155,0,,['Mahou Shoujo'],['Kids'],,,12.0,2020-07-30
2020,3,Maesetsu!,TV,12.0,Finished Airing,Original,"['Comedy', 'Slice of Life']",PG-13 - Teens 13 or older,5.8,10904.0,6143.0,12499,7,3994.0,['CGDCT'],,0.0,23.0,24.0,2020-10-11
2020,3,Magatsu Wahrheit: Zuerst,TV,12.0,Finished Airing,Game,"['Action', 'Fantasy']",R - 17+ (violence & profanity),6.54,6833.0,3821.0,38229,64,12928.0,,,2.0,23.0,24.0,2020-10-13
2020,3,Mahouka Koukou no Rettousei: Raihousha-hen,TV,13.0,Finished Airing,Light novel,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",PG-13 - Teens 13 or older,7.27,2970.0,662.0,377427,1249,172575.0,"['School', 'Urban Fantasy']",,0.0,0.0,23.0,2020-10-04
2020,3,Majo Minarai wo Sagashite,Movie,1.0,Finished Airing,Original,"['Award Winning', 'Comedy', 'Drama']",G - All Ages,7.58,1655.0,6258.0,11891,25,2806.0,,,,,91.0,
2020,3,Majo no Tabitabi,TV,12.0,Finished Airing,Light novel,"['Adventure', 'Fantasy']",R - 17+ (violence & profanity),7.56,1716.0,570.0,426473,4093,194882.0,,,5.0,21.0,24.0,2020-10-02
2020,3,Major 2nd 2nd Season,TV,25.0,Finished Airing,Manga,['Sports'],PG-13 - Teens 13 or older,7.47,2073.0,4824.0,23053,67,10334.0,['Team Sports'],['Shounen'],6.0,17.0,24.0,2020-04-04
2020,3,Mamono-tachi no Kunou,ONA,12.0,Finished Airing,Manga,['Comedy'],PG-13 - Teens 13 or older,6.26,8521.0,11025.0,2561,3,866.0,,,,,2.0,2020-10-10
2020,3,Manul no Yuube,TV,,Currently Airing,Web manga,['Slice of Life'],PG-13 - Teens 13 or older,,17389.0,15745.0,648,1,,,,0.0,,1.0,2018-11-11
2020,3,Maoujou de Oyasumi,TV,12.0,Finished Airing,Manga,"['Comedy', 'Fantasy']",PG-13 - Teens 13 or older,7.96,709.0,1128.0,229739,2418,105124.0,['Parody'],['Shounen'],2.0,2.0,23.0,2020-10-06
2020,3,Mars Red: Zero Kikan Nippou,ONA,5.0,Finished Airing,Other,['Comedy'],PG-13 - Teens 13 or older,5.6,11783.0,10404.0,3080,0,1120.0,,,,,1.0,2020-11-24
2020,3,Marudase Kintarou,Movie,1.0,Finished Airing,Manga,['Boys Love'],PG-13 - Teens 13 or older,3.92,13724.0,7413.0,7823,17,3577.0,,,,,9.0,
2020,3,Marumaru Manul,TV,50.0,Finished Airing,Web manga,['Comedy'],G - All Ages,,17424.0,15324.0,717,0,,,,1.0,0.0,1.0,2020-01-06
2020,3,Meitantei Conan,TV,,Currently Airing,Manga,"['Adventure', 'Comedy', 'Mystery']",PG-13 - Teens 13 or older,8.17,433.0,698.0,359697,15278,163901.0,['Detective'],['Shounen'],6.0,18.0,24.0,1996-01-08
2020,3,Menghuan Shuyuan 4th Season,ONA,14.0,Finished Airing,Game,"['Comedy', 'Fantasy']",,,17536.0,20794.0,233,0,,,,,,2.0,2020-10-12
2020,3,Mewkledreamy,TV,48.0,Finished Airing,Other,"['Adventure', 'Fantasy']",G - All Ages,7.0,4381.0,7123.0,8729,31,1879.0,,['Kids'],0.0,10.0,24.0,2020-04-05
2020,3,Miniforce: Super Dino Power Part 2,TV,26.0,Finished Airing,Original,['Action'],PG - Children,,17663.0,23832.0,110,0,,"['Anthropomorphic', 'Mecha']",['Kids'],,,11.0,2020-08-27
2020,3,Mo Dao Zu Shi Q,ONA,30.0,Finished Airing,Web novel,"['Comedy', 'Fantasy']",PG-13 - Teens 13 or older,8.19,407.0,4606.0,25746,245,9900.0,"['Historical', 'Mythology', 'Reincarnation']",,,,5.0,2020-07-31
2020,3,Monster Strike the Movie: Lucifer - Zetsubou no Yoake,Movie,1.0,Finished Airing,Game,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.73,5696.0,9834.0,3695,7,372.0,['Video Game'],,,,127.0,
2020,3,Moshi Juexing: Suyuan,ONA,26.0,Finished Airing,Original,"['Action', 'Sci-Fi']",PG-13 - Teens 13 or older,,17797.0,17390.0,453,0,,"['Mecha', 'Military']",,,,23.0,2020-12-22
2020,3,Motto! Majime ni Fumajime Kaiketsu Zorori,TV,25.0,Finished Airing,Book,"['Adventure', 'Comedy']",PG - Children,6.47,7293.0,13825.0,1099,2,195.0,,['Kids'],0.0,19.0,25.0,2020-04-05
2020,3,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi,TV,,Currently Airing,Other,['Fantasy'],G - All Ages,,17842.0,21854.0,174,0,,,['Kids'],,,18.0,2020-06-14
2020,3,Mulan: Heng Kong Chu Shi,Movie,1.0,Finished Airing,Other,['Action'],PG-13 - Teens 13 or older,5.81,10890.0,11780.0,2041,2,123.0,,,,,98.0,
2020,3,Munou na Nana,TV,13.0,Finished Airing,Manga,['Suspense'],R - 17+ (violence & profanity),7.17,3526.0,718.0,352858,1662,172373.0,"['Psychological', 'Super Power']",['Shounen'],0.0,21.0,23.0,2020-10-04
2020,3,Munou na Nana Mini Anime,ONA,12.0,Finished Airing,Manga,"['Comedy', 'Supernatural']",PG-13 - Teens 13 or older,5.81,10891.0,9235.0,4474,4,1189.0,,['Shounen'],,,3.0,2020-10-09
2020,3,Munou na Nana Mini Anime: Yaminabe Party,Special,1.0,Finished Airing,Manga,"['Comedy', 'Gourmet', 'Supernatural']",PG-13 - Teens 13 or older,5.6,11785.0,10893.0,2668,2,676.0,,['Shounen'],,,3.0,
2020,3,Myeongtamjeong Pinkfong-gwa Hogi,TV,26.0,Finished Airing,Unknown,,PG - Children,,17876.0,23214.0,124,0,,['Anthropomorphic'],['Kids'],4.0,14.0,11.0,2020-09-24
2020,3,Neko Neko Nihonshi 5th Season,TV,32.0,Finished Airing,Web manga,,G - All Ages,,17979.0,17133.0,481,0,,"['Anthropomorphic', 'Historical', 'Parody', 'Samurai']",['Kids'],3.0,6.0,9.0,2020-04-08
2020,3,Nihon Chinbotsu 2020 Gekijou Henshuuban: Shizumanu Kibou,Movie,1.0,Finished Airing,Novel,"['Adventure', 'Drama', 'Sci-Fi', 'Suspense']",R - 17+ (violence & profanity),6.69,5962.0,13938.0,1068,4,279.0,,,,,151.0,
2020,3,Nintama Rantarou,TV,,Currently Airing,Manga,['Comedy'],G - All Ages,7.07,4072.0,7378.0,7970,77,2546.0,,['Kids'],,,10.0,1993-04-10
2020,3,Noblesse,TV,13.0,Finished Airing,Web manga,"['Action', 'Supernatural']",R - 17+ (violence & profanity),6.89,4896.0,838.0,309378,1243,131979.0,"['School', 'Vampire']",,4.0,0.0,23.0,2020-10-08
2020,3,Norimono Man: Mobile Land no Car-kun,TV,104.0,Finished Airing,Original,['Comedy'],PG - Children,,18109.0,16779.0,517,0,,['Racing'],['Kids'],4.0,17.0,5.0,2020-04-02
2020,3,OTMGirls no Yokiyoki Channel: Birthday Special Story,Special,2.0,Finished Airing,Other,"['Comedy', 'Slice of Life']",G - All Ages,5.49,12127.0,15703.0,655,0,287.0,,,,,1.0,2020-11-05
2020,3,Obake Zukan,TV,39.0,Finished Airing,Picture book,"['Comedy', 'Fantasy', 'Supernatural']",PG - Children,5.71,11293.0,14818.0,838,1,190.0,['Mythology'],['Kids'],3.0,7.0,2.0,2020-07-01
2020,3,Ochikobore Fruit Tart,TV,12.0,Finished Airing,4-koma manga,['Slice of Life'],PG-13 - Teens 13 or older,6.77,5513.0,3673.0,41337,87,12393.0,"['CGDCT', 'Idols (Female)', 'Music']",,1.0,21.0,23.0,2020-10-12
2020,3,Ojarumaru,TV,,Currently Airing,Original,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy']",G - All Ages,6.39,7742.0,11519.0,2215,5,553.0,,['Kids'],,,10.0,1998-10-05
2020,3,One Piece,TV,,Currently Airing,Manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,8.73,54.0,17.0,2481559,233030,1410369.0,,['Shounen'],0.0,9.0,24.0,1999-10-20
2020,3,One Room: Third Season,TV,12.0,Finished Airing,Original,['Slice of Life'],PG-13 - Teens 13 or older,6.43,7509.0,3876.0,37018,60,14231.0,,,2.0,1.0,4.0,2020-10-06
2020,3,Onegai Patron-sama!,ONA,10.0,Finished Airing,Original,['Slice of Life'],PG-13 - Teens 13 or older,,18205.0,15805.0,639,3,,,,,,26.0,2020-10-18
2020,3,Onegai Patron-sama! Episode 0,ONA,1.0,Finished Airing,Original,['Slice of Life'],PG-13 - Teens 13 or older,,18206.0,18308.0,388,0,,,,,,16.0,
2020,3,Oneshota The Animation,OVA,1.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,6.87,,6696.0,10125,72,4700.0,,,,,27.0,
2020,3,Origami Ninja Koyankinte,TV,,Currently Airing,Unknown,['Comedy'],PG - Children,,18240.0,18652.0,360,0,,,['Kids'],2.0,7.0,,2020-04-07
2020,3,Osomatsu-san 3rd Season,TV,25.0,Finished Airing,Manga,['Comedy'],R - 17+ (violence & profanity),7.4,2376.0,4737.0,24026,111,8368.0,"['Gag Humor', 'Parody']",,2.0,1.0,23.0,2020-10-13
2020,3,Osomatsu-san 3rd Season Specials,Special,8.0,Finished Airing,Manga,['Comedy'],PG-13 - Teens 13 or older,,18267.0,19708.0,294,1,,,,,,1.0,2020-12-25
2020,3,Otona nya Koi no Shikata ga Wakaranee!,ONA,8.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,5.8,,5633.0,15498,49,4293.0,,['Josei'],,,6.0,2020-10-05
2020,3,Otoppe,TV,265.0,Finished Airing,Original,['Fantasy'],G - All Ages,,18281.0,17738.0,429,0,,['Music'],['Kids'],1.0,8.0,3.0,2017-04-03
2020,3,Pakkororin,TV,,Currently Airing,Original,,G - All Ages,,18309.0,18238.0,393,0,,,['Kids'],,,1.0,2011-03-28
2020,3,Poccolies,TV,50.0,Finished Airing,Other,['Slice of Life'],G - All Ages,,18444.0,18019.0,410,1,,,['Kids'],1.0,23.0,1.0,2020-04-06
2020,3,Pokemon (2019),TV,136.0,Finished Airing,Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",PG - Children,7.55,1774.0,2281.0,95189,657,40064.0,,['Kids'],5.0,18.0,23.0,2019-11-17
2020,3,Pokemon Daiundoukai,ONA,1.0,Finished Airing,Game,,PG - Children,5.54,11975.0,13532.0,1196,1,499.0,['Music'],['Kids'],,,3.0,
2020,3,Pokemon Movie 23: Koko,Movie,1.0,Finished Airing,Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",PG - Children,7.26,3063.0,4401.0,28377,33,12836.0,['Strategy Game'],['Kids'],,,99.0,
2020,3,Ponkotsu Quest x Momoume,ONA,1.0,Finished Airing,Other,"['Comedy', 'Fantasy']",G - All Ages,,18459.0,22320.0,155,0,,"['Parody', 'Workplace']",,,,4.0,
2020,3,Pont Qiao Booth,ONA,22.0,Finished Airing,Other,['Comedy'],PG-13 - Teens 13 or older,,18464.0,18915.0,342,0,,,,,,3.0,2020-12-02
2020,3,Porong Porong Pororo 7,TV,26.0,Finished Airing,Original,['Fantasy'],G - All Ages,,18476.0,22244.0,158,0,,,['Kids'],,,11.0,2020-11-23
2020,3,Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,Movie,1.0,Finished Airing,Original,['Action'],G - All Ages,7.25,3127.0,10083.0,3393,5,1258.0,"['Mahou Shoujo', 'Time Travel']",,,,70.0,
2020,3,Prepare,ONA,3.0,Finished Airing,Original,,G - All Ages,,18517.0,22938.0,133,0,,['Educational'],,,,2.0,
2020,3,Puparia,ONA,1.0,Finished Airing,Original,['Avant Garde'],PG-13 - Teens 13 or older,7.6,1573.0,3128.0,55262,326,27238.0,,,,,3.0,
2020,3,Puzzle & Dragon,TV,,Currently Airing,Game,,PG - Children,5.84,10734.0,12350.0,1689,6,147.0,['Strategy Game'],['Kids'],1.0,18.0,24.0,2018-04-02
2020,3,Qimiao Wangguo: Mofa Qi Yuan,Movie,1.0,Finished Airing,Original,"['Adventure', 'Fantasy']",PG - Children,,18625.0,23220.0,124,0,,,['Kids'],,,79.0,
2020,3,Qin Shi Mingyue: Canghai Hengliu,ONA,23.0,Finished Airing,Novel,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,,18630.0,13212.0,1306,0,,"['Historical', 'Martial Arts']",,,,20.0,2020-10-08
2020,3,Qin Xia,ONA,12.0,Finished Airing,Web manga,"['Action', 'Adventure', 'Fantasy']",PG-13 - Teens 13 or older,6.57,6650.0,10938.0,2628,4,641.0,,,,,23.0,2020-10-16
2020,3,Quanzhi Gaoshou 2,ONA,12.0,Finished Airing,Web novel,['Action'],PG-13 - Teens 13 or older,7.91,813.0,1895.0,124002,564,46250.0,['Video Game'],,,,24.0,2020-09-25
2020,3,RabbiTube: Creator ni Challenge!,ONA,16.0,Finished Airing,Game,['Comedy'],G - All Ages,7.13,3777.0,12564.0,1579,10,504.0,['Idols (Male)'],,,,9.0,2020-01-24
2020,3,Rail Romanesque,TV,12.0,Finished Airing,Visual novel,['Slice of Life'],PG-13 - Teens 13 or older,5.17,12936.0,4213.0,30943,26,11287.0,,,6.0,1.0,3.0,2020-10-03
2020,3,Re:Zero kara Hajimeru Break Time 2nd Season,Special,25.0,Finished Airing,Light novel,['Comedy'],PG-13 - Teens 13 or older,7.33,2672.0,3937.0,35761,212,14393.0,,,,,3.0,2020-07-10
2020,3,Rebirth,TV,48.0,Finished Airing,Card game,['Comedy'],PG-13 - Teens 13 or older,5.83,10761.0,9172.0,4569,3,933.0,['Strategy Game'],,3.0,1.0,3.0,2020-01-05
2020,3,Ruguo Lishi Shi Yiqun Miao 5th Season,ONA,13.0,Finished Airing,Web manga,['Comedy'],G - All Ages,,18808.0,22098.0,164,0,,['Historical'],['Kids'],,,7.0,2020-10-11
2020,3,Sazae-san,TV,,Currently Airing,4-koma manga,"['Comedy', 'Slice of Life']",G - All Ages,6.14,9123.0,7117.0,8759,37,1931.0,,,0.0,18.0,24.0,1969-10-05
2020,3,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,TV,25.0,Finished Airing,Original,,G - All Ages,6.31,8200.0,13153.0,1327,2,151.0,"['Mahou Shoujo', 'Parody']",,3.0,23.0,4.0,2020-10-07
2020,3,Senyoku no Sigrdrifa,TV,12.0,Finished Airing,Original,['Action'],PG-13 - Teens 13 or older,6.45,7418.0,3370.0,47902,72,14991.0,['Military'],,6.0,23.0,25.0,2020-10-03
2020,3,Senyoku no Sigrdrifa: Dai-909 Senjutsu Hime-tai Sentou Kiroku!,TV Special,1.0,Finished Airing,Original,['Action'],PG-13 - Teens 13 or older,5.93,10253.0,10963.0,2608,5,877.0,['Military'],,,,24.0,
2020,3,Shadowverse,TV,48.0,Finished Airing,Card game,['Fantasy'],PG-13 - Teens 13 or older,5.74,11165.0,5440.0,17081,36,5176.0,['Strategy Game'],,2.0,17.0,24.0,2020-04-07
2020,3,Shanchuan Zhuangli,Movie,1.0,Finished Airing,Original,['Drama'],PG-13 - Teens 13 or older,,13892.0,22476.0,148,0,,,,,,18.0,
2020,3,Shaonu Qianxian: Renxing Xiao Juchang 2,ONA,12.0,Finished Airing,Game,"['Comedy', 'Sci-Fi']",PG-13 - Teens 13 or older,6.84,5142.0,11419.0,2277,16,820.0,"['Anthropomorphic', 'Military']",,,,5.0,2020-10-07
2020,3,Shen Wu Tianzun,ONA,,Finished Airing,Manga,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.72,5787.0,14509.0,910,4,149.0,,,,,10.0,2020-10-05
2020,3,Shi Yi Chang An: Mingyue Jishi You,ONA,12.0,Finished Airing,Manga,['Romance'],PG-13 - Teens 13 or older,6.91,4774.0,6621.0,10385,61,3082.0,['Historical'],,,,16.0,2020-10-28
2020,3,Shiawase Haitatsu Taneko,TV,,Currently Airing,Original,['Comedy'],,,14075.0,14276.0,976,4,,,,,,,2011-03-26
2020,3,Shikoyaka Naru Toki mo Hameru Toki mo,OVA,2.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,6.36,,8253.0,6021,17,2121.0,,,,,19.0,2020-11-20
2020,3,Shimajirou no Wow!,TV,,Currently Airing,Other,"['Adventure', 'Comedy', 'Fantasy']",G - All Ages,,14107.0,15525.0,682,1,,,['Kids'],1.0,7.0,8.0,2012-04-02
2020,3,Shin Nippon History,TV,,Currently Airing,Original,['Comedy'],G - All Ages,,14130.0,18537.0,369,0,,['Historical'],,1.0,1.0,23.0,2020-01-06
2020,3,Shu Ling Ji 2nd Season,ONA,40.0,Finished Airing,Web novel,,,,14206.0,16952.0,498,0,,['Martial Arts'],,,,11.0,2020-10-28
2020,3,Sigan Yeohaengja Luke,TV,52.0,Finished Airing,Original,"['Action', 'Adventure', 'Sci-Fi']",PG - Children,,14284.0,20347.0,258,0,,,['Kids'],,,11.0,2020-05-09
2020,3,Sinbi Apartment: Ghost Ball Double X,TV,26.0,Finished Airing,Original,"['Fantasy', 'Supernatural']",G - All Ages,,14303.0,20459.0,252,0,,,['Kids'],,,8.0,2020-03-05
2020,3,Sore Ike! Anpanman,TV,,Currently Airing,Picture book,"['Comedy', 'Fantasy']",PG - Children,6.58,6581.0,9162.0,4581,31,1735.0,,['Kids'],5.0,16.0,24.0,1988-10-03
2020,3,Sore Ike! Anpanman: Santa-san wo Sukue! Koori no Shiro no Christmas,TV Special,1.0,Finished Airing,Picture book,"['Comedy', 'Fantasy']",PG - Children,,14414.0,27815.0,44,0,,"['Anthropomorphic', 'Super Power']",['Kids'],,,24.0,
2020,3,Sore dake ga Neck,TV,12.0,Finished Airing,Original,['Mystery'],PG-13 - Teens 13 or older,5.67,11523.0,7843.0,6823,3,3152.0,['Workplace'],,2.0,2.0,3.0,2020-10-13
2020,3,Sotsugyou ** Densha,OVA,4.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,5.2,,9678.0,3874,5,1559.0,,,,,16.0,2020-04-24
2020,3,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,Movie,3.0,Finished Airing,Original,"['Action', 'Drama', 'Sci-Fi']",PG-13 - Teens 13 or older,7.41,2330.0,9483.0,4117,7,899.0,"['Mecha', 'Military']",,,,26.0,
2020,3,Stand By Me Doraemon 2,Movie,1.0,Finished Airing,Manga,"['Comedy', 'Sci-Fi']",PG - Children,8.18,412.0,4544.0,26715,135,15911.0,['Time Travel'],['Kids'],,,95.0,
2020,3,Strike Witches: Road to Berlin,TV,12.0,Finished Airing,Original,"['Action', 'Sci-Fi', 'Ecchi']",PG-13 - Teens 13 or older,7.35,2598.0,4313.0,29537,97,8648.0,['Military'],,4.0,1.0,23.0,2020-10-08
2020,3,Strike the Blood IV,OVA,12.0,Finished Airing,Light novel,"['Action', 'Fantasy', 'Ecchi']",R+ - Mild Nudity,6.94,4632.0,2339.0,91343,184,27917.0,"['Harem', 'School', 'Urban Fantasy', 'Vampire']",,,,25.0,2020-04-08
2020,3,Su Shen Xiao Ren,ONA,12.0,Finished Airing,Original,"['Comedy', 'Slice of Life']",PG - Children,,14472.0,19773.0,289,0,,,,,,5.0,2020-10-05
2020,3,Super Dragon Ball Heroes,ONA,56.0,Finished Airing,Game,"['Action', 'Comedy', 'Fantasy']",PG-13 - Teens 13 or older,5.73,11230.0,2564.0,78710,255,30759.0,['Martial Arts'],['Shounen'],,,8.0,2018-07-01
2020,3,Sylvanian Families: Mini Story - Peony,TV,12.0,Finished Airing,Other,['Slice of Life'],G - All Ages,,14523.0,21979.0,169,0,,,['Kids'],,,3.0,2020-10-01
2020,3,Tadaima! Chibi Godzilla Season 2,ONA,13.0,Finished Airing,Original,"['Fantasy', 'Slice of Life']",G - All Ages,5.69,11389.0,16759.0,518,0,202.0,,,,,0.5,2020-12-02
2020,3,Taeko no Nichijou 2nd Season,TV,132.0,Finished Airing,Manga,['Slice of Life'],G - All Ages,,14539.0,17506.0,448,1,,['Workplace'],,,,1.0,2020-07-01
2020,3,Taiban!,ONA,7.0,Finished Airing,Original,,PG-13 - Teens 13 or older,,14551.0,15957.0,615,1,,"['Music', 'School']",,,,25.0,2020-12-31
2020,3,Taikong Xiongmao Yingxiong Dansheng,Movie,1.0,Finished Airing,Original,"['Adventure', 'Fantasy', 'Sci-Fi']",PG - Children,,14563.0,22265.0,157,0,,,['Kids'],,,76.0,
2020,3,Taimanin Asagi: Toraware no Niku Ningyou,OVA,1.0,Finished Airing,Visual novel,"['Supernatural', 'Hentai']",Rx - Hentai,6.15,,9616.0,3942,19,1594.0,['Mythology'],,,,18.0,
2020,3,Taisou Zamurai,TV,11.0,Finished Airing,Original,['Sports'],PG-13 - Teens 13 or older,7.23,3228.0,2977.0,60974,134,21286.0,,,0.0,1.0,23.0,2020-10-11
2020,3,Tales of Crestoria Off Shot Movie,ONA,1.0,Finished Airing,Game,"['Comedy', 'Fantasy']",PG-13 - Teens 13 or older,6.03,9780.0,14804.0,843,1,252.0,,,,,5.0,
2020,3,Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu,TV Special,1.0,Finished Airing,Game,"['Adventure', 'Fantasy']",PG-13 - Teens 13 or older,6.58,6584.0,10031.0,3460,4,1574.0,,,,,14.0,
2020,3,Tell the Story to You,Special,2.0,Finished Airing,Original,,PG-13 - Teens 13 or older,6.23,8647.0,18191.0,397,1,157.0,['Music'],,,,1.0,2020-10-10
2020,3,Tensei shitara Slime Datta Ken OVA,OVA,5.0,Finished Airing,Manga,"['Action', 'Comedy', 'Fantasy']",PG-13 - Teens 13 or older,7.48,2029.0,1033.0,248085,524,125093.0,"['Isekai', 'Reincarnation']",,,,23.0,2019-07-09
2020,3,Tian Guan Cifu,ONA,11.0,Finished Airing,Web novel,"['Action', 'Adventure', 'Drama', 'Fantasy']",PG-13 - Teens 13 or older,8.42,182.0,1570.0,159000,5788,69054.0,"['Historical', 'Mythology']",,,,26.0,2020-10-31
2020,3,Tian Huang Zhan Shen,ONA,80.0,Finished Airing,Unknown,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.72,5795.0,11581.0,2172,13,640.0,"['Historical', 'Martial Arts']",,,,8.0,2020-11-18
2020,3,Tian Qi Ri,ONA,1.0,Finished Airing,Original,"['Action', 'Comedy', 'Sci-Fi']",PG-13 - Teens 13 or older,,14719.0,21687.0,184,1,,['Super Power'],,,,19.0,
2020,3,Tish Tash,TV,26.0,Finished Airing,Original,['Adventure'],G - All Ages,,14784.0,27301.0,64,0,,['Anthropomorphic'],['Kids'],,,5.0,2020-09-28
2020,3,Tobot V Season 2,TV,48.0,Finished Airing,Original,"['Action', 'Sci-Fi']",PG - Children,,14802.0,26103.0,75,0,,['Mecha'],['Kids'],,,11.0,2020-03-19
2020,3,Toji no Miko: Kizamishi Issen no Tomoshibi,OVA,2.0,Finished Airing,Game,"['Action', 'Fantasy']",PG-13 - Teens 13 or older,6.62,6360.0,8050.0,6405,13,2067.0,['Urban Fantasy'],,,,25.0,2020-10-25
2020,3,Tokyo Gambo,TV,5.0,Finished Airing,Original,['Slice of Life'],G - All Ages,5.52,12036.0,9631.0,3926,4,142.0,,,0.0,3.0,2.0,2020-11-22
2020,3,Tomica Kizuna Gattai: Earth Granner,TV,51.0,Finished Airing,Other,"['Action', 'Adventure', 'Sci-Fi']",PG - Children,5.91,10406.0,12493.0,1622,2,272.0,['Mecha'],,0.0,9.0,24.0,2020-04-05
2020,3,Tonikaku Kawaii,TV,12.0,Finished Airing,Manga,"['Comedy', 'Romance']",PG-13 - Teens 13 or older,7.86,912.0,264.0,783366,10209,440794.0,,['Shounen'],6.0,1.0,23.0,2020-10-03
2020,3,Tonikaku Kawaii: Kaisou,TV Special,1.0,Finished Airing,Manga,"['Comedy', 'Romance']",PG-13 - Teens 13 or older,7.44,2197.0,2906.0,63598,260,33206.0,,['Shounen'],,,23.0,
2020,3,Toromitsu Musume no Hitou Service: Torottoro Churu Churu Gohoushi Sasete Kudasai,ONA,1.0,Finished Airing,Original,['Hentai'],Rx - Hentai,6.69,,8949.0,4916,31,2183.0,,,,,15.0,
2020,3,Toshoshitsu no Kanojo: Seiso na Kimi ga Ochiru made - The Animation,OVA,6.0,Finished Airing,Manga,['Hentai'],Rx - Hentai,5.96,,7362.0,8023,47,3158.0,,,,,17.0,2020-10-30
2020,3,Toutotsu ni Egypt Shin,ONA,10.0,Finished Airing,Other,"['Comedy', 'Fantasy']",G - All Ages,6.6,6501.0,7237.0,8417,29,3656.0,['Mythology'],,,,5.0,2020-12-07
2020,3,Tsukiusa. Gekijou,ONA,12.0,Finished Airing,Other,['Comedy'],PG-13 - Teens 13 or older,,14890.0,16531.0,544,1,,,,,,0.8666666666666667,2020-10-07
2020,3,Tsukiuta. The Animation 2,TV,13.0,Finished Airing,Music,,PG-13 - Teens 13 or older,6.65,6159.0,7268.0,8325,32,1875.0,"['Idols (Male)', 'Music']",,3.0,22.0,23.0,2020-10-07
2020,3,Tunshi Xingkong,ONA,26.0,Finished Airing,Novel,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",PG-13 - Teens 13 or older,8.05,601.0,6848.0,9581,155,3437.0,['Martial Arts'],,,,21.0,2020-11-29
2020,3,Vlad Love,ONA,12.0,Finished Airing,Original,"['Comedy', 'Supernatural']",PG-13 - Teens 13 or older,5.84,10698.0,4083.0,33485,78,8194.0,"['School', 'Vampire']",,,,24.0,2020-12-18
2020,3,Wan Jie Fa Shen,ONA,54.0,Finished Airing,Original,"['Adventure', 'Fantasy', 'Romance']",PG-13 - Teens 13 or older,7.35,2605.0,10172.0,3307,42,1219.0,['Martial Arts'],,,,9.0,2020-12-21
2020,3,Wan Sheng Jie 2,ONA,12.0,Finished Airing,Web manga,"['Comedy', 'Fantasy']",PG-13 - Teens 13 or older,8.02,638.0,5907.0,13832,61,7346.0,"['Mythology', 'Urban Fantasy']",,,,4.0,2020-10-14
2020,3,Washimo 8th Season,TV,40.0,Finished Airing,Picture book,"['Comedy', 'Sci-Fi', 'Slice of Life']",G - All Ages,,15138.0,20114.0,271,1,,['School'],['Kids'],1.0,6.0,10.0,2020-03-30
2020,3,Wave!! Surfing Yappe!!,Movie,3.0,Finished Airing,Mixed media,"['Slice of Life', 'Sports']",PG-13 - Teens 13 or older,6.01,9870.0,5195.0,19279,67,1937.0,,,,,87.0,2020-10-02
2020,3,White Blue,OVA,4.0,Finished Airing,Visual novel,['Hentai'],Rx - Hentai,5.66,,8500.0,5655,25,1976.0,,,,,24.0,2020-11-27
2020,3,Wo Jia Da Shixiong Shi Ge Fanpai,ONA,13.0,Finished Airing,Manga,"['Action', 'Adventure', 'Comedy']",PG-13 - Teens 13 or older,7.04,4171.0,10670.0,2852,9,566.0,"['Historical', 'Martial Arts']",,,,20.0,2020-10-29
