,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
115,Rice Monster Pap,ごはんかいじゅうパップ,,,,,['TV'],Unknown,Currently Airing,"Apr 25, 2011 to ?",['Spring 2011'],Not scheduled once per week,"None found,","None found,",['DLE'],Original,"['Action', 'Comedy']",,['Kids'],30 sec.,G - All Ages,[],#20837,#16433,567,0,,"A series of short, 30-second segments featuring Gohan Kaijuu Pap and various ""side dish"" monsters to produce delicious meals.",[],Gohan Kaijuu Pap,,,
116,,출동! 슈퍼윙스,Super Wings,Super Wings,Super Wings. ¡Siempre Cumplimos!,Super Wings,['TV'],52,Finished Airing,"Sep 1, 2013 to Feb 25, 2016",['Fall 2013'],Unknown,"None found,","None found,","None found,",Original,,,['Kids'],12 min. per ep.,PG - Children,5.86,#10652,#16599,547,1,209,"Super Wings follows the adventures of an adorable jet plane named Jett who travels around the world delivering packages to children. On every delivery, Jett encounters new problems that he must solve with the help of his friends the ""Super Wings"": Dizzy, Jerome and Donnie. Together, the team explores different countries and learns the diversity of new cultures. (Source: Official YouTube channel)","['Sequel (TV) Chuldong! Super Wings 2', '']",Chuldong! Super Wings,['Racing'],['Adventure'],
117,,おはようハクション大魔王,,,,,['TV'],237,Finished Airing,"Mar 31, 2014 to Mar 27, 2015",['Spring 2014'],Not scheduled once per week,"None found,","None found,",['Kate Arrow'],Other,,,,1 min. per ep.,G - All Ages,5.79,#11012,#16736,532,0,122,"The 3rd continuation of NTV's ZIP! anime parody shorts. This one focuses on Hakushon Daimaou. Like with the previous season, occasionally the Gatchaman team and now the Mazinger Z team show up in some episodes.","['Prequel (TV) Mazinger ZIP!', 'Sequel (TV) Good Morning!!! Doronjo']",Ohayou Hakushon Daimaou,['Parody'],['Comedy'],
118,Yowamon,よわむしモンスターズ,,,,,['TV'],Unknown,Currently Airing,"Dec 25, 2012 to ?",['Winter 2013'],Not scheduled once per week,['NHK'],"None found,","None found,",Original,,,['Kids'],1 min.,PG - Children,[],#16128,#16777,527,0,,An NHK toddler's anime following cowardly creatures representing typical Halloween monsters like Dracula and a witch.,[],Yowamushi Monsters,,,
119,,えほん寄席,,,,,['TV'],73,Finished Airing,"Apr 2006 to Nov 11, 2023",['Spring 2006'],Unknown,"['NHK', 'Pony Canyon']","None found,","None found,",Other,,"['Historical', 'Performing Arts']",['Kids'],5 min. per ep.,PG - Children,[],#20495,#17181,487,0,,Anime rakugo of classic Japanese horror tales shown in a wide variety of art styles.,[],Ehon Yose,,['Horror'],
120,"Panpaka Panties, Panpaka Underwear",パンパカパンツ,Panpaka Pantsu,,,,['TV'],27,Finished Airing,"Oct 1, 2008 to Oct 22, 2015",['Fall 2008'],Unknown,['Shizuoka Broadcasting System'],"None found,",['DLE'],Original,,,['Kids'],15 sec. per ep.,G - All Ages,[],#18479,#17400,466,2,,A series of shorts about pigs who wear underpants.,[],Panpaka Pants,,['Comedy'],
121,,ともだち8にん,,,,,['TV'],398,Finished Airing,"Mar 28, 2011 to Jan 5, 2019",['Spring 2011'],Not scheduled once per week,"None found,","None found,",['Egg'],Original,,,['Kids'],1 min. per ep.,G - All Ages,[],#14949,#17780,436,0,,"A series oriented to three-year-old children, showing the everydays of 9 characters, each of them having a distinct feature. Children will recognize characters and situations from their own life. Sometimes through conflicts, sometimes through encouragement, they will find everyone's place in the world. The story conveys messages such as ""Nobody's alone"", ""It's good to be different"" and the importance of being connected with others, in a fun way. (Source: Official site)",[],Tomodachi 8-nin,,['Comedy'],
122,Fight! Oden-kun,がんばれ！おでんくん,The Adventure of Oden-kun,,,,['TV'],102,Finished Airing,"Jan 12, 2013 to Dec 27, 2014",['Winter 2013'],Saturdays at Unknown,['Sotsu'],"None found,",['Kachidoki Studio'],Picture book,,,,3 min. per ep.,G - All Ages,[],#20737,#17980,421,2,,"In an odd dimensional bubble inside the kettle of an Oden food cart exists Oden village. The residents of Oden village spend their idyllic days waiting for customers to come and eat them. In the meantime, Oden-kun helps other troubled dwellers to realize their dreams. One day, he hears that a customer's mother suffers from cancer so he leaves the kettle and after being eaten, faces the cancer cell Gannosuke. Oden-kun's dream is to meet his own mother. Looking forward to this day, Oden-kun spends his days doing one good deed a day. (Source: ANN)","['Prequel (TV) Oden-kun', '']",Ganbare! Oden-kun,,['Comedy'],
123,,아스타를 향해 차구차구,,,,,['TV'],27,Finished Airing,"May 31, 2014 to Jan 3, 2015",['Spring 2014'],Unknown,"None found,","None found,","None found,",Game,,,,20 min. per ep.,G - All Ages,[],#19283,#18217,404,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Astar-eul Hyanghae Chaguchagu,['Team Sports'],['Sports'],
124,Brinken: Finger Skate Generation,翼空之巅,Brinken: Skate Revolution,,,,['TV'],40,Finished Airing,"Apr 2013 to Apr 2, 2015",['Spring 2013'],Unknown,"None found,","None found,","None found,",Original,"['Adventure', 'Sports']",,['Kids'],23 min. per ep.,G - All Ages,[],#16023,#18168,405,2,,"In a city of the future, many kids can play with Finger Skateboards--skateboards that can move a simulated character in a battle at will of the player. Our main character enters shop and joins the game along with his 3 friends. They kids go on many adventures and compete against Alexander, the son of a rival company competing against the original shop.",[],Yi Kong Zhi Dian,,,
125,Nora Suko (TV),野良スコ,,,,,['TV'],43,Finished Airing,"May 19, 2014 to Mar 31, 2015",['Spring 2014'],Not scheduled once per week,"None found,","None found,",['Kachidoki Studio'],Original,"['Comedy', 'Slice of Life']",,,2 min. per ep.,G - All Ages,[],#18264,#18211,404,0,,musicる TV signed up Norasco for their channel. Some of the ONA's episodes were shown and then the episodes became mostly musicる TV exclusive.,"['Prequel (ONA) Norasco', '']",Norasco (TV),,,
126,,パッコロリン,Pakkororin,,,,['TV'],Unknown,Currently Airing,"Mar 28, 2011 to ?",['Spring 2011'],Not scheduled once per week,['NHK'],"None found,",['Three-d'],Original,,,['Kids'],1 min.,G - All Ages,[],#18468,#18307,397,0,,"A minute long children's anime that follows 3 siblings. Two brothers who are rectangular and circular shaped, and a sister who is triangluar shaped. They have unique personalities and foster growth and discovery through their play time.",[],Pakkororin,,,
127,"Colo Colo Animal 2, Korokoro Animal 2",コロコロアニマル2,,,,,['TV'],63,Finished Airing,"Apr 7, 2014 to Mar 30, 2015",['Spring 2014'],Unknown,['Milky Cartoon'],"None found,","None found,",Unknown,,,['Kids'],1 min. per ep.,G - All Ages,[],#20039,#20139,278,0,,"An educational program teaching children shapes, basic math, colors, and other subjects.","['Prequel (TV) ColoColo Animal', '']",ColoColo Animal 2,,,
128,,빨간 자전거,Red Bicycle,,,,['TV'],302,Finished Airing,"Jan 22, 2013 to Apr 3, 2015",['Winter 2013'],Unknown,"None found,","None found,","None found,",['Manga'],,,['Kids'],4 min. per ep.,G - All Ages,[],#18671,#21015,229,0,,"Against the backdrop of a rural village with a beautiful landscape, Imhwa-ri, a postman riding a red bicycle, tells the story of our daily life with all of our sadness, joy, pain, and laughter. Let's meet with the postman on a red bicycle! (Source: YouTube)","['Adaptation (Manhwa) The Red Bicycle', '']",Ppalgan Jajeongeo,,['Slice of Life'],
129,,최강！탑플레이트 下半部分,,,,,['TV'],13,Finished Airing,"Aug 21, 2014 to Nov 13, 2014",['Summer 2014'],Unknown,"None found,","None found,","None found,",Original,,,['Kids'],24 min. per ep.,PG - Children,[],#19945,#21928,178,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (TV) Choegang Top Plate', '']",Choegang Top Plate Part 2,,['Action'],
130,,응까 소나타,,,,,['TV'],52,Finished Airing,"May 7, 2014 to Dec 3, 2014",['Spring 2014'],Unknown,"None found,","None found,","None found,",Original,"['Comedy', 'Fantasy']",,['Kids'],12 min. per ep.,PG - Children,[],#20534,#22637,149,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Eungkka Sonata,,,
131,,헬로 카봇,,,,,['TV'],26,Finished Airing,"Aug 2, 2014 to Feb 28, 2015",['Summer 2014'],Unknown,"None found,","None found,","None found,",Original,,"['Mecha', 'Racing']",['Kids'],12 min. per ep.,PG - Children,[],#21123,#23151,132,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (TV) Hello Carbot Season 2', '']",Hello Carbot,,['Action'],
132,,보글 쿡 원정대,Bubble Cook Expedition,,,,['TV'],52,Finished Airing,"Nov 21, 2013 to Jan 29, 2015",['Fall 2013'],Unknown,"None found,","None found,","None found,",Original,,,['Kids'],23 min. per ep.,G - All Ages,[],#19692,#24318,105,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Bubble Cook Wonjeongdae,,['Gourmet'],
133,"Pretty Soldier Sailor Moon (2014), Sailor Moon Remake, Bishoujo Senshi Sailor Moon (2014), Sailor Moon Crystal",美少女戦士セーラームーン Crystal,Pretty Guardian Sailor Moon Crystal,Sailor Moon Crystal,Pretty Guardian Sailor Moon Crystal,Sailor Moon Crystal,['ONA'],26,Finished Airing,"Jul 5, 2014 to Jul 18, 2015",,,"['Starchild Records', 'Kodansha']",['VIZ Media'],['Toei Animation'],['Manga'],,,['Shoujo'],24 min. per ep.,PG-13 - Teens 13 or older,7.13,#3753,#1620,"153,279","1,263",68473,"Though a little clumsy and easily brought to tears, Usagi Tsukino is a typical 14-year-old girl in her second year of junior high. However, all of that changes when an encounter with Luna, a mysterious talking black cat, whose head bears the mark of a crescent moon, results in the animal bestowing a magical brooch upon her. Now Usagi can transform into Sailor Moon, a magical girl in a sailor uniform who protects love and peace! Usagi is appointed as a guardian of justice and is tasked with the search for the legendary Silver Crystal, a magical artifact that holds immense power, as well as finding the other Sailor Guardians and the lost princess of Luna's home, the Moon Kingdom. Her mission isn't without opposition, however; Queen Beryl, ruler of the Dark Kingdom, wants to claim the Silver Crystal and take its power for her own. Though she still has to worry about her school, family, and love life, it is up to Sailor Moon and the other Sailor Guardians to save the day! [Written by MAL Rewrite]","['Sequel (TV) Bishoujo Senshi Sailor Moon Crystal Season III', 'Adaptation (Manga) Bishoujo Senshi Sailor Moon']",Bishoujo Senshi Sailor Moon Crystal,['Mahou Shoujo'],['Romance'],
134,,Steins;Gate 聡明叡智のコグニティブ・コンピューティング,Steins;Gate: The Sagacious Wisdom of Cognitive Computing,,,,['ONA'],4,Finished Airing,"Oct 15, 2014 to Nov 12, 2014",,,"None found,","None found,",['White Fox'],Visual novel,"['Comedy', 'Sci-Fi']",,,3 min. per ep.,PG-13 - Teens 13 or older,7.43,#2242,#2020,"114,895",176,61779,"Mayuri Shiina brings a cognitive computing system—with a large pink Oopa toy serving as its terminal—to the Future Gadget Lab, insisting that it will help her and Kurisu Makise prepare fried chicken for the group, much to the dismay of Rintarou Okabe and Itaru ""Daru"" Hashida. Despite not having the proper ingredients, the Oopa cognitive computer assists Mayuri and Kurisu in perfecting a dish that the other lab members will enjoy. In the following episodes, the cognitive computer continues to aid Okabe and his friends in their day-to-day lives. From helping Okabe and Kurisu to reconcile after an argument, to collecting input from the lab members to suggest improvements for the Lab; Okabe may not realize it yet, but his lab has gained a valuable asset! [Written by MAL Rewrite]",[],Steins;Gate: Soumei Eichi no Cognitive Computing,,,
135,"Bonkoi, Bonjour: Koiaji Patisserie",Bonjour♪恋味パティスリー,Bonjour♪Sweet Love Patisserie,Bonjour♪ Sweet Love Patisserie,Bonjour ♪ Pasteleria Dulce Amor,,['ONA'],24,Finished Airing,"Oct 10, 2014 to Mar 20, 2015",,,"['VAP', 'Nippon Television Network']","None found,","['SILVER LINK.', 'Connect']",Game,"['Gourmet', 'Romance']","['Reverse Harem', 'School']",,5 min. per ep.,PG-13 - Teens 13 or older,6.09,#9436,#2964,"62,000",101,29111,"With dreams of becoming a pâtissiere, Sayuri Haruno has worked hard for her scholarship to Fleurir Confectionery Academy, an elite school designed to train world class pastry chefs. The staff consists of unrivalled pâtissiers, who work with absolute precision—the prince-like Mitsuki Aoi, famous for his work with chocolate; the friendly and extroverted Gilbert Hanafusa, an expert in confectionery hailing from France; and the stoic Yoshinosuke Suzumi, who has perfected the art of Japanese sweets. Upon admission to the school, Sayuri is thrust into a world of advanced baking, surrounded by both supportive and charming staff and fascinating classmates. Sayuri's attention is captured by the dedicated Ryou Kouzuki, who seems to share the same determination to achieve his dream. Sayuri is set on the path for greatness, and her newly cultivated culinary skill will help her handle any challenge the school throws her way. [Written by MAL Rewrite]","['Adaptation (One-shot) Bonjour♪Koiaji Pâtisserie', '']",Bonjour♪Koiaji Pâtisserie,,,
136,Akame ga Kill! Theater,アカ斬る! 劇場,AkaKill! Theater,,,,['ONA'],24,Finished Airing,"Jul 8, 2014 to Dec 14, 2014",,,['TOHO animation'],['Sentai Filmworks'],['C-Station'],['Manga'],,,,1 min. per ep.,PG-13 - Teens 13 or older,6.52,#6968,#3154,"54,750",52,28484,Short specials that aired on the official website.,[],AkaKill! Gekijou,,['Comedy'],
137,"Japan Animator Expo, The Dragon Dentist, Hill Climb Girl, Me!Me!Me!, Carnage, Nishi-Ogikubo, Until You Come to Me, Tomorrow From There",日本アニメ（ーター）見本市,Japan Anima(tor)'s Exhibition,,,,['ONA'],35,Finished Airing,"Nov 7, 2014 to Oct 9, 2015",,,['Dwango'],"None found,","['Sunrise', 'Khara', 'Studio Rikka', 'Bridge', 'Kamikaze Douga', 'Trigger', 'Graphinica', 'Studio Colorido', 'dwarf', 'Sola Digital Arts', ""Steve N' Steven"", 'StealthWorks']",Original,"['Action', 'Avant Garde', 'Fantasy', 'Sci-Fi', 'Supernatural', 'Ecchi']","['Mecha', 'Military', 'Music', 'School', 'Space']",,8 min. per ep.,R+ - Mild Nudity,7.32,#2757,#3607,"43,064",145,12471,"Nihon Animator Mihonichi is a collaborative series of standalone anime shorts with the support of various directors and studios. Aiming to expose new animators to a worldwide audience, these small works offer a glimpse into the future of the industry, featuring rising talents, cutting-edge techniques, and experimental aesthetic designs. [Written by MAL Rewrite]","['Adaptation (Manga) The Ultraman', 'Adaptation (Manga) Ochibi-san', 'Adaptation (Manga) Bikachou Shinshi Kaikoroku', '']",Nihon Animator Mihonichi,,,
138,Yāoguài Míngdān,妖怪名单,Monster List,,,,['ONA'],18,Finished Airing,"Dec 13, 2014 to Sep 11, 2015",,,"['Tencent Animation & Comics', 'iQIYI']",['bilibili'],['Haoliners Animation League'],['Web manga'],"['Action', 'Comedy', 'Fantasy', 'Romance']",,,11 min. per ep.,PG-13 - Teens 13 or older,6.81,#5295,#4530,"26,993",52,5305,"A foxy temptress. A strange misty tree demon. A girl with the power of the goddess Xianjia! Being caught between these women is a feat in it of itself, but our hero Feng Xi must fight in order to protect the peace and save the world! (Source: EIH Scans)","['Sequel (ONA) Yaoguai Mingdan 2nd Season', 'Adaptation (Manhua) Yaoguai Mingdan']",Yaoguai Mingdan,,,
139,,ティグルくんとヴァナディーちゅ,Lord Marksman and Vanadis: Tigre and Vanadish,,,,['ONA'],13,Finished Airing,"Oct 10, 2014 to Jan 6, 2015",,,['Media Factory'],['Funimation'],['Studio PuYUKAI'],['Light novel'],,,,2 min. per ep.,PG-13 - Teens 13 or older,6.65,#6165,#5489,"16,813",6,7602,Short Flash specials streamed alongside with the series.,"['Prequel (ONA) Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode 0', '']",Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,,['Comedy'],
140,,ポケットモンスター オメガルビー・アルファサファイア』 メガスペシャルアニメーション,,,,,['ONA'],1,Finished Airing,"Nov 16, 2014",,,"None found,","None found,",['OLM'],Game,"['Action', 'Adventure', 'Fantasy']",,['Kids'],4 min.,PG - Children,6.77,#5487,#6618,"10,480",5,5243,"The Pokemon Company streamed the ""Mega Special Animation"" short inspired by the upcoming Pokémon Omega Ruby and Pokémon Alpha Sapphire games on Sunday. The short features Pokémon undergoing the newly discovered Mega Evolution and Primal Reversion in the Hoenn region. (Source: ANN)",[],Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,,,
141,WUG Zoo!,うぇいくあっぷがーるZOO！,"Wake Up, Girls! ZOO","Wake Up, Girl ZOO!","Wake Up, Girl ZOO!","Wake Up, Girl ZOO!",['ONA'],10,Finished Airing,"Oct 22, 2014 to Feb 25, 2015",,,"None found,","None found,","['Ordet', 'Studio Moriken']",Original,,,,3 min. per ep.,G - All Ages,6.13,#9209,#8066,"6,439",6,2745,"""Wake Up, Girl Zoo!"" is a small zoo located in the outskirts of Sendai. On the verge of closure, its director Tange and breeding staff Matsuda must set out to find a new animal unit for the zoo. How will they revive the zoo with the seven newly gathered animals? (Source: Official website)","['Sequel (Special) Wake Up, Girl Zoo! Miyagi PR de Go!', '']","Wake Up, Girl Zoo!",,['Comedy'],
142,,FASTENING DAYS,,,,,['ONA'],1,Finished Airing,"Oct 30, 2014",,,"None found,","None found,",['Studio Colorido'],Original,,,['Kids'],11 min.,G - All Ages,6.37,#7894,#8090,"6,388",2,2989,"Yoji and Kei, a boy and girl, live in a town in the not-so-distant future with their foster parent, Anna. But these seemingly ordinary children have a secret hidden even from their unsuspecting mother. Yoji and Kei are superhero defenders of their town! With a flap of their capes, the two of them and their robot bear sidekick, Oscar, protect the citizens in their town with their handmade high-tech machinery. But from what menace? And will our little heroes be able to overcome the crisis about to threaten the town's peaceful everyday serenity? Check out this utterly electrifying near-future animation to find out! (Source: Official website)","['Sequel (ONA) Fastening Days 2', '']",Fastening Days,,,
143,Cerebrum,端脑,Die Now,,,,['ONA'],16,Finished Airing,"Nov 28, 2014 to Jul 31, 2015",,,['Yaoqi'],"None found,",['Haoliners Animation League'],['Web manga'],"['Mystery', 'Sci-Fi', 'Suspense']",,,14 min. per ep.,R - 17+ (violence & profanity),6.40,#7715,#8095,"6,381",7,1138,"The word cerebrum refers to a gigantic system consisting of collision universes, which is called cerebrum universe. The story starts from a series of unknown murders, unravelling the secret hiding beneath the entire universe, ranging from horrifying conspiracies to galaxy wars, from anti-human betrayals to honourable sacrifices. Having realised her weakness and backwardness, mankind takes the last stand. (Source: Official website)",[],Duan Nao,,,
144,,ティグルくんとヴァナディーちゅ 第0話,,,,,['ONA'],1,Finished Airing,"Oct 5, 2014",,,"None found,",['Funimation'],['Studio PuYUKAI'],['Light novel'],,,,2 min.,G - All Ages,6.10,#9396,#8808,"5,195",2,1888,Episode 0 of Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu.,"['Sequel (ONA) Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu', '']",Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode 0,['Parody'],['Comedy'],
145,,尸兄,Zombie Brother,,,,['ONA'],41,Finished Airing,"Nov 24, 2014 to Mar 5, 2015",,,['Tencent Animation & Comics'],"None found,",['L²Studio'],['Web manga'],"['Action', 'Comedy', 'Horror']",,,8 min. per ep.,R - 17+ (violence & profanity),6.50,#7106,#10145,"3,377",8,948,"Protagonist XiaoFei used to be an ordinary guy from H city. After the spring water was contaminated with a virus, however, he unexpectedly encountered an unprecedented crisis. The people living in H City became zombies one by one, devouring each other, and gradually evolving. Can XiaoFei escape from H city and meet up with his girlfriend Wei? The story now begins... (Source: The Faiien Scans)","['Sequel (ONA) Wo Jiao Bai Xiaofei', '']",Shi Xiong,,,
146,Lu's Time 2nd Season,撸时代第2季,,,,,['ONA'],13,Finished Airing,"Nov 26, 2014 to Dec 12, 2015",,,"['Penta Show Studios', 'Colored Pencil Animation Japan']","None found,","['Haoliners Animation League', 'Colored Pencil Animation']",Original,"['Action', 'Adventure', 'Comedy']","['Parody', 'Video Game']",,12 min. per ep.,PG-13 - Teens 13 or older,6.68,#6010,#11034,"2,593",4,893,Zhiquiang is a young boy who loves playing League of Legends with his friends. The series follows his crazy adventures.,"['Prequel (ONA) Lu Shidai', '']",Lu Shidai 2nd Season,,,
147,Monster High: Scary Cool Girls,モンスター・ハイ～こわイケガールズ～,,,,,['ONA'],8,Finished Airing,"Oct 22, 2014 to Dec 10, 2014",,,"None found,","None found,",['Shogakukan Music & Digital Entertainment'],Other,,,,3 min. per ep.,G - All Ages,5.78,#11020,#11346,"2,362",16,1030,An anime adaptation of the popular Mattel fashion doll line 'Monster High'.,[],Monster High: Kowa-ike Girls,['School'],['Fantasy'],
148,"Qín Shí Míng Yuè 5, The Legend of Swordsman 5, Qin's Moon 5,",秦时明月之君临天下,Qin's Moon: The Emperor Under Heaven,,,,['ONA'],75,Finished Airing,"Dec 25, 2014 to Nov 30, 2017",,,"None found,","None found,",['Sparkly Key Animation Studio'],Novel,"['Action', 'Fantasy']","['Historical', 'Martial Arts']",,26 min. per ep.,PG-13 - Teens 13 or older,6.83,#5180,#13390,"1,259",2,291,"Season Five continues the struggle of the Mohists and their allies against the Qin Empire in Sanghai and Crown Prince Fushu has a prominent role. A new character from the Taoist school Leader Xiaomeng appears on the side of the Qin. The Peasant School takes on a major role as leaders of the six Halls struggle for supremacy and to be the Xia Kui successor. The young and powerful General Zhang Han and the Shadow Division also make an entrance. Wei Zhuang and the Quicksand Group form and uneasy alliance with the Mohists and try to enlist the aid of the warring Peasant School. Tianming, Shaoyu and Shi Lan continue their search for Yue-er on the floating city, Mirage. (Source: Qin's Moon Wiki)","['Prequel (TV) Qin Shi Mingyue: Wanli Changcheng', 'Sequel (ONA) Qin Shi Mingyue: Canghai Hengliu']",Qin Shi Mingyue: Junlin Tianxia,,,
149,"Ar:pieL - 6 Fates, Ar:pieL - Yeoseosgaeui Unmyeong",아르피엘 6개의 운명,,,,,['ONA'],3,Finished Airing,"Nov 20, 2014 to Jul 21, 2016",,,"None found,","None found,","None found,",Game,"['Action', 'Fantasy']",,,1 min. per ep.,G - All Ages,[],#19250,#13793,"1,132",3,,"Entry for the canceled anime of the Nexon Animation Project. Like the first two, it was supposed to be an adaptation of an action fantasy PC game. Contains the PV and the 2 released Openings.",[],Ar:pieL - 6-seosgae-ui Unmyeong,,,
150,"Kujakuoh: Sengoku Tensei, Spirit Warrior: Sengoku Tensei",孔雀王　～戦国転生～,Kujakuou Sengokutensei,,,,['ONA'],1,Finished Airing,"Oct 21, 2014",,,"None found,","None found,","['Gathering', 'Asahi Production']",['Manga'],"['Action', 'Supernatural']","['Historical', 'Mythology', 'Time Travel']",,3 min.,PG-13 - Teens 13 or older,5.09,#13098,#14769,874,0,265,A promotional anime for the 2nd volume release of Makoto Ogino's Kujakuou: Sengoku Tensei manga.,"['Adaptation (Manga) Kujakuou: Sengoku Tensei', '']",Kujakuou: Sengoku Tensei,,,
151,,TENSAI BANPAKU -GENIUS EXPO-,,,,,['ONA'],2,Finished Airing,"Dec 24, 2014 to Dec 29, 2014",,,"None found,","None found,",['Mirai Film'],Original,,,,4 min. per ep.,G - All Ages,5.17,#12964,#14891,836,0,408,Two versions of opening animation for Tensai Banpaku Genius Expo directed by Mirai Mizue.,[],Tensai Banpaku Opening,,['Avant Garde'],
152,,チャンネル5.5 Season4,,,,,['ONA'],4,Finished Airing,"Nov 16, 2014 to Dec 25, 2014",,,"None found,","None found,",['DLE'],Unknown,,,,4 min. per ep.,PG-13 - Teens 13 or older,5.41,#12402,#15567,692,0,172,"After ""ruining"" Ghost in the Shell and Nodame Cantabile, the writer/director/Flash animator Frogman's Calorie Mate sponsored Channel 5.5 parodies its next target, Riyoko Ikeda's influential shoujo classic Rose of Versailles. Mayo Suzukaze reprises her role as Oscar François de Jarjayes, a girl raised as a man to become her father's successor as leader of the French royal Palace Guards, which Suzukaze previously performed in the Takarazuka Revue stage musical adaptation of the work. (Source: Crunchyroll)","['Prequel (ONA) Channel 5.5 4th Season Prologue', '']",Channel 5.5 4th Season,['Parody'],['Comedy'],
153,Studio Khara vs. CyberConnect2 Compete! Animation Showdown!,スタジオカラーVSサイバーコネクトツー ガチンコ！アニメーション対決！,,,,,['ONA'],2,Finished Airing,"Nov 14, 2014",,,"None found,","None found,","['Khara', 'CyberConnect2']",Unknown,,,,1 min. per ep.,G - All Ages,5.64,#11647,#15594,688,0,310,"In a competition between CyberConnect2 and Studio Khara, these two animations depict CC Chu and Kuroneko fighting each other, with each animation being made by the other studio.",[],Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!,,['Action'],
154,,マッツとヤンマとモブリさん2 ―水軍お宝と謎解きの島々―,"Mattsu, Yamma and Moburi - The Naval Treasure and Riddle Island",,,,['ONA'],1,Finished Airing,"Oct 23, 2014",,,"None found,","None found,","None found,",Original,,,,13 min.,G - All Ages,5.00,#13213,#15653,677,0,235,The sequel will focus on the islands west of the city. (Source: ANN),"['Prequel (ONA) Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro', '']",Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,,['Fantasy'],
155,,別府市 × Peeping Life,,,,,['ONA'],1,Finished Airing,"Nov 6, 2014",,,['CoMix Wave Films'],"None found,","None found,",Original,"['Comedy', 'Slice of Life']",,,5 min.,G - All Ages,5.08,#13123,#15870,644,0,256,Peeping Life Collaboration with Beppu City.,[],Beppu x Peeping Life,,,
156,,チャンネル5.5 Season4 プロローグ「ベルばら」,,,,,['ONA'],1,Finished Airing,Nov 2014,,,"None found,","None found,",['DLE'],Unknown,,,,3 min.,PG-13 - Teens 13 or older,5.22,#12874,#16021,621,0,160,Prologue episode of Channel 5.5 4th Season.,"['Prequel (ONA) Channel 5.5 3rd Season', 'Sequel (ONA) Channel 5.5 4th Season']",Channel 5.5 4th Season Prologue,,['Comedy'],
157,New Year's Card Bonds,年賀のキヅナ,,,,,['ONA'],1,Finished Airing,"Nov 24, 2014",,,"None found,","None found,","None found,",Original,,,,4 min.,G - All Ages,5.70,#11403,#16201,598,0,287,"The video's story comes from greeting card website Nenga Aisatsujo's 6th annual contest, which asks participants to send in their heart-warming New Year's card memories. Sachiyo Okuno wrote the story and won the Japanese Postal Service Award, a new award this year. (Source: ANN)",[],Nenga no Kizuna,,['Slice of Life'],
158,,Curly（カーリー）,Curly,,,,['ONA'],1,Finished Airing,"Oct 10, 2014",,,"None found,","None found,",['Echoes'],Original,,,,3 min.,G - All Ages,5.59,#11857,#16892,516,0,252,"The place is Kyoto, Japan. The bride has a mishap just before the wedding ceremony. Her father and mother get into a panic, her younger sister runs around, and her pet just sits still. This is a story of a family. (Source: Official Youtube channel)",[],Curly,,['Comedy'],
159,"Apocalypsis, Mutabloop, oktometempsychosis",Minion,Minion,,,,['ONA'],3,Finished Airing,"Dec 12, 2014 to Sep 9, 2019",,,"None found,","None found,","None found,",Original,"['Fantasy', 'Slice of Life']",,,2 min. per ep.,G - All Ages,5.53,#12019,#17385,467,1,195,Minion works by Rabbit MACHINE and Tsubura are aesthetic loop animations with music.,[],Minion,['Music'],,
160,"Oniku Daisuki! Zeushi-kun Second Season, Oniku Daisuki! Zeushi-kun (2-ki)",おにくだいすき！ ゼウシくん（2期）,,,,,['ONA'],6,Finished Airing,"Nov 29, 2014 to Mar 29, 2015",,,"None found,","None found,",['DLE'],Original,"['Comedy', 'Gourmet']",,,2 min. per ep.,G - All Ages,5.76,#11138,#17613,450,0,138,Second season of Oniku Daisuki! Zeushi-kun series.,"['Prequel (TV) Oniku Daisuki! Zeushi-kun', 'Sequel (ONA) Oniku Daisuki! Zeushi-kun: Suteki na Hamburger']",Oniku Daisuki! Zeushi-kun 2nd Season,,,
161,,かなかなかぞくボイスドラマ「リカ イン ワンダーランド」,,,,,['ONA'],1,Finished Airing,"Nov 12, 2014",,,"None found,","None found,","None found,",Original,,,,4 min.,G - All Ages,5.26,#12782,#17890,427,0,134,Kana Kana Kazoku picture drama style Alice in Wonderland interpretation of Kanagawa Prefecture's tourism sights.,[],Kana Kana Kazoku: Rika in Wonderland,,['Comedy'],
