,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
180,Hakuouki: Reimeiroku Tokuten Disc,薄桜鬼　黎明録　特典ディスク,,,,,['OVA'],2,Finished Airing,"May 22, 2013",,,"None found,","None found,",['Studio Deen'],Visual novel,"['Action', 'Supernatural']",,['Josei'],11 min. per ep.,PG-13 - Teens 13 or older,7.09,#3972,#8908,"5,046",1,1284,2 eps. Tokuten that were released in a Tokuten Disc for those who purchased all 6 volumes of Hakuouki Reimeiroku OVAs. Including: 1. Natsu no Wazurai (夏のわずらい) 2. Shinpachi Nagakura Saikyou Densetsu (永倉新八最強伝説),[],Hakuouki: Reimeiroku OVA,,,
181,"Saiyuki Gaiden: Tokubetsu-hen - Kouga no Shou, Saiyuki Gaiden: Fragment Chapter",最遊記外伝　特別編　香花の章,,,,,['OVA'],1,Finished Airing,"Apr 26, 2013",,,"['TV Tokyo', 'Dentsu', 'Frontier Works', 'Hakuhodo DY Media Partners']","None found,",['Anpro'],['Manga'],"['Adventure', 'Drama', 'Fantasy']",,['Shoujo'],30 min.,PG-13 - Teens 13 or older,7.22,#3284,#9932,"3,627",8,1009,Based on chapters 11-13 of the original manga with additional content written by Kazuya Minekura. The story will be told from Tenpou's point of view.,"['Adaptation (Manga) Saiyuuki Gaiden', '']",Saiyuuki Gaiden: Kouga no Shou,['Mythology'],,
182,"Peeping Life: Tezuka Pro Tatsunoko Pro Wonderland, Peeping Life: Tezuka Pro, Tatsunoko Pro Wonderland",Peeping Life 手塚プロ・タツノコプロ ワンダーランド,,,,,['OVA'],10,Finished Airing,"Jun 25, 2013",,,['CoMix Wave Films'],"None found,","None found,",Unknown,,,,5 min. per ep.,PG - Children,5.70,#11384,#16571,552,0,114,An incarnation of the Peeping Life franchise covers Tezuka anime characters and Tatsunoko Production anime characters such as Princess Sapphire and Casshern.,"['Sequel (Special) Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials', '']",Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,['Parody'],['Comedy'],
183,,げんきげんきノンタン　スプーン たんたんたん,,,,,['OVA'],1,Finished Airing,"Apr 24, 2013",,,['Nippon Columbia'],"None found,",['Polygon Pictures'],Unknown,,,['Kids'],30 min.,G - All Ages,[],#18162,#20256,272,0,,This edition focuses on teaching kids good house manners. Such as eating all the food on your plate; to taking naps when instructed to so you can grow up big and strong; to avoiding wetting the bed and how to handle the situation if you do.,[],Genki Genki Non-tan: Spoon Tan Tan Tan,['Music'],,
184,"Koto no Ha no Niwa, The Garden of Kotonoha",言の葉の庭,The Garden of Words,The Garden of Words,El Jardín de las Palabras,The Garden of Words,['Movie'],1,Finished Airing,"May 31, 2013",,,"['The Answer Studio', 'TOHO animation']",['Sentai Filmworks'],['CoMix Wave Films'],Original,"['Award Winning', 'Drama', 'Romance']",,,46 min.,PG-13 - Teens 13 or older,7.86,#903,#207,"895,794","7,134",536867,"On a rainy morning in Tokyo, Takao Akizuki, an aspiring shoemaker, decides to skip class to sketch designs in a beautiful garden. This is where he meets Yukari Yukino, a beautiful yet mysterious woman, for the very first time. Offering to make her new shoes, Takao continues to meet with Yukari throughout the rainy season, and without even realizing it, the two are able to alleviate the worries hidden in their hearts just by being with each other. However, their personal struggles have not disappeared completely, and as the end of the rainy season approaches, their relationship will be put to the test. [Written by MAL Rewrite]","['Adaptation (Manga) Kotonoha no Niwa', 'Adaptation (Novel) Shousetsu Kotonoha no Niwa']",Kotonoha no Niwa,['Visual Arts'],,
185,Steins Gate Movie,劇場版 シュタインズゲート 負荷領域のデジャヴ,Steins;Gate: The Movie - Load Region of Déjà Vu,Steins; Gate: The Movie,Steins;Gate: The Movie. Load Region Of Déjà Vu,Steins; Gate: Le Film - Déjà Vu in the Load Area,['Movie'],1,Finished Airing,"Apr 20, 2013",,,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'MAGES.', 'Cinema Sunshine']",['Funimation'],['White Fox'],Visual novel,"['Drama', 'Sci-Fi']",,,1 hr. 30 min.,PG-13 - Teens 13 or older,8.45,#168,#376,"615,531","2,744",367567,"After a year in America, Kurisu Makise returns to Akihabara and reunites with Rintarou Okabe. However, their reunion is cut short when Okabe begins to experience recurring flashes of other timelines as the consequences of his time traveling start to manifest. These side effects eventually culminate in Okabe suddenly vanishing from the world, and only the startled Kurisu has any memory of his existence. In the midst of despair, Kurisu is faced with a truly arduous choice that will test both her duty as a scientist and her loyalty as a friend: follow Okabe's advice and stay away from traveling through time to avoid the potential consequences it may have on the world lines, or ignore it to rescue the person that she cherishes most. Regardless of her decision, the path she chooses is one that will affect the past, the present, and the future. [Written by MAL Rewrite]","['Prequel (Special) Steins;Gate: Oukoubakko no Poriomania', 'Adaptation (Manga) Gekijouban Steins;Gate: Fuka Ryouiki no Déjà vu']",Steins;Gate Movie: Fuka Ryouiki no Déjà vu,,,
186,Haru,ハル,Hal,,,,['Movie'],1,Finished Airing,"Jun 8, 2013",,,"['Production I.G', 'Shochiku', 'Pony Canyon']",['Funimation'],['Wit Studio'],Original,"['Drama', 'Romance', 'Sci-Fi']",,,1 hr.,PG-13 - Teens 13 or older,7.38,#2453,#1659,"148,117",377,72315,"Kurumi is a beautiful young woman whose beloved boyfriend, Hal, died in a sudden airplane accident. Left heartbroken and gloomy, she isolates herself in a small house. But this soon comes to change when her grandfather requests the help of a humanoid robot named Q01. Taking on the appearance of Hal, Q01 is sent to Kurumi's house in order to save her from her state of despair. As Hal returns day after day and increases his efforts, Kurumi, despite her initial reluctance, slowly begins to open up to him and break free from her depression. But there is more to Hal than meets the eye, and these two will soon learn an unexpected truth about this relationship between a human and an android. [Written by MAL Rewrite]","['Adaptation (Manga) Hal', '']",Hal,,,
187,"Aura: Maryuinkoga Saigo no Tatakai, Aura: Maryuin Kouga Saigo no Tatakai",AURA～魔竜院光牙最後の闘い～,Aura: Koga Maryuin's Last War,,,,['Movie'],1,Finished Airing,"Apr 13, 2013",,,"['AIC', 'Sotsu', 'Lantis', 'Pony Canyon', 'Movic', 'Delfi Sound', 'Marvelous AQL']",['Sentai Filmworks'],['AIC ASTA'],['Light novel'],"['Drama', 'Romance']",,,1 hr. 23 min.,R+ - Mild Nudity,7.28,#2918,#1903,"124,319",619,45012,"Ichirou Satou is an ordinary high school student who pretended that he was a hero by the name of ""Maryuuin Kouga"" back in middle school, which led to others frequently bullying him. Now that he has left this embarrassing phase behind, he does his best to avoid standing out and live a peaceful life, although he feels the world has become quite dull. But when he makes his way back to school one night to grab a textbook he left in class, he runs into a strange girl wearing a costume. This girl, Ryouko Satou, happens to be his classmate and is affected by the exact same condition that he once had, holding on to a delusion that she is someone else and dressing up to reflect this. The very next day, Ichirou is asked by his teacher to become friends with Ryouko, to which he adamantly refuses, unwilling to be reminded of his own history. When he sees that she is being bullied just as he once was, however, the boy makes it his responsibility to take care of her and break her free from that which what once plagued him—the perfect job for Maryuuin Kouga. [Written by MAL Rewrite]","['Adaptation (Manga) Aura: Maryuuin Kouga Saigo no Tatakai', 'Adaptation (Light Novel) Aura: Maryuuin Kouga Saigo no Tatakai']",Aura: Maryuuin Kouga Saigo no Tatakai,['School'],,
188,"Saint☆Onii-san (Movie), Saint Onii-san (Movie)",聖☆おにいさん,Saint☆Young Men (Movie),,Saint Young Men: Las Vacaciones de Jesús y Buda,,['Movie'],1,Finished Airing,"May 10, 2013",,,"['Aniplex', 'Kodansha', 'TOHO', 'Three S Studio']","None found,",['A-1 Pictures'],['Manga'],,,['Seinen'],1 hr. 29 min.,PG-13 - Teens 13 or older,7.79,#1079,#2229,"99,182",476,44857,"After thousands of years of hard work, Jesus Christ and Gautama Buddha decide that they have earned a vacation and descend from the heavens to rent a small apartment in Tokyo, Japan. As the pair struggles to live incognito, they enjoy the luxuries of modern society, such as amusement parks, and limited-time store sales. Jesus and Buddha take the time to celebrate each other's holidays, watch the changing of the seasons, and explore their new surroundings. [Written by MAL Rewrite]","['Adaptation (Manga) Saint☆Oniisan', '']",Saint☆Oniisan (Movie),,['Comedy'],
189,Ghost in the Shell: Arise - Border:1 Ghost Pain,攻殻機動隊ARISE -GHOST IN THE SHELL- border:1 Ghost Pain,Ghost in the Shell: Arise - Border 1: Ghost Pain,Ghost in the Shell - Arise Border 1 der Film: Ghost Pain,Ghost in the Shell - Arise Border 1 la Película: Ghost Pain,Ghost in the Shell - Arise Border 1 le Film: Ghost Pain,['Movie'],1,Finished Airing,"Jun 22, 2013",,,"['Bandai Visual', 'Dentsu', 'Kodansha', 'flying DOG', 'TOHO animation']",['Funimation'],['Production I.G'],['Manga'],"['Action', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Psychological']",,58 min.,R - 17+ (violence & profanity),7.42,#2252,#2864,"65,855",67,30750,"The anime's story is set in 2027, one year after the end of the fourth non-nuclear war. New Port City is still reeling from the war's aftermath when it suffers a bombing caused by a self-propelled mine. Then, a military member implicated in arms-dealing bribes is gunned down. During the investigation, Public Security Section's Daisuke Aramaki encounters Motoko Kusanagi, the cyborg wizard-level hacker assigned to the military's 501st Secret Unit. Batou, a man with the ""eye that does not sleep,"" suspects that Kusanagi is the one behind the bombing. The Niihama Prefectural Police detective Togusa is pursuing his own dual cases of the shooting death and a prostitute's murder. Motoko herself is being watched by the 501st Secret Unit's head Kurutsu and cyborg agents. (Source: ANN)","['Sequel (Movie) Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers', 'Adaptation (Manga) Koukaku Kidoutai: Arise - Sleepless Eye']",Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,,,
190,,名探偵コナン 絶海の探偵,Detective Conan Movie 17: Private Eye in the Distant Sea,Detektiv Conan Film 17: Detektiv auf hoher See,Detective Conan Película 17: El Detective del Mar Lejano,Détective Conan Film 17: Un Détective Privé en Mer Lointaine,['Movie'],1,Finished Airing,"Apr 20, 2013",,,"None found,","None found,",['TMS Entertainment'],['Manga'],"['Adventure', 'Comedy', 'Mystery']",,['Shounen'],1 hr. 50 min.,G - All Ages,7.66,#1388,#3712,"41,105",17,22983,"The warship Aegis Destroyer is conducting public exercises in Maizuru Bay where, coincidentally, a suspicious foreign ship was recently spotted. Conan Edogawa, Ran Mouri, Kogorou Mouri, Sonoko Suzuki, and the Detective Boys all receive a ticket to attend this event. However, while the ongoing military operations are underway, one of the crew members comes across a lieutenant's severed left arm. Conan later discovers that a foreign spy may have infiltrated the warship to obtain classified information by any means necessary. If the information were to leak, Japan's line of defense would be exposed, leaving the country unprotected from hostile attack. With the help of the police at sea while other friends and allies investigate on the mainland, Conan must now prevent this national crisis and identify the spy for the sake of Japan. [Written by MAL Rewrite]",[],Meitantei Conan Movie 17: Zekkai no Private Eye,['Detective'],,
191,,KICK-HEART,,,,,['Movie'],1,Finished Airing,"May 26, 2013",,,"None found,","None found,",['Production I.G'],Original,"['Comedy', 'Romance', 'Sports']",,,12 min.,PG-13 - Teens 13 or older,6.42,#7580,#4920,"22,060",34,11711,"By day, Romeo Maki is a respectable man who loves bringing gifts to the local orphanage, and Juliet is a newly employed nun working at said orphanage. However, by night, they are Masked Man M and Lady S, popular professional wrestlers. Kick-Heart tells the story of what happens when this dynamic pair meet in the ring, the only place where they can express their hidden desires. [Written by MAL Rewrite]",[],Kick-Heart,['Combat Sports'],,
192,,映画クレヨンしんちゃん バカうまっ! B級グルメサバイバル!!,,,Shin Chan Película 21: El Secreto está en la Salsa,,['Movie'],1,Finished Airing,"Apr 20, 2013",,,"['TV Asahi', 'Asatsu DK']","None found,",['Shin-Ei Animation'],['Manga'],"['Adventure', 'Comedy', 'Gourmet']",,['Seinen'],1 hr. 36 min.,G - All Ages,7.23,#3178,#8180,"6,226",3,3695,"Comical adventure story starring Kasukabe Defense Forces and dealing with ""food"" as theme. Kasukabe Defense Forces (Shinnosuke and his mates: Kazama-kun, Nene-chan, Masao-kun and Bo-chan) decide to attend ""B-class Gourmet Carnival"", a big event in Kasukabe, without their parents, to eat very tasty yakisoba sauce cooked by ""Sauce's Ken"". On the way, a mystery woman asks them to bring a legendary sauce to Sauce's Ken. They head to the event site with the sauce, but they wander off into a mountain, and ""A-class Gourmet Organization"", an organization plotting to eliminate B-class gourmet, seeks to take the sauce away from them. (Source: Manabu Tsuribe)","['Prequel (Movie) Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess', 'Sequel (Movie) Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan']",Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,,,
193,,どーにゃつ,,,,,['Movie'],12,Finished Airing,"Jun 1, 2013 to Dec 20, 2013",,,"None found,","None found,",['Gathering'],['Manga'],"['Comedy', 'Sci-Fi']",,['Seinen'],2 min. per ep.,G - All Ages,5.86,#10650,#8724,"5,339",9,2569,"The ""loosely science-fiction adventure"" is set in the summer sometime in the 21st century. Tokyo's Shinjuku ward has become a wasteland, void of all humans due to an unexplained catastrophe. What remains are these strange creatures such as ""Donyatsu,"" the half-cat, half-doughnut hybrid, and ""Begaru,"" a feline bagel composite. (Source: ANN)","['Adaptation (Manga) Donyatsu', '']",Donyatsu,['Anthropomorphic'],,
194,,肛門的重苦 Ketsujiru Juke,Anal Juke: Anal Juice,,,,['Movie'],1,Finished Airing,"Apr 23, 2013",,,"['Tamabi', 'CaRTe bLaNChe']","None found,","None found,",Original,"['Avant Garde', 'Comedy']",,,2 min.,R+ - Mild Nudity,3.30,#13829,#12472,"1,667",1,1004,"After breaking up with my ex-boyfriend, I was heartbroken but I had to think about the theme for my next animation film. Just then I had a dream of this ex-boyfriend. This animation film is based on that dream. (Source: Vimeo)",[],Koumon-teki Juuku Ketsujiru Juke,['Music'],,
195,,ガラスの仮面ですが THE MOVIE 女スパイの恋! 紫のバラは危険な香り!?,,,,,['Movie'],1,Finished Airing,"Jun 22, 2013",,,"None found,","None found,",['DLE'],['Manga'],,,['Shoujo'],52 min.,PG-13 - Teens 13 or older,5.51,#12080,#13633,"1,186",0,259,New Glass no Kamen movie.,[],Glass no Kamen desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,['Parody'],['Comedy'],
196,Garon the Guardian,ガロン,,,,,['Movie'],1,Finished Airing,"Apr 27, 2013",,,['Tezuka Productions'],"None found,","None found,",Unknown,,,,22 min.,G - All Ages,[],#18131,#15309,738,2,,"The story follows an awe-imposing giant named Garon who comes from space to Earth, threatening humanity with extinction. However, a girl believes that Garon is not evil, and reaches out to Pick, a boy contained inside Garon's body. Meanwhile, the military plans to a nuclear strike against Garon. (Source: ANN)",[],Garon,,['Sci-Fi'],
197,,,,,,,['Movie'],1,Finished Airing,May 2013,,,"None found,","None found,","['Yamamura Animation, Inc.']",Original,,,,1 min.,G - All Ages,4.55,#13620,#15450,712,1,337,"A short animation by Koji Yamamura, created in cooperation with the National Film Board of Canada.",[],Five Fire Fish,,['Avant Garde'],
198,Kuiba 2: Battle of Yuan Yang World,魁拔II：大战元泱界,Kuiba 2,,,,['Movie'],1,Finished Airing,"May 31, 2013",,,['Vasoon Animation'],"None found,","None found,",Original,"['Action', 'Adventure', 'Fantasy']",,['Kids'],1 hr. 27 min.,G - All Ages,6.44,#7467,#15710,667,2,192,"Every 333 years, an abomination is born, a being known as Kuiba, destined to be the nemesis of all, and bring disaster to the world. In Kuiba year 1664, the sixth-generation Kuiba appeared. After narrowly escaping a preemptive strike by the forces of heaven, the young Kuiba was adopted by Man Xiaoman of the Beast Nation, who gave him the name ""Manji."" Like those around him, Manji is unaware of his true identity. With the encouragement of his adopted father, Manji overcame numerous trials before finally boarding a warship bound for Maelstrom Island. There he hopes to prove he is the greatest Spirit Warrior of all by saving the world from the threat known as Kuiba. Meanwhile, on Maelstrom Island, Kuiba's most loyal lieutenants are waiting, ready to do battle with all who oppose their master's return Though unaware of his true nature, Manji must soon face the inevitable conflict between his father, the gods of heaven, and Kuiba's twelve fiercest lieutenants. (Source: IMDB)","['Prequel (Movie) Kuiba: Shiwanhuoji', 'Sequel (Movie) Kuiba III: Zhanshen Jue Qi']",Kuiba II: Dazhan Yuan Yang Jie,,,
199,,BIBLIOMANIA,,,,,['Movie'],1,Finished Airing,"Apr 6, 2013",,,['2.5D PRODUCTION'],"None found,","None found,",Original,,,,23 min.,PG-13 - Teens 13 or older,6.88,#4944,#16134,608,5,108,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Bibliomania,,['Avant Garde'],
200,Heijokyo: Yasukerashi Miyako,平城京　安けらし都,,,,,['Movie'],1,Finished Airing,"Apr 2, 2013",,,['Yamato Works'],"None found,","None found,",Unknown,,,,14 min.,None,[],#18487,#16743,532,0,,A CGI short film only shown at Heijokyo History Museum in Nara. It tells the story of Empress Koken in the 8th century.,[],Heijoukyou: Yasukerashi Miyako,['Historical'],,
201,Eiga Hanakappa: Hanasake! Pakka~n♪ Chou no Kuni no Daibouken,映画 はなかっぱ 花さけ！パッカ～ん♪蝶の国の大冒険,Hanakappa: Adventure in the Butterfly Kingdom,,,,['Movie'],1,Finished Airing,"Apr 12, 2013",,,['Group TAC'],"None found,","None found,",Picture book,,,['Kids'],50 min.,PG - Children,[],#18400,#18133,410,0,,"How annoying moms can be with all their lectures, but what happens if they are gone...? Mothers from the Yamabiko Village get kidnapped! Hanakappa and his friends leave their village and set out on a journey to save their mothers! Enduring a freezing mountain in winter and a blazing desert in summer, the kids head to a wonderland called ""Butterfly Kingdom"". Why were the mothers taken away? And who is this boy called Pol traveling with Hanakappa? What is his secret? (Source: GAGA International)",[],Hanakappa Movie: Hanasake! Pakkaan♪ Chou no Kuni no Daibouken,,['Comedy'],
202,Baka Mukashi Banashi Gekijouban,バカ昔ばなし劇場版～じじいウォーズ～,,,,,['Movie'],1,Finished Airing,"May 18, 2013",,,['T.O Entertainment'],"None found,","None found,",Picture book,"['Comedy', 'Fantasy']",,,55 min.,G - All Ages,[],#16781,#18358,394,0,,Animated adaptation of old Japanese folk tales with the modern twists by Keiko Sootome.,[],Baka Mukashibanashi Movie: Jijii Wars,['Historical'],,
203,,やさいのようせい クイズげきじょう,,,,,['Movie'],1,Finished Airing,"Jun 22, 2013",,,['Digital Media Lab'],"None found,","None found,",Unknown,,,['Kids'],45 min.,G - All Ages,[],#16001,#18806,358,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Yasai no Yousei: Quiz Gekijou,,['Comedy'],
204,"That's Hanakappa Musical - Bread or Rices, which one is it!?",ザッツ・はなかっぱミュージカル パンとごはん、どっちなの!?,,,,,['Movie'],1,Finished Airing,"Apr 12, 2013",,,['Group TAC'],"None found,","None found,",Unknown,,,['Kids'],10 min.,G - All Ages,[],#14820,#19672,304,0,,A short musical of Hanakappa double-billed with the first film. It aired before the main feature started.,[],"That's Hanakappa Musical: Pan to Gohan, Docchi nano!?",['Music'],['Comedy'],
205,,うずら,Quails,,,,['Movie'],1,Finished Airing,"Apr 15, 2013",,,"None found,","None found,","None found,",Original,,,,5 min.,PG-13 - Teens 13 or older,5.25,#12809,#20132,278,0,136,Short animation by Mirai Mizue made with an iPad and McLaren's Workshop. Dedicated to Norman McLaren.,[],Quails,,['Avant Garde'],
206,"Qianjin, Tovarish","前进, 达瓦里希","Forward, Comrades",,,,['Movie'],1,Finished Airing,"Jun 19, 2013",,,"None found,","None found,","None found,",Unknown,,"['Historical', 'Military']",,8 min.,PG-13 - Teens 13 or older,[],#21230,#21975,176,0,,"A young girl who who treated her pets as comrades and liked to play with construction blocks, experienced a life change after the dissolution of the Soviet Union. (Source: IMDB)",[],"Qianjin, Dawalixi",,,
207,,开心超人,Happy Heroes,,,,['Movie'],1,Finished Airing,"Jun 28, 2013",,,"None found,","None found,","None found,",Original,,,['Kids'],1 hr. 29 min.,PG - Children,[],#19222,#23448,124,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (Movie) Kaixin Chaoren 2: Qi Yuan Xing Zhi Zhan', '']",Kaixin Chaoren,,['Sci-Fi'],
208,Happy Little Submarine 3: Rainbow Treasure,潜艇总动员3：彩虹宝藏,Dive Olly Dive and the Pirate Treasure,,,,['Movie'],1,Finished Airing,"May 31, 2013",,,"['Global Digital Creations', 'Splash Entertainment']","None found,","None found,",Unknown,,,['Kids'],1 hr. 19 min.,PG - Children,[],#21211,#23634,118,0,,"In a secret place at the end of the world, there's a gigasmic sunken treasure with sparkling jewels and gold doubloons. When the sunlight bounces off it and shines into the sky, it creates dazzling rainbows. In fact that treasure is the source of all the rainbows in the whole world. Betcha didn't know that. Since submarines Olly and Beth are ocean explorers, they set out to find the rainbow treasure, but a whole bunch of bad guys are looking for it too. Like Snarky Sharkskin and his slippery Seahorse Gang. When the treasure's good Sea Lion Guardians turn into evil Sea Lion Pirates, the rainbow is in deep danger. If they steal the treasure, then all the rainbows in the whole world will be lost forever. Oh no. How can Olly and Beth save the rainbow? There's only one way. ""Dive, Olly, Dive!"" (Source: IMDb)","['Prequel (Movie) Qian Ting Zong Dong Yuan 2', 'Sequel (Movie) Qian Ting Zong Dong Yuan 4: Zhangyu Giyu Ji']",Qian Ting Zong Dong Yuan 3: Caihong Baozang,,['Adventure'],
209,Xi Bai Po: Wang Er Xiao,西柏坡2：英雄王二小,,,,,['Movie'],1,Finished Airing,"Apr 28, 2013",,,"None found,","None found,",['Shanghai Animation Film Studio'],Other,,,['Kids'],1 hr. 21 min.,PG - Children,[],#15417,#24122,107,0,,"During the Second Sino-Japanese War, the Japanese army attacks Nangunlong, a village in Hebei Province. The attackers get lost and ask 13-year-old cowboy Wang Er Xiao for directions. To avenge the death of his parents and protect other villagers, Wang Er Xiao pretends to surrender, then leads the Japanese to the ambush of Chinese army. (Source: IMDB)","['Prequel (Movie) Xi Bai Po', '']",Xi Bai Po 2: Yingxiong Wang Er Xiao,['Historical'],,
210,,May,,,,,['Movie'],1,Finished Airing,May 2013,,,"None found,","None found,","None found,",Original,"['Gourmet', 'Slice of Life']",,,3 min.,G - All Ages,[],#20067,#23692,118,0,,"Animated a little hope in everyday life. The story of ""I wish I had something like this"" for my usual place and my usual lunch. (Source: YouTube)",[],May,,,
211,The Soccer Way,圣龙奇兵大冒险,,,,,['Movie'],1,Finished Airing,"Jun 10, 2013",,,"None found,","None found,","None found,",Original,"['Adventure', 'Sports']",,['Kids'],1 hr. 22 min.,PG - Children,[],#14120,#24682,99,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Sheng Long Qibing Da Maoxian,,,
212,The Adventures of Sinbad 2013,辛巴达历险记2013,,,,,['Movie'],1,Finished Airing,"May 31, 2013",,,"None found,","None found,","None found,",Other,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 28 min.,PG - Children,[],#14420,#24769,98,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Sequel (Movie) Sinbad Lixian Ji 2', '']",Sinbad Lixian Ji 2013,,,
213,,乐乐熊奇幻追踪,,,,,['Movie'],1,Finished Airing,"Jun 29, 2013",,,"None found,","None found,","None found,",Original,"['Adventure', 'Fantasy']",,['Kids'],1 hr. 27 min.,PG - Children,[],#19775,#24918,96,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Lele Xiong Qihuan Zhuizong,['Anthropomorphic'],,
214,The Charge,冲锋号,,,,,['Movie'],1,Finished Airing,"May 24, 2013",,,"None found,","None found,","None found,",Original,,"['Historical', 'Military']",['Kids'],1 hr. 22 min.,PG - Children,[],#17329,#24981,95,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Chongfeng Hao,,,
215,Peony Fairy,牡丹仙子之瑞春花开,,,,,['Movie'],1,Finished Airing,"Apr 10, 2013",,,"None found,","None found,","None found,",Original,,,['Kids'],40 min.,PG - Children,[],#20458,#25180,92,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Mudan Xianzi: Rui Chunhua Kai,,['Fantasy'],
216,"Chuunibyou demo Koi ga Shitai! Episode 13, Chu-2 Byo demo Koi ga Shitai! Episode 13",中二病でも恋がしたい! 煌めきの... 聖爆誕祭（スラップステック・ノエル）,"Love, Chunibyo & Other Delusions!: Sparkling... Slapstick Noel",,,,['Special'],1,Finished Airing,"Jun 19, 2013",,,"['Lantis', 'Pony Canyon', 'TBS', 'Rakuonsha']",['Sentai Filmworks'],['Kyoto Animation'],['Light novel'],"['Comedy', 'Romance']",,,23 min.,PG-13 - Teens 13 or older,7.49,#1996,#1088,"239,167",191,137673,"Although Yuuta Togashi and Rikka Takanashi have just started dating, they do not know how to progress their young relationship. Due to both of them being shy, neither of them are capable of making the first move. Rikka decides to ask her class representative Shinka Nibutani for some love advice, and she advises Rikka get closer to Yuuta during the Christmas season. Following the suggestion of Yuuta's friend, Makoto Isshiki, they hold a Christmas party at Sanae Dekomori’s place. During the party, Yuuta notices Rikka has gone missing and searches for her. When he finds Rikka, he notices that she is acting strange and quickly figures out that she and Sanae are both drunk! How will this Christmas party turn out for the budding couple? [Written by MAL Rewrite]","['Prequel (TV) Chuunibyou demo Koi ga Shitai!', 'Sequel (TV) Chuunibyou demo Koi ga Shitai! Ren']",Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,['School'],,
217,"Sukitte Ii na yo. Specials, Suki-tte Ii na yo. Specials, Sukinayo Specials",好きっていいなよ。,"Say ""I Love You"".: Mei and Marshmallow Meow",,,,['Special'],10,Finished Airing,"Dec 26, 2012 to May 22, 2013",,,['Starchild Records'],['Sentai Filmworks'],['Zexcs'],['Manga'],,,['Shoujo'],1 min. per ep.,PG-13 - Teens 13 or older,6.85,#5087,#2946,"62,632",174,27065,Specials released with the anime BD/DVD.,[],Suki tte Ii na yo.: Mei and Marshmallow,['School'],['Romance'],
218,Aoi Sekai no Chushin de,蒼い世界の中心で,World War Blue,Aoi Sekai no Chushin de,Aoi Sekai no Chushin de,Aoi Sekai no Chushin de,['TV Special'],3,Finished Airing,"Oct 20, 2012 to Apr 4, 2013",,,"['DAX Production', 'S-Wood']",['Media Blasters'],['Fifth Avenue'],['Manga'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Ecchi']","['Parody', 'Super Power']",['Shounen'],25 min. per ep.,R+ - Mild Nudity,5.67,#11499,#3226,"52,342",61,22737,"Segua Kingdom has been losing the war against Ninterdo Empire but the tables are turned by the appearance of a boy called Gear. All the characters are parodies of Nintendo or Sega games such as Sonic the Hedgehog, Super Mario Bros., The Legend of Zelda etc.","['Adaptation (Manga) Aoi Sekai no Chuushin de', '']",Aoi Sekai no Chuushin de,,,
219,Girls und Panzer,ガールズ&パンツァー,Girls und Panzer OVA,Girls & Panzer OVA,,,['Special'],6,Finished Airing,"Dec 21, 2012 to Jun 21, 2013",,,"None found,",['Sentai Filmworks'],['Actas'],Original,,"['CGDCT', 'Military', 'School']",,12 min. per ep.,PG-13 - Teens 13 or older,7.23,#3186,#3670,"41,826",48,22247,Mini episodes bundled with Blu-rays and DVDs.,[],Girls & Panzer Specials,,,
220,Hentai Ouji to Warawanai Neko. Specials,変態王子と笑わない猫。へんねこBBS,"The ""Hentai"" Prince and the Stony Cat.: Henneko BBS",,,,['Special'],13,Finished Airing,"Jun 26, 2013 to Nov 27, 2013",,,['Media Factory'],"None found,",['J.C.Staff'],['Light novel'],,,,30 sec. per ep.,PG-13 - Teens 13 or older,6.69,#5949,#4021,"34,704",31,14530,Specials that were initially broadcasted as CMs starting in January 2013 and later included in BD/DVD volumes.,[],Hentai Ouji to Warawanai Neko.: Henneko BBS,,['Comedy'],
