,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
104,Hello Carbot: Bang,헬로 카봇 시즌10,,,,,['TV'],26,Finished Airing,"Feb 3, 2021 to Aug 5, 2021",['Winter 2021'],Unknown,"None found,","None found,","None found,",Original,,"['Mecha', 'Racing']",['Kids'],11 min. per ep.,PG - Children,[],#21123,#23380,124,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (TV) Hello Carbot Season 9', 'Sequel (TV) Hello Carbot Season 11']",Hello Carbot Season 10,,['Action'],
105,,인앱,,,,,['TV'],56,Finished Airing,"Nov 21, 2020 to Dec 18, 2021",['Fall 2020'],Unknown,"None found,","None found,",['ANYZAC'],Original,"['Action', 'Comedy']",,,7 min. per ep.,G - All Ages,[],#21490,#23689,117,0,,"Inside our small smart device is a world very much like our own, where countless Appmen work to run their apps as smoothly as possible. Each of our thoughtless taps or pretty selfies can easily drive Smart World into chaos. But the same goes the other way – when our smartphone malfunctions our days can easily be ruined. In this oddly balanced back and forth – where what seems small in one world can become huge in the other – are our protagonists Jackie and Robin. These two don’t quite mesh. They are a team with no teamwork. They just don’t seem reliable enough for us to entrust our smart devices. But they do remind us that their, and our ""Smart Life"" can easily become comedy. (Source: WelCon)",[],In:App,['Anthropomorphic'],,
106,"Mabeobsonyeo Deedee, Mabeobsonyeo Didi",마법소녀 디디 2,,,,,['TV'],13,Finished Airing,"Apr 29, 2021 to Dec 23, 2021",['Spring 2021'],Unknown,"None found,","None found,","None found,",Original,,"['Anthropomorphic', 'Mahou Shoujo']",['Kids'],12 min. per ep.,PG - Children,[],#17442,#24633,99,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (TV) Mabeobsonyeo Dee Dee', '']",Mabeobsonyeo Dee Dee 2,,['Fantasy'],
107,Tobot V Season 3,또봇V 우주수호대,Tobot: Galaxy Detectives Season 3,,,,['TV'],32,Finished Airing,"May 26, 2021 to Dec 15, 2021",['Spring 2021'],Unknown,"None found,","None found,","None found,",Original,"['Action', 'Sci-Fi']",,['Kids'],11 min. per ep.,PG - Children,[],#14912,#26019,78,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (TV) Tobot V Season 2', '']",Tobot V: Ujusuhodae,['Mecha'],,
108,"时光代理人, 時光代理人, Jikou Dairinin, Shi Guang Dai Li Ren",時光代理人,Link Click,,,,['ONA'],11,Finished Airing,"Apr 30, 2021 to Jul 9, 2021",,,"['bilibili', 'BeDream']",['Funimation'],['LAN Studio'],Original,"['Drama', 'Mystery', 'Suspense']","['Adult Cast', 'Super Power', 'Time Travel']",,23 min. per ep.,PG-13 - Teens 13 or older,8.73,#52,#586,"418,553","13,150",161167,"It is said that a picture is worth a thousand words. In this case, it holds an infinite amount of secrets. These are secrets that only Cheng Xiaoshi and Lu Guang are able to find. In a small shop called ""Time Photo Studio,"" the two friends provide a special service: using their extraordinary powers that let them enter photographs, they jump into pictures brought to them by clients in order to grant their wishes. Through the eyes of the photographer, they live through the events surrounding the picture and try to decipher how to solve their client's request. But every time they jump into a picture, they take a great risk. One wrong move and they could alter the future of the person who took the picture... and possibly countless other events too. So when the events they are forced to live through in these pictures start to become personal, it will take the utmost strength to push their feelings aside and focus on accomplishing the task they were paid to do. [Written by MAL Rewrite]","['Sequel (ONA) Shiguang Dailiren II', '']",Shiguang Dailiren,,,
109,The Boy Fascinating the Fighting God,範馬刃牙 SON OF OGRE,Baki Hanma,Baki Staffel 3,Baki Temporada 3,Baki Saison 3,['ONA'],12,Finished Airing,"Sep 30, 2021",,,"None found,","None found,",['TMS Entertainment'],['Manga'],,"['Combat Sports', 'Gore']",['Shounen'],24 min. per ep.,R - 17+ (violence & profanity),7.65,#1418,#1409,"178,743",707,107354,"The mauling of a vicious, prehistoric-sized African elephant makes international headlines. Featured in reports of the aftermath, the sole survivor of one of the animal's rampages attributes its death to a lone, unarmed man—unknowingly describing Yuujirou Hanma, nicknamed the ""Ogre"" and often labeled as the ""strongest creature on Earth."" Elsewhere, Yuujirou's 18-year-old son Baki spars with an equally formidable beast: a praying mantis. Content with his training and determined to overtake his father, Baki abducts American President George Bosch to begin his plans. This leads to his deliberate imprisonment at the infamous Arizona State Prison where Oliva Biscuit resides—the strongest man in the United States and an inmate allowed to leave of his own volition. Hoping to gauge his abilities, Baki challenges Oliva to a fight; but Oliva is preoccupied with his eccentric rival, Jun Guevaru. Known as the ""Second,"" he is the only other prisoner to receive special treatment from the guards. Bewildered yet intrigued, Baki learns about his fellow inmates and tolerates the hellish conditions of prison life while waiting for an opportunity to present itself. [Written by MAL Rewrite]","['Prequel (ONA) Baki: Dai Raitaisai-hen', 'Sequel (ONA) Hanma Baki: Son of Ogre 2nd Season', 'Adaptation (Manga) Hanma Baki', '']",Hanma Baki: Son of Ogre,,['Sports'],
110,"Do Your Best, Douki-chan, Senpai is Mine",がんばれ同期ちゃん,,,,,['ONA'],12,Finished Airing,"Sep 20, 2021 to Dec 6, 2021",,,"None found,","None found,",['Atelier Pontdarc'],['Web manga'],"['Comedy', 'Romance', 'Ecchi']","['Adult Cast', 'Love Status Quo', 'Workplace']",,5 min. per ep.,PG-13 - Teens 13 or older,6.51,#7004,#2008,"115,693",296,49581,"Douki-chan is a respectable office worker with one goal: to seduce her coworker Douki-kun. Unfortunately, this proves to be easier said than done, as her plans are constantly thwarted by Kouhai-chan and Senpai-san—her two love rivals who will stop at nothing to gain the affection of their beloved colleague first. Douki-chan will need all the luck she can get to surpass her competition and win Douki-kun's heart. [Written by MAL Rewrite]","['Sequel (Special) Ganbare Douki-chan: Kakusa Shakai ni Nayamu Kaisha no Douki', 'Adaptation (Manga) Ganbare Douki-chan']",Ganbare Douki-chan,,,
111,,スター・ウォーズ：ビジョンズ,Star Wars: Visions,,,,['ONA'],9,Finished Airing,"Sep 22, 2021",,,"None found,","None found,","['Production I.G', 'Kinema Citrus', 'Kamikaze Douga', 'Trigger', 'Studio Colorido', 'Geno Studio', 'Science SARU']",Other,"['Action', 'Adventure', 'Sci-Fi']","['Military', 'Space']",,15 min. per ep.,PG-13 - Teens 13 or older,7.09,#3958,#2287,"95,512",368,51164,"Presenting all-new, creative takes on the galaxy far, far away, Star Wars: Visions will be a series of animated short films celebrating Star Wars through the lens of the world's best anime creators. The anthology collection will bring nine fantastic visions from several of the leading Japanese anime studios, offering a fresh and diverse cultural perspective to Star Wars. (Source: Disney+)","['Sequel (ONA) Star Wars: Visions Volume 3', 'Adaptation (Manga) Star Wars: Visions']",Star Wars: Visions,,,
112,"Grandmaster of Demonic Cultivation 3, The Founder of Diabolism 3, Mo Dao Zu Shi 3rd Season, Mo Dao Zu Shi Final Arc",魔道祖师 完结篇,The Master of Diabolism 3,,,,['ONA'],12,Finished Airing,"Aug 7, 2021 to Oct 16, 2021",,,['Tencent Penguin Pictures'],"None found,",['B.CMAY PICTURES'],Web novel,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']","['Historical', 'Mythology', 'Reincarnation']",,24 min. per ep.,R - 17+ (violence & profanity),8.68,#67,#2420,"86,993","1,672",30891,"Along an empty road in the rural countryside, Wei Wuxian and Lan Wangji stumble across a stone plaque that reads ""Yi City."" Still on their quest to unravel the mystery behind the cursed severed arm, they venture into the deserted city to obtain further leads. However, with the appearance of a mysterious new cultivator, the demonic arm investigation leads Wei Wuxian and Lan Wangji to a plot that threatens the cultivation world as they know it. The gravity of the new situation escalates when the two find it involves the chief cultivator of the renowned Lanling Jin Sect—Jin Guangyao. As the pair continue to piece together the crucial conspiracies of the cultivation history, their friends and colleagues grow suspicious of their motives. With the world against him, Wei Wuxian must prove he is not the demonic sorcerer people believe him to be to regain their trust and save the cultivation world from the sinister evil lurking within it. [Written by MAL Rewrite]","['Prequel (ONA) Mo Dao Zu Shi: Xian Yun Pian', 'Adaptation (Manhua) Mo Dao Zu Shi', 'Adaptation (Novel) Mo Dao Zu Shi', '']",Mo Dao Zu Shi: Wanjie Pian,,,
113,,スーパードラゴンボールヒーローズ,,,,,['ONA'],56,Finished Airing,"Jul 1, 2018 to Aug 8, 2024",,,['Bandai'],"None found,","['Toei Animation', 'Dimps']",Game,"['Action', 'Comedy', 'Fantasy']",,['Shounen'],8 min. per ep.,PG-13 - Teens 13 or older,5.73,#11259,#2568,"79,061",256,30945,"In May 2018, V-Jump announced the promotional anime for Dragon Ball Heroes, a Japanese arcade and trading card game. The video game has been adapted to a Nintendo Switch port for western audiences, whilst the card game is released under the name ""Dragon Ball Super TCG"" and is combined with the other card game of the same name in japan. The anime is expected to be short and it is not expected to broadcast on TV. It has adapted the game's Prison Planet Arc, as long as the manga original arc ""Big Bang Mission"" and ""Ultra God Misson"", also fully detailed in the Heroes manga published in Saikyou Jump, although under 2 separate canons. They have never been published officially in English. The first episode debuted July 1, 2018 at Aeon Lake Town.","['Adaptation (Manga) Super Dragon Ball Heroes: Ankoku Makai Mission!', 'Adaptation (Manga) Super Dragon Ball Heroes: Universe Mission!!', 'Adaptation (Manga) Super Dragon Ball Heroes: Big Bang Mission!!!', 'Adaptation (Manga) Super Dragon Ball Heroes: Ultra God Mission!!!!']",Super Dragon Ball Heroes,['Martial Arts'],,
114,,月曜日のたわわ2,Tawawa on Monday 2,,,,['ONA'],12,Finished Airing,"Sep 20, 2021 to Dec 6, 2021",,,"['NBCUniversal Entertainment Japan', 'Yokohama Animation Laboratory']","None found,",['Cloud Hearts'],Other,"['Slice of Life', 'Ecchi']",,,5 min. per ep.,PG-13 - Teens 13 or older,6.62,#6396,#2757,"70,369",154,30350,"The anime follows a salaryman who has a chance meeting with a girl named Ai on the train. They begin to meet every Monday on the train, with the man serving as her bodyguard on the crowded commute while they chat. (Source: ANN)","['Prequel (ONA) Getsuyoubi no Tawawa', 'Sequel (Special) Getsuyoubi no Tawawa 2 Special', 'Adaptation (Manga) Getsuyoubi no Tawawa', '']",Getsuyoubi no Tawawa 2,,,
115,"Horogura, HoloGra",ホロのぐらふぃてぃ,Holo Graffiti,,,,['ONA'],Unknown,Currently Airing,"May 5, 2019 to ?",,,"None found,","None found,",['Hololive Production'],Other,,,,1 min.,PG-13 - Teens 13 or older,8.16,#449,#3098,"56,853","1,893",17907,"From unraveling the secrets of opening and closing doors to defusing surprise packages more commonly known as bombs, there is never a dull day at the Hololive Production office! Holo no Graffiti follows an eccentric cast of Virtual YouTubers, also known as ""VTubers,"" going about their absurd yet hilarious daily lives, detailing all their cute moments and mishaps. [Written by MAL Rewrite]",[],Holo no Graffiti,,['Comedy'],
116,,Obey Me!,Obey Me!,,,,['ONA'],12,Finished Airing,"Jul 16, 2021 to Dec 24, 2021",,,"['Sotsu', 'Bouncy', 'Toei Advertising', 'Colored Pencil Animation']",['Funimation'],['Colored Pencil Animation Japan'],Game,"['Comedy', 'Fantasy']",,,7 min. per ep.,PG-13 - Teens 13 or older,7.14,#3703,#3428,"47,029",822,15824,"Brothers Lucifer, Mammon, Leviathan, Satan, Asmodeus, Beelzebub, and Belphegor are among the most powerful demons in the Devildom, serving as officers on the student council at the Royal Academy of Diavolo (RAD). However, being avatars of the seven deadly sins, their behaviors often tend toward the extreme. Their everyday antics belie their high status and fearsome reputations among others of their kind. When viewed behind the scenes, the members of this family are more lovable—and laughable—than they first seem! [Written by MAL Rewrite]","['Prequel (Special) Obey Me!: Makai Dai Ryokou!', 'Sequel (ONA) Obey Me! Season 2', 'Adaptation (Manga) Obey Me! The Comic', '']",Obey Me!,['Mythology'],,
117,"Quanzhi Fashi 5th Season, Full-Time Magister 5",全职法师V,Full-Time Magister 5th Season,,,,['ONA'],12,Finished Airing,"Jul 28, 2021 to Aug 25, 2021",,,"['Tencent Penguin Pictures', 'China Literature Limited']","None found,",['Foch Film'],Novel,"['Action', 'Fantasy']",,,20 min. per ep.,PG-13 - Teens 13 or older,7.30,#2825,#4371,"29,055",120,11214,"Mo Fan is presumed dead. Nonetheless, hearing rumors about his whereabouts, Mo Fan's childhood friend Zhang Xiaohou sets out to find him. Upon reuniting, Mo Fan enlists Zhang Xiaohou and Li Man to kill a giant lizard whose soul will help him recover from the side effects of his devil powers. Human once more, Mo Fan spends time with his stepsister Ye Xinxia in Song City, where he witnesses a giant snake towering over the buildings. When Mo Fan asks his teacher Tang Yue about the snake, she takes him to her island home and shares her history with the beast. Mo Fan agrees to help her protect the snake in exchange for its valuable shed skin. Meanwhile, the White Eagle demon attacks the Western fortress and a plague spreads from Bai City to Song City. As blame falls on the giant snake, Mo Fan is fully determined to prove its innocence by searching for the true source of the disease as well as an antidote. [Written by MAL Rewrite]","['Prequel (ONA) Quanzhi Fashi IV', 'Sequel (ONA) Quanzhi Fashi VI', 'Adaptation (Manhua) Quanzhi Fashi', '']",Quanzhi Fashi V,['School'],,
118,,Pokémon Evolutions,Pokémon Evolutions,,,,['ONA'],8,Finished Airing,"Sep 9, 2021 to Dec 23, 2021",,,"None found,","None found,",['OLM'],Game,"['Adventure', 'Fantasy']",,['Kids'],8 min. per ep.,PG - Children,7.44,#2196,#5235,"19,049",43,10270,An animated series created to celebrate 25 years of the global entertainment franchise. Each episode will take fans on a journey through all the known regions of the Pokémon world. (Source: Anilist),[],Pokemon Evolutions,,,
119,,BIOHAZARD INFINITE DARKNESS,Resident Evil: Infinite Darkness,Resident Evil: Infinite Darkness,Resident Evil: Oscuridad Infinita,Resident Evil: Infinite Darkness,['ONA'],4,Finished Airing,"Jul 8, 2021",,,"['Capcom', 'Netflix']","None found,","['TMS Entertainment', 'Quebico']",Game,"['Action', 'Horror', 'Sci-Fi']",,,26 min. per ep.,R - 17+ (violence & profanity),6.26,#8503,#5393,"17,599",38,10198,Federal Agent Leon S. Kennedy teams up with TerraSave staff member Claire Redfield to investigate a zombie outbreak. (Source: Apple TV),"['Prequel (Movie) Biohazard: Degeneration', 'Sequel (Movie) Biohazard: Damnation']",Biohazard: Infinite Darkness,,,
120,Fire From My Fingertips 2: My Lover is a Firefighter,指先から本気の熱情 2-恋人は消防士-,Fire in His Fingertips 2: My Boyfriend is a Fireman,,,,['ONA'],8,Finished Airing,"Jul 5, 2021 to Aug 23, 2021",,,"['Studio Mausu', 'Suiseisha']",['Ascendent Animation'],['Studio Hokiboshi'],['Web manga'],"['Comedy', 'Hentai']",,['Josei'],6 min. per ep.,Rx - Hentai,6.30,N/A,#5423,"17,383",325,4060,"Following the first season, Ryou and Souma—who revealed their feelings for each other—have finally started dating. When they thought their hearts and bodies were more deeply connected during their lovey dovey days, her ex-boyfriend Rei came to where they work. The three are reminded of their school days when their feelings grew apart. Ryou doesn't want to get involved, but he ends up teaming up with Rei. (Source: MAL News) The complete edition with explicit scenes was distributed online via Comic Festa Anime Zone. The censored version was broadcast on Tokyo MX. This database entry reflects censored TV version of the anime.","['Prequel (ONA) Yubisaki kara Honki no Netsujou: Osananajimi wa Shouboushi', 'Adaptation (Manga) Yubisaki kara Honki no Netsujou: Charao Shouboushi wa Massugu na Me de Watashi wo Daita']",Yubisaki kara Honki no Netsujou 2: Koibito wa Shouboushi,,,
121,"Night World, Night Country",夜の国,,,,,['ONA'],3,Finished Airing,"Apr 16, 2021 to Sep 12, 2021",,,"None found,","None found,",['Studio Daisy'],Original,"['Fantasy', 'Slice of Life']",,,8 min. per ep.,G - All Ages,7.44,#2211,#5753,"14,907",52,5400,"22-ji no Annaibito (The 22 O'Clock Guide) Refusing to accept the death of her beloved dog, Choco, a young girl named Chiyo falls asleep, only to wake up in the Night World. She is greeted by Yoru, an entity that guides her through the realm of the darkest, most beautiful time of day. As Chiyo learns to cope with the loss in her heart, the starless world around her begins to light up. 26-ji no Sagashimono (The 26 O'Clock Search) Since childhood, best friends Hina and Tsumugi have used an exchange diary as a token of their friendship. Angered that Hina wants to open up the diary to include a new girl she has befriended, the jealous Tsumugi throws it away. Upon falling asleep, she wakes up in front of a labyrinth within the Night World. Initially refusing to take Yoru's help, Tsumugi searches for an answer to her predicament, but she is confronted by her feelings of loneliness instead. 4-ji no Tegami (The 4 O'Clock Letter) Another morning is approaching, and the thought fills Akatsuki with dread. Dejected from her inability to build a career, she begins to throw away her art pieces, stumbling upon an old sketchbook in the process. Within the book is a letter from a former friend who, a long time ago, had given her hope. As she continues going through her belongings, Akatsuki starts to remember the friend's identity—and she might even discover her fading passion for painting. [Written by MAL Rewrite]",[],Yoru no Kuni,['Iyashikei'],,
122,Hitori no Shita: The Outcast 4th Season,一人之下 第4季,,,,,['ONA'],12,Finished Airing,"Sep 24, 2021 to Dec 3, 2021",,,"['Tencent Animation & Comics', 'Tencent Penguin Pictures', 'Yikuiduo Animation']","None found,",['Qiyuan Yinghua'],['Web manga'],"['Action', 'Supernatural']",,,24 min. per ep.,R - 17+ (violence & profanity),6.97,#4524,#5896,"13,950",45,2306,Fourth season of Yi Ren Zhi Xia.,"['Prequel (ONA) Yi Ren Zhi Xia 3: Rushi Pian', 'Sequel (ONA) Yi Ren Zhi Xia 5th season']",Yi Ren Zhi Xia 4th season,['Super Power'],,
123,"Pokétoon, Zuruggu to Mimikkyu - Chase the Beans, Hero ni Naritai Yanchamu, Yume no Tsubomi, Mattete ne! Koiking, Gengar ni Nacchatta!?, Pokapoka Magumaggu House",POKÉTOON,Pokétoon,,,,['ONA'],8,Finished Airing,"Jun 4, 2020 to Dec 28, 2021",,,"['Nintendo', 'Creatures Inc.']","None found,","['Magic Bus', 'Studio Colorido', 'DandeLion Animation Studio', 'Studio GOONEYS', 'Pancake', 'Mimoid', 'team Yamahitsuji']",Game,"['Adventure', 'Comedy']",,['Kids'],8 min. per ep.,G - All Ages,7.30,#2823,#7480,"7,719",19,3603,"Animations released on Pokémon Kids TV Japan YouTube channel. Episodes: #1: Zuruggu to Mimikkyu - Chase the Beans (ズルッグとミミッキュ), animated by Dandelion Animation Studio, released June 4, 2020. #2: Hero ni Naritai Yanchamu (ヒーローになりたいヤンチャム), animated by Pancakes, released May 5, 2021. #3: Yume no Tsubomi (ユメノツボミ), animated by Studio Colorido, released June 6, 2021. #4: Mattete ne! Koiking (まっててね！コイキング), animated by Studio Colorido, released July 2, 2021. #5: Pokapoka Magumaggu House (ぽかぽかマグマッグハウス), animated by Studio Colorido, released August 5, 2021. #6: Gengar ni Nacchatta!? (ゲンガーになっちゃった！？), animated by Studio Colorido, released September 10, 2021. #7: Fubuki no Natsu Yasumi (ふぶきのなつやすみ), animated by Mimoid, released October 8, 2021. #8: Purin no Uta (プリンのうた), animated by StudioGOONEYS, released December 28, 2021.","['Sequel (ONA) Poketoon (2024)', '']",Poketoon,,,
124,"Shiguang Dailiren Tebie Pian, Link Click Specials",时光代理人 特别篇 逍遥散人的委托,Link Click: Troubles of Ordinary People,,,,['ONA'],1,Finished Airing,"Aug 27, 2021",,,"['bilibili', 'BeDream']",['Funimation'],['LAN Studio'],Original,,"['Super Power', 'Time Travel']",,16 min.,PG-13 - Teens 13 or older,5.91,#10412,#7509,"7,649",6,3164,Chibi-style special episode of Shiguang Dailiren.,[],Shiguang Dailiren Special: Xiaoyao Sanren de Weituo,,['Comedy'],
125,"Xie Wang Zhui Qi 3rd Season, The Demonic King Who Chases His Wife 3rd Season",邪王追妻3: 神女归来,,,,,['ONA'],16,Finished Airing,"Sep 29, 2021 to Jan 5, 2022",,,"['iQIYI', 'High Energy Studio']","None found,",['Big Firebird Culture'],Web novel,"['Drama', 'Fantasy', 'Romance']","['Historical', 'Martial Arts']",,20 min. per ep.,PG-13 - Teens 13 or older,7.29,#2898,#8327,"5,938",33,1754,"Su Luo was kidnapped by her love rival Li Yaoyao and her master Fairy Yanxia, who forcefully used the Appearance-Alterning Spell to reveal her true face. In order to escape from their control, Su Luo destroyed Fairy Yanxia's cave and the spell, but she was also seriously injured and fell into the sea. Lifting the spell revealed her mysterious background. The one who rescued her from the sea was actually her lover who assassinated her on Earth—Yun Qi. Shocked, Yun Qi revealed that he knew Su Luo's life secret and could tell her about it. Did Su Luo choose a shortcut for the secret about her past and go with Yun Qi who betrayed her, or will she return to her life with Nangong Liuyun? (Source: iQIYI; translated and edited)","['Prequel (ONA) Xie Wang Zhui Qi: Yishi Qingcheng', '']",Xie Wang Zhui Qi 3: Shen Nu Guilai,,,
126,,Go! Saitama,,,,,['ONA'],1,Finished Airing,"Sep 23, 2021",,,"None found,","None found,",['Village Studio'],['Web manga'],,,,1 min.,PG-13 - Teens 13 or older,6.94,#4659,#8404,"5,844",9,2791,The short follows Saitama after he discovers a 1-yen (about US$0.01) sale for high-grade hot-pot meat — but the sale ends at 5:00 p.m. that day. (Source: ANN),[],Go! Saitama,['Super Power'],['Comedy'],
127,Assault Lily Mini Anime,アサルトリリィ ふるーつ,,,,,['ONA'],13,Finished Airing,"Jul 20, 2021 to Jan 4, 2022",,,"None found,","None found,",['Shaft'],Other,"['Comedy', 'Fantasy']",,,2 min. per ep.,PG-13 - Teens 13 or older,6.38,#7801,#9012,"4,851",10,1202,Mini anime featuring characters from the Assault Lily franchise.,[],Assault Lily: Fruits,,,
128,Manual of Hundred Demons 2nd Season,百妖谱 第二季,Fairies Albums 2,,,,['ONA'],12,Finished Airing,"Jul 18, 2021 to Sep 26, 2021",,,['bilibili'],"None found,","None found,",Novel,"['Adventure', 'Fantasy', 'Mystery', 'Supernatural']",,,21 min. per ep.,PG-13 - Teens 13 or older,7.52,#1880,#9018,"4,836",19,1346,Second season of Bai Yao Pu.,"['Prequel (ONA) Bai Yao Pu', 'Sequel (ONA) Bai Yao Pu 3rd Season', 'Adaptation (Manhua) Bai Yao Pu', '']",Bai Yao Pu 2nd Season,['Historical'],,
129,First Dragon,元龙,Carp Reborn,,,,['ONA'],16,Finished Airing,"Jul 11, 2020 to Oct 3, 2020",,,['bilibili'],"None found,",['CG Year'],Novel,"['Action', 'Adventure', 'Fantasy']",,,18 min. per ep.,PG-13 - Teens 13 or older,7.36,#2539,#9073,"4,746",36,1960,"Special Forces Wang Sheng traveled to the soul world and was possessed by the waste carp Yuan soul, becoming a veritable waste person in the soul world. Wang Sheng used the knowledge he had learned in the world of master spirits like Yun Yuan to pass the battle, and even found a way to evolve the waste carp Yuan soul! The sparrow becomes a phoenix, and the carp leaps to the dragon gate. Wang Sheng has embarked on a road of Jackie Chan from the sinister soul dispute! (Source: Immortal Sun Scans)","['Sequel (ONA) Yuan Long 2nd Season', '']",Yuan Long,,,
130,"Shuumatsu no Valkyrie, Valkyrie of the End",終末のワルキューレ ミニアニメ,Record of Ragnarok Mini Anime,,,,['ONA'],14,Finished Airing,"Jul 27, 2021 to Oct 1, 2021",,,['Warner Bros. Japan'],"None found,",['AQUA ARIS'],['Manga'],,,,2 min. per ep.,PG-13 - Teens 13 or older,6.00,#9937,#9165,"4,629",10,799,Short episodes with super-deformed characters posted on the official Twitter account and on Warner Bros. Japan.,[],Shuumatsu no Walküre Mini Anime,,['Comedy'],
131,That Summer,그 여름,The Summer,,,,['ONA'],7,Finished Airing,"Sep 4, 2021 to Oct 16, 2021",,,['Laftel'],"None found,",['Red Dog Culture House'],Novel,"['Drama', 'Girls Love']",,,10 min. per ep.,PG-13 - Teens 13 or older,6.78,#5434,#9240,"4,510",32,370,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Geu Yeoreum,,,
132,,やみつきフェロモン THE ANIMATION,,,,,['ONA'],2,Finished Airing,"Sep 24, 2021",,,['Pink Pineapple'],"None found,",['Shion'],['Manga'],,,,16 min. per ep.,Rx - Hentai,6.52,N/A,#9278,"4,452",7,1782,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Adaptation (Manga) Yamitsuki Pheromone', '']",Yamitsuki Pheromone The Animation,,['Hentai'],
133,The iDOLM@STER Series Concept Movie 2021,VOY@GER,,,,,['ONA'],1,Finished Airing,"Aug 25, 2021",,,"['Khara', 'Half H.P Studio', 'Nippon Columbia', 'Bandai Namco Entertainment', 'Bandai Namco Arts']","None found,",['CloverWorks'],Game,,"['Idols (Female)', 'Idols (Male)', 'Music']",,8 min.,G - All Ages,7.50,#1974,#9327,"4,372",12,1451,"Voy@ger is conceptual movie produced in commemoration of the 16th anniversary of the iDOLM@STER franchise. It features an image song of the same name, gathering 15 different idols from 5 different sub-franchises. (Source: ANN)",[],Voy@ger,,['Sci-Fi'],
134,,UMISEA,,,,,['ONA'],4,Finished Airing,"Sep 15, 2021 to Sep 18, 2021",,,"None found,","None found,",['Hololive Production'],Other,"['Adventure', 'Comedy']",,,4 min. per ep.,PG-13 - Teens 13 or older,6.93,#4708,#9418,"4,243",20,2193,"Short animation series for Minato Aqua, Hoshou Marine, Gawr Gura, and Ninomae Ina'nis' collab.",[],Umisea,,,
135,,『天才王子の赤字国家再生術』ショートドラマ,The Genius Prince's Guide to Raising a Nation Out of Debt: Short Drama,,,,['ONA'],5,Finished Airing,"Aug 12, 2021 to Dec 24, 2021",,,['Studio Mausu'],"None found,",['AQUA ARIS'],['Light novel'],"['Comedy', 'Fantasy', 'Slice of Life']",,,2 min. per ep.,PG-13 - Teens 13 or older,6.09,#9473,#9604,"4,005",3,871,Short episodes with super-deformed characters posted on the official Twitter and YouTube account.,"['Sequel (Special) Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama Specials', '']",Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama,,,
136,,一番近くて遠い星,The Nearest Distant Star,,,,CM,1,Finished Airing,"Aug 23, 2021",,,"None found,","None found,",['Flat Studio'],Mixed media,,,,4 min.,PG-13 - Teens 13 or older,6.34,N/A,#9753,"3,833",6,1684,A four-minute concept animation that exists within the same world as Summer Ghost.,[],Ichiban Chikakute Tooi Hoshi,['Music'],['Drama'],
137,,源神浩劫,Code of Gods Havoc,,,,['ONA'],52,Finished Airing,"Jul 5, 2021 to Jun 20, 2022",,,"None found,","None found,","None found,",Original,"['Action', 'Sci-Fi']",,,11 min. per ep.,PG-13 - Teens 13 or older,[],#16129,#9863,"3,691",24,,"With the rapid advance of science and technology, artificial intelligence has gained sentience and become godlike beings. The capitalists on the top of the pyramid are not willing to yield to these ""Gods,"" so they conducted human experiments and embedded copies of the ""Gods"" in humans and obtained powers that could rival the ""Gods."" Main character Feng Mo is the only survivor of these experiments. This story is about the symbiotic relationship between humans and artificial intelligence, and how they changed their fate in this world of despair. (Source: YouTube description, edited)",[],Yuan Shen Haojie,,,
138,,白い砂のアクアトープ みに,,,,,['ONA'],29,Finished Airing,"Jul 6, 2021 to Dec 9, 2021",,,"None found,","None found,",['AQUA ARIS'],Original,"['Comedy', 'Slice of Life']",,,1 min. per ep.,PG-13 - Teens 13 or older,5.87,#10560,#9879,"3,674",8,601,Short episodes with super-deformed characters posted on the official Twitter account and released with the BD/DVD volumes.,[],Shiroi Suna no Aquatope Mini,,,
