,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
48,,湾岸ミッドナイト,,,,,['TV'],26,Finished Airing,"Jun 15, 2007 to Sep 13, 2008",['Summer 2007'],Unknown,['OB Planning'],"None found,",['A.C.G.T.'],['Manga'],,,['Seinen'],25 min. per ep.,PG-13 - Teens 13 or older,7.49,#1985,#3403,"47,591",652,18538,"From dusk until dawn, street racers gather on a Tokyo highway—the Wangan Route—in search of only one thing: speed. Among them, a newcomer attracts the attention of the route's veterans after he purchases a Nissan Fairlady Z, a car infamously nicknamed The Devil Z. The newcomer ignores the warnings of Eriko Asakura, who lost her brother, Akio, in an accident involving the same vehicle. The Devil Z's new owner, who coincidentally shares the exact same name as Eriko's brother, becomes bewitched by the car's mysterious power—even after crashing twice. Now a high school dropout who works to pay for his car repairs, Akio befriends regular street racers of the area: the legendary owner of the Porsche 911 Turbo, a car known on the streets as ""Blackbird;"" the genius surgeon Tatsuya Shima; and Reina Akikawa, who works as a model by day and displays unparalleled skill in her Nissan Skyline GT-R by night. Thanks to these connections, Akio manages to find the retired designer of The Devil Z's engine, a solitary man named Jun Kitami. Following his meeting with Akio, Jun resumes building overpowered yet dangerous engines. Meanwhile, the racers of the Wangan Route are caught in a desperate race against The Devil Z with no clear end in sight. [Written by MAL Rewrite]","['Adaptation (Manga) Wangan Midnight', '']",Wangan Midnight,['Racing'],['Action'],
49,,ゴルゴ13,Golgo 13,,,Golgo 13,['TV'],50,Finished Airing,"Apr 12, 2008 to Mar 28, 2009",['Spring 2008'],Saturdays at 01:23 (JST),"['TV Tokyo', 'Sotsu', 'Half H.P Studio']",['Sentai Filmworks'],['The Answer Studio'],['Manga'],"['Action', 'Adventure', 'Drama', 'Suspense']",,['Seinen'],24 min. per ep.,R+ - Mild Nudity,7.51,#1937,#3523,"45,128",245,12233,"Golgo 13 is not his real name. Then again, neither is Duke Togo, Tadashi Togo, or any number of the aliases he goes by. A man of mystery, not even the world's most prominent intelligence agencies can determine who Golgo really is, or just where he came from. But all agree that his skills are nothing short of legendary. Armed with a custom M16, Golgo is willing to take any job for any agency, from the FBI to the KGB. He has completed every contract he has ever taken and will work for anyone who can meet his price. He is both the greatest weapon and the greatest threat to any nation; no one is safe once they are in Golgo’s sights.","['Prequel (Movie) Golgo 13', 'Prequel (OVA) Golgo 13: Queen Bee', 'Adaptation (Manga) Golgo 13', '']",Golgo 13 (TV),['Adult Cast'],,
50,"Alison and Lilia, Arison to Riria, Allison and Lillia",アリソンとリリア,Allison & Lillia,,,,['TV'],26,Finished Airing,"Apr 3, 2008 to Oct 2, 2008",['Spring 2008'],Thursdays at 23:32 (JST),"None found,",['Sentai Filmworks'],['Madhouse'],['Light novel'],"['Action', 'Adventure']",,,24 min. per ep.,PG-13 - Teens 13 or older,7.32,#2703,#3568,"44,105",175,15837,"Set in a continent divided into two commonwealths that have been engaged in war for hundreds of years, Allison and Will go on a mission to search ""the treasure that will put an end to the war"". Their hope is inherited to their daughter Lillia, who strives to thaw the torn nations into a united country. This anime encourages young generations to believe in a world without hatred or war regardless of nationalities and beliefs. (Source: Anime Network)","['Adaptation (Manga) Lillia to Treize: Soshite Futari wa Ryoko ni Itta', 'Adaptation (Manga) Allison', 'Adaptation (Light Novel) Allison', 'Adaptation (Light Novel) Lillia to Treize']",Allison to Lillia,,,
51,"Kyou Kara Maou! Dai San Series, Kyou Kara Maoh! Third Series, Kyou Kara Maoh! Season 3, Maruma Third Series",今日からマ王！第3シリーズ,,Kyou kara Maou! Staffel 3,Kyou kara Maou! Temporada 3,Kyou kara Maou! Saison 3,['TV'],39,Finished Airing,"Apr 3, 2008 to Feb 19, 2009",['Spring 2008'],Thursdays at 23:02 (JST),"['NHK', 'Sogo Vision']",['Discotek Media'],['Studio Deen'],['Light novel'],"['Adventure', 'Comedy', 'Fantasy']",,['Shoujo'],24 min. per ep.,PG-13 - Teens 13 or older,7.72,#1231,#3934,"36,343",123,14504,"At the end of season 2. Yuuri defeats Shinou, but since Shinou had been defeated, Yuuri and Murata could no longer go to the Shin Makoku. However, because Yuuri had fought and defeated him, his powers had surpassed that of Shinou's, resulting in him being able to rely on his own power to return to Shin Makoku. After the ceremony at the age of 16, Yuuri slowly begins to discover that much has happened while he was away. The ten officials of the noble family have decided to make Wolfram the next Maou, but now that Yuuri has returned and taken back his role as Maou, complications arise when one noble disagrees with Yuuri returning to the throne. In addition, an ancient secret society that threatens the peace of both humans and Mazoku has risen, and a fight for the throne that now leaves the nobles wondering who is the legitimate Maou.","['Prequel (OVA) Kyou kara Maou! R', 'Adaptation (Manga) Kyou kara Ma no Tsuku Jiyuugyou!', 'Adaptation (Light Novel) Ma Series', '']",Kyou kara Maou! 3rd Series,['Isekai'],,
52,"The Daughter of Twenty Faces, Chiko, Heiress of the Phantom Thief",二十面相の娘,The Daughter of 20 Faces,,,,['TV'],22,Finished Airing,"Apr 13, 2008 to Sep 28, 2008",['Spring 2008'],Sundays at 02:05 (JST),"['Shochiku', 'Yomiko Advertising', 'Fuji TV', 'Sakura Create', 'Fujipacific Music', 'Geneon Entertainment']","None found,","['Bones', 'Telecom Animation Film']",['Manga'],"['Action', 'Adventure', 'Mystery']",,['Seinen'],22 min. per ep.,PG-13 - Teens 13 or older,7.53,#1852,#3952,"35,914",160,12095,"To the public, Nijuu Mensou is known for his flawlessly executed heists and the advance warnings he sends his victims. But the gentleman thief is no common criminal—he firmly opposes killing and primarily targets those he views as pigs. One job brings Nijuu Mensou to the Mikamo residence, where 11-year-old Chizuko, nicknamed ""Chiko,"" lives with her aunt Yoshie and uncle Shouji following the death of her parents. While Chiko is the sole inheritor of a substantial fortune, there is more to her family circumstances than meets the eye, and she would like nothing but to escape her home life. Fortunately, her wish comes true when Nijuu Mensou makes off not only with the Mikamos' heirloom gemstone but also with Chiko herself. Quick to join the infamous thief's crew, Chiko learns the tools of the trade and grows closer to her new partners in crime, attaining the loving family she has always desired. At the same time, she begins to gain notoriety as the daughter of Nijuu Mensou—a title that carries more than its fair share of trouble. [Written by MAL Rewrite]","['Adaptation (Manga) Nijuu Mensou no Musume', '']",Nijuu Mensou no Musume,,,
53,,きらりん☆レボリューション,Kirarin Revolution,,,,['TV'],153,Finished Airing,"Apr 7, 2006 to Mar 27, 2009",['Spring 2006'],Fridays at 18:00 (JST),"['MediaNet', 'Sony Music Entertainment', 'Shogakukan Productions']","None found,","['SynergySP', 'G&G Entertainment']",['Manga'],"['Comedy', 'Drama', 'Romance']",,['Shoujo'],22 min. per ep.,PG-13 - Teens 13 or older,7.08,#4008,#4052,"34,220",275,14287,"Kirari Tsukishima, a gluttonous 14-year-old beauty, is a girl who does not care about idols and the entertainment world because her mind is occupied by food. Her obsession with food only causes her to be clueless about love. One day, after saving a turtle that is stranded in a tree, Kirari meets with a handsome and gentle boy named Seiji, who gives her ticket to a SHIPS (a popular idol group) concert to show his gratitude for her saving his pet. Kirari then storms off to the concert and runs into another boy, who tears up her ticket and warns her to stay away from Seiji because she and Seiji live in different worlds. The outraged Kirari then sneaks into the concert, only to discover that Seiji and the boy who tore her ticket, named Hiroto, are actually members of SHIPS. Finally understanding the meaning of ""different worlds"" (Seiji is a popular idol while she is an average middle school student), Kirari refuses to give up. Filled with determination to be with Seiji, she declares that she will also become an idol. (Source: Wikipedia)","['Adaptation (Manga) Kirarin☆Revolution', '']",Kirarin☆Revolution,['Showbiz'],,
54,Wagaya no Oinarisama,我が家のお稲荷さま。,Our Home's Fox Deity,Our Home's Fox Deity,Our Home's Fox Deity,Our Home's Fox Deity,['TV'],24,Finished Airing,"Apr 7, 2008 to Sep 15, 2008",['Spring 2008'],Mondays at 00:00 (JST),"['Kadokawa Shoten', 'Kadokawa Pictures Japan', 'KlockWorx', 'NTT Docomo']","['NIS America, Inc.']",['Zexcs'],['Light novel'],"['Comedy', 'Supernatural']","['Magical Sex Shift', 'Mythology']",,24 min. per ep.,PG-13 - Teens 13 or older,7.18,#3476,#4100,"33,483",84,12222,"The Mizuchi bloodline has long been hunted by Yokai, or monsters. Toru and Noboru Takagami are descendents of this bloodline, and under their grandmother's discretion, are given a secret weapon to combat these monsters. It is Tenko Kugen, a fox deity who can take the shape of a man or woman at will. The mischievous deity is accompanied by a shrine maiden, Ko, who will both live with the Takagami brothers at their house. Life just got complicated. (Source: NIS America)","['Adaptation (Manga) Wagaya no Oinari-sama.', 'Adaptation (Light Novel) Wagaya no Oinari-sama.']",Wagaya no Oinari-sama.,,,
55,The Diary of a Crazed Family,狂乱家族日記,,,,,['TV'],26,Finished Airing,"Apr 12, 2008 to Oct 4, 2008",['Spring 2008'],Unknown,['Lantis'],"None found,",['Nomad'],['Light novel'],"['Comedy', 'Sci-Fi']",,,24 min. per ep.,PG-13 - Teens 13 or older,7.24,#3132,#4342,"29,488",114,11224,"Midarezaki Ouka is used to having strange things happen to him -after all, he is the head of the Great Japanese Empire Paranormal Phenomena Bureau of Measures. But when he catches a small cat girl in the shopping district stealing apples, his whole life rearranges to fit a new operation... OPERATION COZY FAMILY. Thousands of years ago, Enka the God of Destruction, was killed. However, with a dying breath it claimed that its child would appear and destroy humanity. Now in futuristic Japan, all of the potential children of Enka have been found and placed into a haphazard family. Teika the lion, Gekka the jellyfish, Yuuka the oni, Ginka the cross-dressing mafia son, and Hyouka the bioweapon--along with their parents Ouka and Kyouka (the ruler of a demon underworld)--all live under one roof in a family frenzy.","['Adaptation (Manga) Kyouran Kazoku Nikki', 'Adaptation (Light Novel) Kyouran Kazoku Nikki']",Kyouran Kazoku Nikki,,,
56,,RD 潜脳調査室,Real Drive,,,,['TV'],26,Finished Airing,"Apr 9, 2008 to Oct 1, 2008",['Spring 2008'],Wednesdays at 00:59 (JST),"['VAP', 'Nippon Television Network', 'D.N. Dream Partners']","None found,",['Production I.G'],Original,"['Action', 'Sci-Fi']",,,22 min. per ep.,R - 17+ (violence & profanity),7.09,#3946,#4338,"29,519",54,6535,"2061 AD. Fifty years have passed since mankind developed the Network society. It was anticipated that this new infrastructure would realize a utopia where people connected with each other at the level of consciousness. However, new social problems such as personal data leaks and proliferation of manipulated information began to surface. Nevertheless, people still relied on the Network to exchange information, and proved unable to opt to abandon it. In due course, a new Network realm with more effective security measures was developed. This was called Meta Real Network, usually abbreviated as ""the Metal."" The Metal accommodated personal memory data within protected virtual stand-alone organic cyber enclaves called bubble shells and eventually pervaded the everyday lives of people. However, people gradually learned to release and explode their instincts within the secure environment of the Metal. The unleashed instincts pushed each individual's consciousness to drown in the sea of information and to be exposed to the pressures of desire. Meanwhile, norms and regulations continued to bind their real world lives. Thus, strange friction between the two worlds began to manifest themselves as aberrations beyond the bounds of the imaginable. Experts who challenged the deep sea of the Metal to investigate and decipher such aberrations were called cyber divers. This is a story of a cyber diver, Masamichi Haru, who investigates the incidents that lie between Reality and the Metal. (Source: Production I.G)","['Adaptation (Manga) RD Sennou Chousashitsu', 'Adaptation (Light Novel) RD Sennou Chousashitsu Redeemable Dream']",RD Sennou Chousashitsu,,,
57,,ドラえもん (2005),,,,,['TV'],Unknown,Currently Airing,"Apr 22, 2005 to ?",['Spring 2005'],Fridays at 19:00 (JST),['TV Asahi'],"None found,",['Shin-Ei Animation'],['Manga'],"['Comedy', 'Sci-Fi']",,,25 min.,PG - Children,7.71,#1258,#5003,"21,426",239,9593,"Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. It is the 2005 version of 1979 series, with certain changes in the animation and other things. Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech. (Source: Wikipedia)","['Prequel (TV) Doraemon (1979)', 'Adaptation (Manga) Doraemon']",Doraemon (2005),['Anthropomorphic'],,"['Kids', 'Shounen']"
58,Himitsu: Top Secret - The Revelation,秘密（トップシークレット） The Revelation,,,,,['TV'],26,Finished Airing,"Apr 9, 2008 to Oct 1, 2008",['Spring 2008'],Wednesdays at 01:29 (JST),"['VAP', 'Nippon Television Network', 'D.N. Dream Partners']","None found,",['Madhouse'],['Manga'],"['Mystery', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Detective', 'Psychological']",['Shoujo'],22 min. per ep.,R+ - Mild Nudity,7.27,#2989,#5090,"20,490",73,4563,"In the future, a new MRI technology analyzes the brains of deceased crime victims and eyewitnesses within 48 hours of their death to extract images of their memories. Although this cutting-edge technology is responsible for solving various murder cases, it has raised several ethical concerns, placing Section Nine—the police division in charge of the MRI investigations led by Tsuyoshi Maki—under considerable pressure from the media and the government. The team members of Section Nine are not only forced to witness traumatic events through the eyes of both victims and murderers, but they also need to negotiate with the victims' families, whose consent is required for the post-mortem MRI scans. Freshly graduated from the police academy, Ikkou Aoki joins Section Nine to replace Maki's best friend Katsuhiro Suzuki—a former member who passed away under ambiguous circumstances after watching MRI footage from a particularly morbid criminal case. As a stream of seemingly unrelated events creeps closer to the case of Suzuki's death, Section Nine will have to face its greatest challenge to date, threatening its very existence. [Written by MAL Rewrite]","['Adaptation (Manga) Top Secret', '']",Top Secret: The Revelation,,,
59,"Blue Dragon: Tenkuu no Nana Ryuu, Blue Dragon: The Seven Dragons of Heaven",BLUE DRAGON 天界の七竜,Blue Dragon: Trials of the Seven Shadows,,,,['TV'],51,Finished Airing,"Apr 5, 2008 to Mar 28, 2009",['Spring 2008'],Unknown,['TV Tokyo'],['VIZ Media'],['Pierrot'],Game,"['Adventure', 'Comedy', 'Fantasy']",,,20 min. per ep.,PG - Children,6.55,#6780,#5242,"19,052",21,8427,"After the events of the Blue Dragon series, Shu and Bouquet join a resistance group to fight General Rogi's army of invasion.They encounter a mysterious child , Noi, who has the power to revive Shu's shadow counter-part Blue Dragon, and save her from the pursuit of a red dragon. Now Shu and his company have to set foot once again on a journey to discover the purpose of the dragons, undergo their tests and stop the chains of events which threatens the fate of humanity. (Source: ANN)","['Prequel (TV) Blue Dragon', 'Adaptation (Manga) Blue Dragon: Tenkai no Shichi Ryuu - Kuuchuu Toshi no Tatakai']",Blue Dragon: Tenkai no Shichi Ryuu,,,
60,,Yes! プリキュア5 GoGo!,,,,,['TV'],48,Finished Airing,"Feb 3, 2008 to Jan 25, 2009",['Winter 2008'],Sundays at 08:30 (JST),['Asahi Broadcasting'],"None found,",['Toei Animation'],Original,,"['Mahou Shoujo', 'School']",,24 min. per ep.,G - All Ages,7.17,#3558,#6122,"12,699",39,5180,"Nozomi and friends are back, their role as Precure far from over. The girls are given new powers by the mysterious Flora, who awaits their arrival in a place called the Cure Rose Garden. But to reach that garden of legend, they have to use a magical relic known as the Rose Pact. Problem is, our heroes don't know how to use the thing. This leads them to seek help from the four monarchs of Palmier's neighboring countries. Not to make things too easy, dark forces are afoot once again. An evil organization, Eternal, is keen on adding the Rose Pact to its ever-growing collection of treasures. To make matters worse, the director of this dastardly museum seems to have a vested interest in the Cure Rose Garden. Fortunately, a new story brings with it new allies. Enter Syrup, the courier boy with a bad attitude. His desire to reach the Garden is pure, but who exactly is he? And for that matter, who's the new girl in town and why does she smell like roses? (Source: W-M)","['Prequel (TV) Yes! Precure 5', ""Sequel (TV) Kibou no Chikara: Otona Precure '23"", 'Adaptation (Manga) Yes! Precure 5 GoGo', '']",Yes! Precure 5 GoGo!,,['Action'],
61,"Kodai Oja Kyoryu King: Yokuryu Densetsu, Dinosaur King D-Kids",古代王者恐竜キング Dキッズ・アドベンチャー翼龍伝説,Dinosaur King D-Kids Adventure: Pterosaur Legend,,Dinosaur King Temporada 2,Dinosaur King Saison 2,['TV'],30,Finished Airing,"Feb 3, 2008 to Aug 31, 2008",['Winter 2008'],Unknown,"['Asatsu DK', 'Sega', 'Nagoya Broadcasting Network']",['Discotek Media'],['Sunrise'],Game,"['Action', 'Adventure', 'Sci-Fi']",,['Kids'],24 min. per ep.,G - All Ages,6.56,#6719,#6317,"11,708",34,6647,"Sequel series to Kodai Oja Kyoryu King. The Alpha Gang and the Ancients return. While the parents are talking, they are kidnapped by Gunenco, a member of the Zanjark Space Aliens. This causes the Alpha Gang and D-Team to join forces against the Zanjark Space Aliens in their plot to obtain the Cosmos Stones. Seth later returns as an ally to the Zanjark space aliens. Jark, the leader of the Zanjark, provides the dinosaur cards","['Prequel (TV) Kodai Ouja Kyouryuu King', '']",Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,['Strategy Game'],,
62,,サザエさん,Mrs. Sazae,,,,['TV'],Unknown,Currently Airing,"Oct 5, 1969 to ?",['Fall 1969'],Sundays at 18:30 (JST),['Fuji TV'],"None found,",['Eiken'],['4-koma manga'],"['Comedy', 'Slice of Life']",,,24 min.,G - All Ages,6.14,#9130,#7130,"8,801",39,1934,"The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults. (Source: AniDB)","['Adaptation (Manga) Sazae-san', '']",Sazae-san,,,
63,"Ninja Boy Rantaro, Rakudaii Nintama Rantarou",忍たま乱太郎,,,El Ninja Boy Rantaró,,['TV'],Unknown,Currently Airing,"Apr 10, 1993 to ?",['Spring 1993'],Not scheduled once per week,"['NHK', 'Sogo Vision', 'NHK Enterprises']","None found,","['Ajia-do', 'Gakken']",['Manga'],,,['Kids'],10 min.,G - All Ages,7.08,#4017,#7391,"8,013",77,2550,"Taking place in the Sengoku Period, Rantarou, Kirimaru and Shinbei are young students at Ninjutsu Academy, a school that teaches all kinds of youth how to become ninjas. Known as ""Nintamas"" (a contraction of ninja + tama [egg]), the main trio, and many other students at the school, must learn all sorts of unique skills to achieve their goal. Unfortunately, things aren't that simple, since our protagonists constantly find themselves failing their classes. With strict ninja teachers such as Doi-sensei and Yamada-sensei, the mischievous girls from the Kunoichi class, an entire crew of pirates and dozens more interesting characters, anything can happen in the crazy world of Nintama. The episodes are 7 minutes and thirty seconds long each, and each season (which there's currently 29 of) usually has a range of 60-90 episodes.","['Adaptation (Manga) Rakudai Ninja Rantarou', '']",Nintama Rantarou,,['Comedy'],
64,Maruko-chan,ちびまる子ちゃん,Little Miss Maruko,,Chibi Maruko-chan,,['TV'],Unknown,Currently Airing,"Jan 8, 1995 to ?",['Winter 1995'],Sundays at 18:00 (JST),"['Ajia-do', 'Fuji TV', 'Sakura Production']","None found,",['Nippon Animation'],['Manga'],,,['Shoujo'],23 min.,G - All Ages,7.34,#2626,#7911,"6,775",62,2187,"Momoko Sakura is an elementary school student who likes popular idol Momoe Yamaguchi and mangas. She is often called ""Chibi Maruko-chan"" due to her young age and small size. She lives together with her parents, her grandparents and her elder sister in a little town. In school, she has many friends with whom she studies and plays together everyday, including her close pal, Tama-chan; the student committee members, Maruo-kun and Migiwa-san; and the B-class trio: 'little master' Hanawa-kun, Hamaji-Bu Taro and Sekiguchi-kun. This is a fun-loving and enjoyable anime that portrays the simple things in life. (Source: ANN)","['Prequel (TV) Chibi Maruko-chan', 'Adaptation (Manga) Chibi Maruko-chan']",Chibi Maruko-chan (1995),['School'],['Comedy'],
65,Spooky Kitaro,ゲゲゲの鬼太郎 (2007),,,,,['TV'],100,Finished Airing,"Apr 1, 2007 to Mar 29, 2009",['Spring 2007'],Sundays at 09:00 (JST),"None found,","None found,",['Toei Animation'],['Manga'],"['Comedy', 'Fantasy', 'Horror']",,,23 min. per ep.,G - All Ages,6.94,#4653,#7951,"6,703",13,2197,"The classic tale of Gegege no Kitaro told yet again. The story is the usual in the Gegege no Kitaro series. Kitaro is a boy living in the Gegege Forest/Cemetery (lands where many Yokai roam) with his mostly dead father (who survives only in his eye), Sunakake Babaa, NekoMusume, and Konaki Jiji. One difference between this Kitaro and all of the others that came before him, is that this one has brown hair instead of the standard grayish silver.","['Adaptation (Manga) GeGeGe no Kitarou', '']",Gegege no Kitarou (2007),,,
66,Atashinchi,あたしンち,My Family,,,,['TV'],330,Finished Airing,"Apr 19, 2002 to Sep 19, 2009",['Spring 2002'],Saturdays at 11:20 (JST),"['TV Asahi', 'Yumeta Company']","None found,",['Shin-Ei Animation'],['Manga'],"['Comedy', 'Slice of Life']",,,25 min. per ep.,G - All Ages,7.38,#2439,#8234,"6,116",63,2770,"Outrageous misadventures of an almost normal family with a housewife, her husband, and their two kids Yuzuhiko and Mikan. Wacky humor about this weird family's daily life. (Source: AniDB)","[""Sequel (TV) Shin Atashin'chi"", ""Adaptation (Manga) Atashin'chi""]",Atashin'chi,,,
67,"Yattaman New Series, Yattaman Remake, Yattaaman 2, Yatterman (2008)",ヤッターマン,,,,,['TV'],60,Finished Airing,"Jan 14, 2008 to Sep 27, 2009",['Winter 2008'],Unknown,"None found,","None found,",['Tatsunoko Production'],Original,"['Adventure', 'Comedy']",,,25 min. per ep.,G - All Ages,6.54,#6853,#8838,"5,159",10,1405,Remake of the Yatterman series.,"['Adaptation (Manga) Yatterman', '']",Yatterman,['Parody'],,
68,"Soreike! Anpanman, Go! Anpanman, Anpanman TV",それいけ！アンパンマン,,,,,['TV'],Unknown,Currently Airing,"Oct 3, 1988 to ?",['Fall 1988'],Fridays at 16:20 (JST),"['Sotsu', 'Nippon Television Network']","None found,",['TMS Entertainment'],Picture book,"['Comedy', 'Fantasy']",,['Kids'],24 min.,PG - Children,6.58,#6586,#9190,"4,609",31,1738,"One night, a Star of Life falls down the chimney of a bakery nestled deep in the forest, causing the dough in the oven to come to life. The dough becomes Anpanman, a superhero made of anpan (a sweet roll with bean jam filling). Together with his friends, Anpanman fights his rival Baikinman and helps the malnourished. (Source: ANN)",[],Sore Ike! Anpanman,,,
69,"Porufi no Nagai Tabi, The Long Journey of Porfyi, Porfy's Long Journey",ポルフィの長い旅,The Orphans of Simitra,,,,['TV'],52,Finished Airing,"Jan 6, 2008 to Dec 28, 2008",['Winter 2008'],Unknown,"None found,","None found,",['Nippon Animation'],Novel,,,,24 min. per ep.,G - All Ages,6.89,#4904,#10026,"3,524",5,640,"Porfy, his younger sister Mina, and their parents live a humble but happy life in the Grecian countryside. They've just started running a gas station, much to Porphy's joy, and it seems like only good things are in store for their future. However, a huge earthquake changes all that, leaving Porfy without a home or a family -- sans Mina, who seems to have disappeared in the commotion. Now, Porfy is determined to find his sister and be able to live together happily again.",[],Porphy no Nagai Tabi,['Historical'],['Drama'],
70,,おねがい♪マイメロディ きららっ★,,,,,['TV'],52,Finished Airing,"Apr 6, 2008 to Mar 29, 2009",['Spring 2008'],Sundays at 09:30 (JST),['Sanrio'],"None found,",['Studio Comet'],Unknown,"['Comedy', 'Fantasy']",,,20 min. per ep.,G - All Ages,6.54,#6838,#10683,"2,888",6,540,Sequel to Onegai My Melody Sukkiri.,"['Prequel (TV) Onegai My Melody Sukkiri♪', '']",Onegai♪My Melody Kirara★,,,
71,,デュエル・マスターズ クロス,,,,,['TV'],100,Finished Airing,"Apr 5, 2008 to Mar 27, 2010",['Spring 2008'],Unknown,"None found,","None found,",['Shogakukan Music & Digital Entertainment'],Original,"['Action', 'Adventure', 'Comedy', 'Fantasy']",,['Kids'],10 min. per ep.,PG-13 - Teens 13 or older,6.26,#8502,#11212,"2,466",2,861,"Shobu and friends fight the remaining Fua Duelists in order to defeat Zakira. Once again, they face off against the old members of Fua Duelists at the World Championship tournament. Shobu also found the terrible fate his friends faced because of these duelists in their past. (Source: Duel Masters Wikia)","['Prequel (TV) Duel Masters Zero', 'Sequel (TV) Duel Masters Cross Shock']",Duel Masters Cross,,,
72,,ネットゴーストPIPOPA,Web Ghosts PiPoPa,Web Ghosts PiPoPa,Web Ghosts PiPoPa,Web Ghosts PiPoPa,['TV'],51,Finished Airing,"Apr 6, 2008 to Mar 29, 2009",['Spring 2008'],Unknown,['Milky Cartoon'],"None found,",['Studio Hibari'],Original,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",,['Kids'],24 min. per ep.,G - All Ages,6.77,#5508,#11277,"2,423",7,842,About a young boy named Akigawa Yuta who gets sucked into a virtual world through his cell phone. He meets three strange creatures that travel with him on Yuta's adventure in this strange new world.,[],Net Ghost Pipopa,,,
73,,おじゃる丸,Prince Mackaroo,,,,['TV'],Unknown,Currently Airing,"Oct 5, 1998 to ?",['Fall 1998'],Not scheduled once per week,['NHK'],['Enoki Films'],['Gallop'],Original,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy']",,['Kids'],10 min.,G - All Ages,6.39,#7746,#11557,"2,226",5,553,"In the Heian era, around 1000 years ago, a young boy of noble family named Ojarumaru is bored with his life of privilege. Meanwhile, three demons steal the power-stick of Enma, king of demons, and then lose it. Ojarumaru finds it, and uses it to transport himself to the present time. Here, he is befriended by a young boy named Kazuma, and becomes a member of his family. As time goes on, Ojarumaru makes many new friends, while dodging the comedic efforts of the three demons, Akane, Kisuke, and Aobee, as they try to recover the stick. (from ANN)","['Adaptation (Manga) Ojarumaru', '']",Ojarumaru,,,
74,Constructor Rabbit,全力ウサギ,,,,,['TV'],52,Finished Airing,"Jan 5, 2008 to Dec 27, 2008",['Winter 2008'],Unknown,['Sotsu'],"None found,","None found,",['Manga'],,,['Kids'],12 min. per ep.,G - All Ages,6.04,#9719,#13384,"1,265",1,372,"Zenryoku Usagi are hardworking construction builders — who happen to be rabbits — with a simple motto: ""Zenryoku+Dai-ichi"" (""Give everything you've got and be #1."") The animated shorts were aired in Japan within the Chibi Ani Gekijō (Tiny Anime Theater) program on Friday or Saturday mornings, depending on the station. Ikeda and Media Factory have created two books and numerous spinoff goods featuring the characters. (Source: Saikin Anime Jōhō)","['Sequel (TV) Zenryoku Usagi (2023)', '']",Zenryoku Usagi,,['Comedy'],
75,,親子クラブ,,,,,['TV'],1818,Finished Airing,"Oct 3, 1994 to Mar 30, 2013",['Fall 1994'],Unknown,['Fuji TV'],"None found,",['Eiken'],Original,"['Comedy', 'Slice of Life']",,,5 min. per ep.,G - All Ages,5.47,#12199,#13602,"1,198",0,442,This anime was running almost 20 years and has over 1800 episodes.,[],Oyako Club,,,
76,A Penguin's Troubles,ペンギンの問題,,,,,['TV'],100,Finished Airing,"Apr 5, 2008 to Mar 20, 2009",['Spring 2008'],Unknown,['TV Tokyo'],"None found,",['Shogakukan Music & Digital Entertainment'],['Manga'],,,['Kids'],10 min. per ep.,G - All Ages,5.83,#10766,#14604,915,2,317,About the daily lives of a boy and his talking penguin.,"['Sequel (TV) Penguin no Mondai Max', '']",Penguin no Mondai,,['Comedy'],
77,Sugar Bunnies 2,シュガーバニーズ ショコラ！,,,,,['TV'],26,Finished Airing,"Apr 1, 2008 to Sep 30, 2008",['Spring 2008'],Unknown,['Sanrio'],"None found,",['Asahi Production'],Unknown,,,['Kids'],8 min. per ep.,PG - Children,6.04,#9707,#14662,899,2,166,Sequel to Sugar Bunnies. Aired inside the anime corner of the Kitty's Paradise TV block.,"['Prequel (Special) Sugar Bunnies: Taisetsu na Tomodachi e...', 'Sequel (Special) Sugar Bunnies Chocolate! Specials']",Sugar Bunnies Chocolate!,,,
