,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
74,"Ryusei no Rockman, Rockman of the Shooting Star, Rockman of the Meteor",流星のロックマン,Megaman Star Force,,,,['TV'],55,Finished Airing,"Oct 7, 2006 to Oct 27, 2007",['Fall 2006'],Unknown,['Shogakukan Productions'],['VIZ Media'],['Xebec'],Game,"['Action', 'Sci-Fi']",['Strategy Game'],,10 min. per ep.,PG - Children,7.09,#3949,#5844,"14,326",80,6362,"In the year 220X, the world has advanced toward radio-wave technology, and the world is connected through the Wave Road. Meet Subaru Hoshikawa, a fifth-grade student who lost his father in a space accident. Subaru meets an extraterrestrial radio-wave being named War-Rock, descending from a distant FM planet. War-Rock claims to know about Subaru's father, but many alien beings are after War-Rock. The two work together and merge into Rockman, a radio-wave human capable of traversing the Wave Road and battling the radio-wave viruses and FMs that threaten the Earth. (Source: ANN)","['Sequel (TV) Ryuusei no Rockman Tribe', 'Adaptation (Manga) Ryuusei no Rockman']",Ryuusei no Rockman,,,
75,,蒼天の拳,Fist of the Blue Sky,,,,['TV'],22,Finished Airing,"Oct 5, 2006 to Mar 15, 2007",['Fall 2006'],Thursdays at 02:40 (JST),['TV Asahi'],"None found,",['APPP'],['Manga'],,,,27 min. per ep.,R - 17+ (violence & profanity),6.68,#6018,#6009,"13,346",24,4109,"A mysterious man known as ""the King of Death"" roams the streets of pre-war Shanghai in this action-packed prequel to Fist of the North Star. Shanghai in the 1930s is a dangerous place. Foreign governments and Chinese factions have carved the city into different quarters, each with its own laws and government, and all rife with corruption. As the major powers vie for political control, the streets are left to local gangs. Life is cheap, and death is always near. In days past, one man walked these mean streets battling the forces of evil. He was known only as Yan Wang, ""the King of Death."" Few knew who he really was, but many knew that he was a master of Hokuto Shinken - Fist of the North Star - a lethal martial art. He disappeared years ago after dispatching the city's worst gangsters, and is now rumored to be in Japan. Various people have come to Japan in search of him, but who will find him first?","['Sequel (TV) Souten no Ken: Regenesis', 'Adaptation (Manga) Souten no Ken']",Souten no Ken,"['Historical', 'Martial Arts']",['Action'],
76,,TOKYO TRIBE 2,,,,,['TV'],13,Finished Airing,"Nov 12, 2006 to Feb 18, 2007",['Fall 2006'],Unknown,['Sony Music Entertainment'],"None found,",['Madhouse'],['Manga'],"['Action', 'Drama']",,,24 min. per ep.,R+ - Mild Nudity,6.62,#6391,#6146,"12,578",25,2894,"This is the other side of Tokyo, a Tokyo of a different color. There, various tribes are living. The SARU from Japan's Musashino, WU-RONZE of Bukuro, and HANDS of Shindyuku... Young men living in the city...the public of modern times builds a home out of corruption, these young men of the sordid side of life, a side called ""reality,"" are depicted here! (Source: AnimeNfo)","['Adaptation (Manga) Tokyo Tribe 2', '']",Tokyo Tribe 2,,,
77,,サザエさん,Mrs. Sazae,,,,['TV'],Unknown,Currently Airing,"Oct 5, 1969 to ?",['Fall 1969'],Sundays at 18:30 (JST),['Fuji TV'],"None found,",['Eiken'],['4-koma manga'],"['Comedy', 'Slice of Life']",,,24 min.,G - All Ages,6.14,#9155,#7129,"8,805",39,1935,"The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults. (Source: AniDB)","['Adaptation (Manga) Sazae-san', '']",Sazae-san,,,
78,"Super Robot Wars OG: Divine Wars, SRWOG",スーパーロボット大戦OG -ディバイン・ウォーズ-,Super Robot Wars The Original Generation: The Divine Wars,,,,['TV'],25,Finished Airing,"Oct 5, 2006 to Mar 29, 2007",['Fall 2006'],Unknown,"['GDH', 'Sotsu', 'Genco', 'Banpresto']","['Bandai Entertainment', 'Media Blasters', 'Bandai Visual USA']",['OLM'],Game,"['Action', 'Sci-Fi']",['Mecha'],,24 min. per ep.,PG-13 - Teens 13 or older,6.77,#5481,#7176,"8,653",15,3295,"It is two hundred years after the beginning of the Space Era, when human civilization on Earth began expanding into space. However, by the start of the 21st century, two meteors struck the planet, sending humanity into chaos. By the year 179 of the Space Era, secret technology, dubbed Extra-Over Technology, or EOT, was discovered by the Earth Federal Government within a third meteor that hit Earth in the Marquesas Islands of the South Pacific. Dr. Bian Zoldark, head of the EOTI Institute (Extra-Over Technological Investigative Institute), had evidence the creators of the EOT were heading to Earth, in order to reclaim it...or worse, invade the planet. In order to defend humanity from extraterrestrial threats, the government begins to research and develop humanoid mecha called Personal Troopers. (Source: ANN)","['Sequel (Special) Super Robot Taisen OG: Divine Wars - Sorezore no Michi', 'Adaptation (Manga) Super Robot Taisen OG - Divine Wars', 'Adaptation (Manga) Super Robot Taisen OG - Divine Wars - Record of ATX', '']",Super Robot Taisen OG: Divine Wars,,,
79,"Fairy Musketeer Akazukin TV, Otogi-Juushi Akazukin",おとぎ銃士 赤ずきん,Fairy Musketeers,Fairy Musketeers,Fairy Musketeers,Fairy Musketeers,['TV'],39,Finished Airing,"Jul 1, 2006 to Mar 31, 2007",['Summer 2006'],Saturdays at 09:00 (JST),"['TV Tokyo', 'Yomiko Advertising', 'Konami Digital Entertainment']","None found,","['Madhouse', 'Group TAC']",Original,"['Adventure', 'Comedy', 'Fantasy']",,,24 min. per ep.,PG-13 - Teens 13 or older,6.93,#4690,#7269,"8,405",19,2282,"Long, long ago, there existed a world of magic and science. God, afraid of man's potential, split the world in to the world of science, Elde, and the world of magic, Fandavale. One day in Fandavale, a terrible witch named Cendrillon (Cinderella) revives. Cendrillon plots to rule both worlds, and searches for the ""key"" which holds tremendous power. A young boy from Elde by the name of Sōta meets a mysterious girl from Fandavale, Akazukin, and her talking wolf companion, Val. Sōta learns that he is the key Cendrillon is searching for. Now it is up to Akazukin, Val, and the other Fairy Musketeers to protect Sōta from Cendrillon and her Nightmarelians who wish to obtain the power he mysteriously possesses.","['Adaptation (Manga) Otogi Juushi Akazukin', '']",Otogi Juushi Akazukin,,,
80,"Ninja Boy Rantaro, Rakudaii Nintama Rantarou",忍たま乱太郎,,,El Ninja Boy Rantaró,,['TV'],Unknown,Currently Airing,"Apr 10, 1993 to ?",['Spring 1993'],Not scheduled once per week,"['NHK', 'Sogo Vision', 'NHK Enterprises']","None found,","['Ajia-do', 'Gakken']",['Manga'],,,['Kids'],10 min.,G - All Ages,7.08,#4010,#7391,"8,013",77,2550,"Taking place in the Sengoku Period, Rantarou, Kirimaru and Shinbei are young students at Ninjutsu Academy, a school that teaches all kinds of youth how to become ninjas. Known as ""Nintamas"" (a contraction of ninja + tama [egg]), the main trio, and many other students at the school, must learn all sorts of unique skills to achieve their goal. Unfortunately, things aren't that simple, since our protagonists constantly find themselves failing their classes. With strict ninja teachers such as Doi-sensei and Yamada-sensei, the mischievous girls from the Kunoichi class, an entire crew of pirates and dozens more interesting characters, anything can happen in the crazy world of Nintama. The episodes are 7 minutes and thirty seconds long each, and each season (which there's currently 29 of) usually has a range of 60-90 episodes.","['Adaptation (Manga) Rakudai Ninja Rantarou', '']",Nintama Rantarou,,['Comedy'],
81,"Fushigi-boshi no Futago-hime Gyu!, Fushigi Boshi no Futago Hime Gyu!",ふしぎ星の☆ふたご姫,Twin Princesses of the Wonder Planet,,,,['TV'],52,Finished Airing,"Apr 1, 2006 to Mar 31, 2007",['Spring 2006'],Saturdays at 10:00 (JST),['Nihon Ad Systems'],"None found,","['J.C.Staff', 'HAL Film Maker']",Original,"['Comedy', 'Fantasy']",['Mahou Shoujo'],,24 min. per ep.,G - All Ages,7.13,#3737,#7804,"6,991",29,2693,"Fine and Rein are sent to the Royal Wonder Academy on the Royal Wonder Planet in order to study to become better princesses. They plan to make many friends, but unfortunately, the competition and cold nature of the students and teachers make things impossible. The twins also become Universal Princesses when touching the legendary Soleil Bell, releasing two angels named Pyupyu and Kyukyu to help aid them. Unfortunately, an evil force manifested in a painting doesn't seem to be satisfied about the Universal Princesses... (Source: ANN)","['Prequel (TV) Fushigiboshi no☆Futagohime', '']",Fushigiboshi no☆Futagohime Gyu!,,,
82,Maruko-chan,ちびまる子ちゃん,Little Miss Maruko,,Chibi Maruko-chan,,['TV'],Unknown,Currently Airing,"Jan 8, 1995 to ?",['Winter 1995'],Sundays at 18:00 (JST),"['Ajia-do', 'Fuji TV', 'Sakura Production']","None found,",['Nippon Animation'],['Manga'],,['School'],['Shoujo'],23 min.,G - All Ages,7.34,#2613,#7911,"6,777",62,2188,"Momoko Sakura is an elementary school student who likes popular idol Momoe Yamaguchi and mangas. She is often called ""Chibi Maruko-chan"" due to her young age and small size. She lives together with her parents, her grandparents and her elder sister in a little town. In school, she has many friends with whom she studies and plays together everyday, including her close pal, Tama-chan; the student committee members, Maruo-kun and Migiwa-san; and the B-class trio: 'little master' Hanawa-kun, Hamaji-Bu Taro and Sekiguchi-kun. This is a fun-loving and enjoyable anime that portrays the simple things in life. (Source: ANN)","['Prequel (TV) Chibi Maruko-chan', 'Adaptation (Manga) Chibi Maruko-chan']",Chibi Maruko-chan (1995),,['Comedy'],
83,,おねがいマイメロディ くるくるシャッフル！,,,,,['TV'],52,Finished Airing,"Apr 2, 2006 to Mar 25, 2007",['Spring 2006'],Sundays at 09:30 (JST),['Sanrio'],"None found,",['Studio Comet'],Unknown,"['Comedy', 'Fantasy']",,,22 min. per ep.,PG - Children,7.33,#2673,#7999,"6,593",37,2013,A continuation of Onegai My Melody.,"['Prequel (TV) Onegai My Melody', 'Sequel (TV) Onegai My Melody Sukkiri♪']",Onegai My Melody: Kurukuru Shuffle!,,,
84,Atashinchi,あたしンち,My Family,,,,['TV'],330,Finished Airing,"Apr 19, 2002 to Sep 19, 2009",['Spring 2002'],Saturdays at 11:20 (JST),"['TV Asahi', 'Yumeta Company']","None found,",['Shin-Ei Animation'],['Manga'],"['Comedy', 'Slice of Life']",,,25 min. per ep.,G - All Ages,7.38,#2457,#8235,"6,116",63,2770,"Outrageous misadventures of an almost normal family with a housewife, her husband, and their two kids Yuzuhiko and Mikan. Wacky humor about this weird family's daily life. (Source: AniDB)","[""Sequel (TV) Shin Atashin'chi"", ""Adaptation (Manga) Atashin'chi""]",Atashin'chi,,,
85,"Tottoko Hamutarou Hai!, Tottoko Hamutarou: Norisuta Haai!",とっとこハム太郎は〜い!,Hamtaro Hai!,,,,['TV'],77,Finished Airing,"Apr 5, 2006 to Mar 28, 2008",['Spring 2006'],Unknown,['TV Tokyo'],"None found,","None found,",Unknown,,['Anthropomorphic'],['Kids'],5 min. per ep.,PG - Children,6.75,#5589,#8403,"5,860",9,2306,"Tottoko Hamutaro Hai! is the sequel to Tottoko Hamutaro, or in English, Hamtaro. The series revolves around the 15 original Ham-Hams in short 5-minute episodes. The Hai! series is animated differently from the original series, most notably, the head-to-body ratio is off, and it is also computer-generated in 3-D. (Source: Wikipedia)","['Prequel (TV) Tottoko Hamtarou', '']",Tottoko Hamtarou Hai!,,['Adventure'],
86,"The Galaxy Railways 2, Ginga Tetsudou Monogatari II, The Galaxy Railways: Eternal Divergence",銀河鉄道物語 ～永遠への分岐点～,The Galaxy Railways II,,,,['TV'],24,Finished Airing,"Oct 5, 2006 to Mar 29, 2007",['Fall 2006'],Unknown,"['CBC Television', 'Omnibus Promotion']","None found,",['Planet'],Original,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",['Space'],,24 min. per ep.,PG-13 - Teens 13 or older,6.71,#5821,#9060,"4,790",4,1443,Second season.,"['Prequel (TV) Ginga Tetsudou Monogatari', 'Prequel (OVA) Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei']",Ginga Tetsudou Monogatari: Eien e no Bunkiten,,,
87,"Soreike! Anpanman, Go! Anpanman, Anpanman TV",それいけ！アンパンマン,,,,,['TV'],Unknown,Currently Airing,"Oct 3, 1988 to ?",['Fall 1988'],Fridays at 16:20 (JST),"['Sotsu', 'Nippon Television Network']","None found,",['TMS Entertainment'],Picture book,"['Comedy', 'Fantasy']",,['Kids'],24 min.,PG - Children,6.58,#6607,#9190,"4,609",31,1738,"One night, a Star of Life falls down the chimney of a bakery nestled deep in the forest, causing the dough in the oven to come to life. The dough becomes Anpanman, a superhero made of anpan (a sweet roll with bean jam filling). Together with his friends, Anpanman fights his rival Baikinman and helps the malnourished. (Source: ANN)",[],Sore Ike! Anpanman,,,
88,"BakéGyamon, Gekifu Bakegyamon",妖逆門,,,,,['TV'],51,Finished Airing,"Apr 3, 2006 to Mar 26, 2007",['Spring 2006'],Mondays at 18:00 (JST),"['TV Tokyo', 'Dentsu']","None found,",['Radix'],['Manga'],"['Action', 'Adventure', 'Fantasy']",,['Shounen'],25 min. per ep.,PG-13 - Teens 13 or older,6.63,#6329,#9576,"4,054",16,1025,"Sanshirou's chances of having an adventure are slim to none in his tiny island hometown, until the day a mysterious stranger invites him to play a game... Without warning, Sanshirou is taken to a backwards universe to play BakéGyamon—a game pitting monsters against monsters. Along the way he meets other players who have a particular reason for being there—to obtain the wish that is granted to the winner. But how far can Sanshirou get when the monsters he's been paired with are a bunch of little mud balls?! (Source: VIZ Media)","['Adaptation (Manga) Bakegyamon', '']",Bakegyamon,"['Isekai', 'Strategy Game']",,
89,,どーもくん,,,,,['TV'],37,Finished Airing,"Dec 22, 1998 to Jan 1, 2008",['Winter 1999'],Not scheduled once per week,['NHK'],"None found,",['dwarf'],Other,"['Comedy', 'Slice of Life']",,['Kids'],39 sec. per ep.,G - All Ages,6.43,#7528,#10461,"3,084",14,948,"A strange monster hatches from a mysterious egg. He befriends various animals, and takes residence in Osajii's burrow. He discovers new and exciting things about everyday life. As of 2008, there are at least 37 regular TV spot episodes of Domo-kun. These 37 episodes were released on DVD in Japan in July of 2009.",[],Domo-kun,,,
90,,おじゃる丸,Prince Mackaroo,,,,['TV'],Unknown,Currently Airing,"Oct 5, 1998 to ?",['Fall 1998'],Not scheduled once per week,['NHK'],['Enoki Films'],['Gallop'],Original,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy']",,['Kids'],10 min.,G - All Ages,6.39,#7741,#11558,"2,226",5,553,"In the Heian era, around 1000 years ago, a young boy of noble family named Ojarumaru is bored with his life of privilege. Meanwhile, three demons steal the power-stick of Enma, king of demons, and then lose it. Ojarumaru finds it, and uses it to transport himself to the present time. Here, he is befriended by a young boy named Kazuma, and becomes a member of his family. As time goes on, Ojarumaru makes many new friends, while dodging the comedic efforts of the three demons, Akane, Kisuke, and Aobee, as they try to recover the stick. (from ANN)","['Adaptation (Manga) Ojarumaru', '']",Ojarumaru,,,
91,,しましまとらのしまじろう,,,,,['TV'],726,Finished Airing,"Dec 13, 1993 to Mar 31, 2008",['Winter 1994'],Mondays at 18:00 (JST),"['TV Tokyo', 'Azeta Pictures']","None found,",['Studio Kikan'],Original,"['Adventure', 'Comedy', 'Fantasy']",['Anthropomorphic'],['Kids'],23 min. per ep.,G - All Ages,5.92,#10350,#13243,"1,322",4,558,"Shimajiro, a preschool-aged tiger boy, has adventures with his friends Mimirin, Ramurin, Nyakki, and Toriipi on Challenge Island.","['Sequel (TV) Hakken Taiken Daisuki! Shimajirou', '']",Shima Shima Tora no Shimajirou,,,
92,,親子クラブ,,,,,['TV'],1818,Finished Airing,"Oct 3, 1994 to Mar 30, 2013",['Fall 1994'],Unknown,['Fuji TV'],"None found,",['Eiken'],Original,"['Comedy', 'Slice of Life']",,,5 min. per ep.,G - All Ages,5.47,#12200,#13604,"1,198",0,442,This anime was running almost 20 years and has over 1800 episodes.,[],Oyako Club,,,
93,Artificial Insect KABUTO BORG Victory by Victory,人造昆虫カブトボーグ V×V,,,,,['TV'],52,Finished Airing,"Oct 5, 2006 to Oct 11, 2007",['Fall 2006'],Unknown,"['Sony Pictures Entertainment', 'Studio Comet', 'Nihon Ad Systems', 'Animax']","None found,","['G&G Entertainment', 'G&G Direction']",Unknown,"['Action', 'Comedy', 'Fantasy']",['Strategy Game'],,24 min. per ep.,G - All Ages,6.01,#9841,#14253,"1,010",7,283,"BorgBattles between KabutoBorgs have become popular enough to hold world tournaments. The main character Ryuusei is an enthusiast of these battles. Along with his friends Katsuji and Ken, he continues fighting against new enemies day after day.",[],Jinzou Konchuu Kabutoborg VxV,,,
94,,祝! (ハピ☆ラキ)ビックリマン,,,,,['TV'],46,Finished Airing,"Oct 15, 2006 to Sep 30, 2007",['Fall 2006'],Unknown,['TV Asahi'],"None found,",['Toei Animation'],Unknown,"['Adventure', 'Comedy', 'Fantasy']",,['Kids'],24 min. per ep.,G - All Ages,6.28,#8403,#14345,982,1,348,Continuation of the Bikkuriman Series. Genki Seihikari and his friends join the adventure in order to save seven gods of the White Galaxy.,"['Prequel (TV) Bikkuriman 2000', '']",Happy☆Lucky Bikkuriman,,,
95,,新星輝デュエル・マスターズ フラッシュ,,,,,['TV'],24,Finished Airing,"Apr 10, 2006 to Mar 23, 2007",['Spring 2006'],Unknown,['G&G Entertainment'],"None found,",['SynergySP'],Original,,,['Kids'],21 min. per ep.,G - All Ages,5.69,#11427,#14610,916,0,212,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Shinseiki Duel Masters Flash,,['Comedy'],
96,"Shibawanko's Spirit of Wa, Shibawanko's Japanese Spirit, Shibawanko's Spirit of Tradition",しばわんこの和のこころ,,,,,['TV'],80,Finished Airing,"Apr 5, 2006 to Mar 14, 2007",['Spring 2006'],Wednesdays at 23:00 (JST),"['Hakusensha', 'NHK Enterprises']","None found,",['Three-d'],Unknown,,['Educational'],['Kids'],2 min. per ep.,G - All Ages,[],#14211,#14917,834,1,,"Based on a japanese children`s book by Yoshie Kawaura. Shiba-wanko, a Shiba-inu dog, and Miike-nyanko, a calico cat, live together in a classic Japanese-style house with the traditional Japanese alcove called a tokonoma. Shiba-wanko is a very gentle and hardworking soul who does all of the cleaning, laundry and cooking in the house. Miike-nyanko is a different type all together, being rather temperamental and not very good with housework. Together, these two learn the manners and customs associated with events such as the proper Japanese way to treat one`s guests, preparing for a Japanese New Year and how to enjoy the kimono, the traditional Japanese costume. Each chapter covers a specific topic which has to do with living in ""Wa"" (the Japanese-style spirit of peace and harmony) throughout the changing seasons. (Source: AniDB)",[],Shibawanko no Wa no Kokoro,,,
97,,ぜんまいざむらい,,,,,['TV'],215,Finished Airing,"Apr 3, 2006 to Feb 6, 2009",['Spring 2006'],Unknown,['Aniplex'],"None found,","['A-1 Pictures', 'No Side']",Original,,,['Kids'],5 min. per ep.,G - All Ages,5.85,#10667,#15132,783,2,233,"200 years ago, Zenmai Zamurai was a thief by profession. While stealing from a house one night, he fell down a well and died. He was then resurrected by Daifukunokami and a wind-up key was placed on his head. If the key wound down, Zennosuke would die. The only way the key can be wound is by Zennosuke doing good deeds. In order to achieve this end, he is given the Dango-ken, which is a sword with Japanese Dumplings skewered onto it. Whenever Zenmai Zamurai sees people doing injustice or generally being out of control, he uses his sword to shoot the dumplings into their mouths. When the dumplings are eaten, the people suddenly become happy and realize the error of their ways. He helps out the people of his village in many ways, big and small. Whenever he has done well, a rainbow comes out of the sky to wind up his key. -Wikipedia",[],Zenmai Zamurai,,['Comedy'],
98,"Saru! Get You: On Air, Ape Escape",サルゲッチュ ～オンエアー～2nd,,,,,['TV'],51,Finished Airing,"Oct 7, 2006 to Sep 29, 2007",['Fall 2006'],Unknown,"None found,","None found,",['Xebec'],Game,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",,['Kids'],10 min. per ep.,PG - Children,5.93,#10275,#15156,777,3,182,Saru Getchu: On Air sequel.,"['Prequel (TV) Saru Getchu: On Air', '']",Saru Getchu: On Air 2nd,,,
99,Silk Road Boy Yuto,シルクロード少年 ユート,,,,,['TV'],26,Finished Airing,"Sep 16, 2006 to Mar 24, 2007",['Fall 2006'],Unknown,['NHK-BS2'],"None found,",['OLM'],Unknown,"['Adventure', 'Fantasy']",['Historical'],,20 min. per ep.,None,[],#14422,#15210,763,1,,"When a boy Yuto visits Qinghai in China, he is involved in the battle between time-travelers, and he is sent to the Silk Road in the past. They are looking for a mysterious treasure, the statue of Yuki Daruma Taishi, which is said to make miracles. Seeing historical events and encountering historical persons, such as Yang Guifei and Xuanzang, he will learn many thinks. Whether will he be able to go back to today? (Source: AnimeNfo)",[],Silk Road Shounen Yuuto,,,
100,,ぷるるんっ！しずくちゃん,,,,,['TV'],51,Finished Airing,"Oct 7, 2006 to Sep 29, 2007",['Fall 2006'],Unknown,"None found,","None found,",['TMS Entertainment'],['Manga'],,,['Kids'],24 min. per ep.,G - All Ages,[],#21177,#15806,655,1,,"The series revolves around a playful young child named Shizuku-Chan. He, alongside his schoolmates, friends, and family lives a life of dangerous adventures in the Shizuku Forest. (Source: Wikipedia)","['Sequel (TV) Pururun! Shizuku-chan Aha', '']",Pururun! Shizuku-chan,,['Comedy'],
101,Miracle Mimika,味楽る!ミミカ,Miracle! Mimika,,,,['TV'],225,Finished Airing,"Apr 3, 2006 to Mar 13, 2009",['Spring 2006'],Unknown,['NHK'],"None found,",['Digital Media Lab'],Original,"['Gourmet', 'Slice of Life']",,['Kids'],10 min. per ep.,G - All Ages,[],#20319,#16050,619,0,,"Himeno Mimika is a daughter of historical cook family. She goes to a cooking school, Miracle Academy which train cooks all over the world. Vying with rivals, she brings out her gift, and she grows up as a cook. (Source: AnimeNfo)",[],Miracle! Mimika,,,
102,Odenkun,おでんくん,,,,,['TV'],156,Finished Airing,"Aug 4, 2005 to Feb 27, 2009",['Summer 2005'],Unknown,['Studio Egg'],"None found,","None found,",Picture book,,,,7 min. per ep.,G - All Ages,[],#20789,#17011,506,1,,"In an odd dimensional bubble inside the kettle of an Oden food cart exists Oden village. The residents of Oden village spend their idyllic days waiting for customers to come and eat them. In the meantime, Oden-kun helps other troubled dwellers to realize their dreams. One day, he hears that a customer's mother suffers from cancer so he leaves the kettle and after being eaten, faces the cancer cell Gannosuke. Oden-kun's dream is to meet his own mother. Looking forward to this day, Oden-kun spends his days doing one good deed a day. (Source: ANN)","['Sequel (TV) Ganbare! Oden-kun', '']",Oden-kun,,['Comedy'],
103,Rascal in the Snag Forest,ぽかぽか森のラスカル,,,,,['TV'],52,Finished Airing,"Apr 1, 2006 to Mar 24, 2007",['Spring 2006'],Unknown,"None found,","None found,",['Nippon Animation'],Unknown,,,['Kids'],5 min. per ep.,G - All Ages,[],#21087,#17187,489,1,,"Rascal is an energetic racoon, who lives in a secret forest called ""The Snag Forest"". Although sometimes his mother scolds him when he does mischief, the engaging and kind personality of Rascal always makes him popular in the forest. This series depicts everyday adventures of Rascal, and his cheerful friends such as Rilulu, a cute girl racoon, Rock'n, a skunk who loves to play music, Iggy, a mouse who always eats nuts and a lot more!! (Source: AniDB)",[],Poka Poka Mori no Rascal,,,
104,,えほん寄席,,,,,['TV'],73,Finished Airing,"Apr 2006 to Nov 11, 2023",['Spring 2006'],Unknown,"['NHK', 'Pony Canyon']","None found,","None found,",Other,,,['Kids'],5 min. per ep.,PG - Children,[],#17875,#17191,488,0,,Anime rakugo of classic Japanese horror tales shown in a wide variety of art styles.,[],Ehon Yose,"['Historical', 'Performing Arts']",['Horror'],
105,"Nalong 2, Longman: The Little Big Hero, Kaiketsu: Longman Nalong",쾌걸롱맨 나롱이,,,,,['TV'],52,Finished Airing,Jan 2006 to Mar 2007,['Winter 2006'],Unknown,['Studio Kaab'],"None found,","None found,",Original,,,['Kids'],15 min. per ep.,G - All Ages,[],#19702,#19320,325,2,,Someone is out to conquer Lulu forest and it's up to the Nalong and his friends to to figure out who and stop them! When Nalong's girlfriend Ukkya is taken by force and Longman is zapped by a laser beam resulting in an unfavorable transformation--Nalong has more on his plate than he can handle!,"['Prequel (TV) Turuturutu Narongi', 'Sequel (TV) Green Saver']",Kwaegeol Longman Narongi,,['Adventure'],
106,,パンツぱんくろう,,,,,['TV'],85,Finished Airing,Apr 2004 to Mar 2008,['Spring 2004'],Unknown,['NHK'],"None found,","None found,",Unknown,"['Comedy', 'Slice of Life']",,['Kids'],1 min. per ep.,G - All Ages,[],#20968,#19434,319,0,,"A series of minute-long animated shorts that aired on Japanese public television. Aimed at toddlers and young children, the comedic series is mostly about toilet training.",[],Pants Pankurou,,,
107,"Tales of Greenery, The Family of Greenwood",꾸루꾸루와 친구들,Curucuru and Friends,,,,['TV'],13,Finished Airing,"Nov 24, 2006 to Feb 16, 2007",['Fall 2006'],Unknown,"None found,","None found,","None found,",Unknown,"['Adventure', 'Comedy', 'Slice of Life']",,['Kids'],24 min. per ep.,PG - Children,[],#19491,#20004,286,0,,"The story is set in a village called Green Forest Village, where is inhabited by friendly animals. The story were focused on 5 special animal friends whose friendship binds them together, Koori: A brown Raccoon boy and an aspiring inventor, Pinpin: A blue and white Giant Panda boy and a warm hearted artist, Lalla: a pink Tabby cat girl and an aspiring musician who wishes to be a princess, Toto: a purple Bat boy who wants to be a pilot and fly and lastly; Curucuru, a Brown bear boy who likes to cook. All of them venture through several adventures in the forest and town, making exciting and marvelous stories and also getting in and out of trouble as they learn valuable lessons in life and things around them. (Source: Wikipedia)",[],Kkurukkuru-wa Chingu-deul,,,
108,Aepeulkaendigeol,애플캔디걸,,,,,['TV'],39,Finished Airing,"Jul 15, 2006 to Apr 14, 2007",['Summer 2006'],Unknown,"None found,","None found,","None found,",Original,,,['Kids'],Unknown,PG - Children,[],#16625,#21811,186,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Apple Candy Girl,,,
109,"Kung-ya Kung-ya, Koongya Koongya",쿵야쿵야,,,,,['TV'],26,Finished Airing,"Nov 9, 2006 to May 10, 2007",['Fall 2006'],Unknown,"None found,","None found,","None found,",Game,,,['Kids'],25 min. per ep.,PG - Children,[],#19681,#22387,160,0,,"Kyungyas, from vegetable kingdom, comes to the Kyungya Restaurant. They have a mission to make children eat more vegetable and protect them from greasy, instant dishes. However, far from completing their mission, Kyungyas have hard time keeping the restaurant from bankruptcy. It is because of Onion Kyungya’s experimental dishes. His curiosity makes trouble with Celery Kyungya, the manager of Kyungya restaurant. How can they solve the problems they have with the customers. Would it be possible for Kyungyas to accomplish the mission? (Source: KBS Media)",[],Kungya Kungya,,['Fantasy'],
110,,南の島の小さな飛行機 バーディー,,,,,['TV'],105,Finished Airing,"Dec 26, 2005 to Apr 2, 2007",['Winter 2006'],Saturdays at 17:50 (JST),['NHK'],"None found,",['Studio Deen'],Original,,['Anthropomorphic'],['Kids'],10 min. per ep.,PG - Children,[],#20273,#23090,135,0,,"This is Bird Paradise Island, a small island in the southern sea. Birdie is a newcomer and small plane that has been working at Bird Paradise Airport on this island for two years. Aiming to become the first airplane someday, he is working day and night on sightseeing flights with his rival Philip, a small helicopter, and his good friend, Annie, a goldfish-shaped helicopter. A small airplane, Birdy, and his funny and unique friends fly fast!",[],Minami no Shima no Chiisana Hikouki Birdy,,['Adventure'],
