,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Theme,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Themes,Genre,Demographics
146,,彼女、お借りします デートムービー,Rent-a-Girlfriend: Date Movie,,,,['ONA'],32,Finished Airing,"Jun 13, 2020 to Oct 6, 2020",,,"None found,","None found,",['AQUA ARIS'],['Manga'],,,,1 min. per ep.,PG-13 - Teens 13 or older,5.76,#11095,#11278,"2,377",5,639,"Date movie shorts posted on the official Twitter account and later included on Blu-ray volumes of Kanojo, Okarishimasu.",[],"Kanojo, Okarishimasu: Date Movie",,['Romance'],
147,,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… ボイスドラマ,,,,,['ONA'],7,Finished Airing,"Apr 5, 2020 to Apr 24, 2020",,,"None found,","None found,",['SILVER LINK.'],['Light novel'],"['Comedy', 'Fantasy']",['School'],['Shoujo'],2 min. per ep.,PG-13 - Teens 13 or older,6.31,#8192,#11537,"2,205",2,720,Recap voice dramas of main characters posted online and later included in Blu-ray volume 2 of main series.,[],Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Voice Drama,,,
148,"Wanjie Chunqiu, Wan Jie Chunqiu",万界春秋,Spring and Autumn,,,,['ONA'],56,Finished Airing,"Apr 13, 2020 to Oct 15, 2020",,,['Tencent Penguin Pictures'],"None found,",['Ruo Hong Culture'],Original,"['Action', 'Adventure', 'Fantasy', 'Romance']",,,8 min. per ep.,PG-13 - Teens 13 or older,6.39,#7759,#11632,"2,141",10,591,"Ye Chen, who is an ancient god, has fallen from the world of the gods to the world of the blue world. Here, hundreds of thousands of countries are standing, and the heroes are fighting for hegemony. Ye Chen has been in this pale blue world for hundreds of years and has established a huge force. In Baizhou Qianguo, the existence of Ye Chen has always been a legend. But the power from the world of the gods slowly extended to the blue world, and a cruel dragon battle is about to begin. In the capital city of Nanzhou, the first battle of Tianbei State, Hong Xu and the Wulong two men of Nanzhou Shuangyuemen Gate competed outside the Huashen Palace, but they were defeated in the hands of Su Xiaoxiao, the group leader of the Huashen Palace. The Northern Army emerged in the eastern part of southern South China and wanted to break South. The defender will disregard the safety of the people of Nanzhou and the hurricane, and intends to open the city gate to surrender (Source: Narul Donghua)",[],Wan Jie Chun Qiu,"['Historical', 'Martial Arts']",,
149,,望古神话之天选者,METAMAN,,,,['ONA'],12,Finished Airing,"Apr 7, 2020 to Jun 16, 2020",,,['bilibili'],"None found,",['Chongzhuo Animation'],Original,"['Action', 'Sci-Fi']",,,20 min. per ep.,PG-13 - Teens 13 or older,6.03,#9786,#12379,"1,678",4,278,"In the year 2115 of the Fortress, Wei Qin, commander of the border troops, went to the Fortress to participate in the selection of the elected official and to secretly investigate those responsible for the Border incident. At the same time, the No. 1 public enemy, Yuan Yi, launched a major revolt. As the plot progresses, all parties are involved in this quest. How is Wei Qin going to sort out the true from the false and bring the truth out? (Source: Exodus Chaos)",[],Wang Gu Shenhua Zhi Tian Xuanzhe,,,
150,"Chief Soul Manipulator, Chief Soul Master",首席御灵师,,,,,['ONA'],40,Finished Airing,"Jun 20, 2020 to Oct 24, 2020",,,"None found,","None found,",['Suoyi Technology'],Original,"['Action', 'Fantasy']",,,11 min. per ep.,PG-13 - Teens 13 or older,6.48,#7218,#12490,"1,623",8,417,"Last century, Shi Dali was sealed for 100 years, but he accidentally discovered Qingqing, the celestial nine tails fox. He started his path to become Chief Soul Master, to find out the mistery of his origin and to protect the world. (Source: themoviedb)","['Sequel (ONA) Shouxi Yu Ling Shi 2', '']",Shouxi Yu Ling Shi,,,
151,,『RabbiTube』クリエイターにチャレンジ！,,,,,['ONA'],16,Finished Airing,"Jan 24, 2020 to Dec 5, 2021",,,['Bandai Namco Online'],"None found,",['DandeLion Animation Studio'],Game,,['Idols (Male)'],,9 min. per ep.,G - All Ages,7.13,#3777,#12564,"1,579",10,504,Short videos are released each month on YouTube to celebrate the character's birthdays.,[],RabbiTube: Creator ni Challenge!,,['Comedy'],
152,,Girl X,The Girl and the Monster,,,,['ONA'],5,Finished Airing,"Jul 26, 2019 to Dec 2, 2021",,,"None found,","None found,","None found,",Original,"['Comedy', 'Horror']",,,1 min. per ep.,PG-13 - Teens 13 or older,5.13,#13001,#13174,"1,321",0,748,"A woman is relaxing at home, where she is joined by a peculiar blue creature. Initially terrified, she quickly grows fond of it, and the two form a bond. However, it would be wise of her not to let her guard down just yet. [Written by MAL Rewrite]",[],Girl X,,,
153,Syupeo Sikeulis,슈퍼 시크릿,Super Secret,,,,['ONA'],22,Finished Airing,"May 30, 2020 to Feb 21, 2021",,,['Laftel'],"None found,",['Studio Shelter'],['Web manga'],"['Comedy', 'Romance', 'Supernatural']",,,8 min. per ep.,PG-13 - Teens 13 or older,6.72,#5793,#13509,"1,206",2,269,"Two neighboring childhood friends. An airheaded girl and the boy who takes care of her like a mother hen. And of course, there is his family background with a tiny, insignificant supernatural secret. Now that her parents have left the girl in their neighbor's care, will she ever discover her friend's secret? (Source: MU)","['Adaptation (Manhwa) Super Secret', '']",Super Secret,,,
154,"Journey to the West, Westbound, Westbound Discipline",西行纪之再见悟空,The Westward: Goodbye Wu Kong,,,,['ONA'],1,Finished Airing,"May 4, 2020",,,['Tencent Penguin Pictures'],"None found,",['BYMENT'],['Manga'],"['Action', 'Adventure', 'Fantasy']",,,1 hr. 5 min.,PG-13 - Teens 13 or older,6.90,#4850,#13842,"1,094",3,343,"Prequel to animation series ""Journey to the West"", Su Yi, a princess of the heavenly realm, befriends Sun Wukong in the mortal world and falls in love with him. However, Sun Wukong is violently treated as a demon by other gods and suppressed under the Five Fingers Mountain. In the past 300 years, the god Rulai has taught the Wukong how to uphold justice in his heart. Sun Wukong protects the Longevity Monk and goes to the other side of the world to retrieve the fire of creation for the benefit of the world, but finally returns after many ups and downs. The conspiracy surfaced and the fate of the master and disciples was rewritten. (Source: TMDB)","['Sequel (ONA) Xi Xing Ji', 'Adaptation (Manhua) Xi Xing Ji']",Xi Xing Ji: Zaijian Wu Kong,"['Historical', 'Martial Arts']",,
155,"Shenme Gui Part 3, Non-human Part 3",非人哉 第三季,,,,,['ONA'],12,Finished Airing,"Jun 17, 2020 to Aug 26, 2020",,,['Tencent Penguin Pictures'],"None found,",['Fenz'],['Manga'],"['Comedy', 'Supernatural']",['Mythology'],,6 min. per ep.,PG-13 - Teens 13 or older,7.09,#3971,#13906,"1,076",1,377,Part three of first season of Fei Ren Zai.,"['Prequel (ONA) Fei Ren Zai Part 2', 'Sequel (ONA) Fei Ren Zai Part 4', 'Adaptation (Manhua) Fei Ren Zai', '']",Fei Ren Zai Part 3,,,
156,Phantasy Star Online 2 Comic: Okawari,ぷそ煮コミおかわり,Puso Ni Comi: Okawari,,,,['ONA'],26,Finished Airing,"Apr 7, 2020 to Sep 29, 2020",,,['Sega'],"None found,",['Point Pictures'],['Web manga'],,,,4 min. per ep.,PG-13 - Teens 13 or older,6.45,#7413,#13970,"1,062",0,251,"A second season of Puso Ni Comi, once again following the in-game avatars of the cast.","['Prequel (ONA) Puso Ni Comi', 'Adaptation (Manga) Phantasy Star Online 2: Puso Ni Comi']",Puso Ni Comi: Okawari,"['Parody', 'Video Game']",['Comedy'],
157,"Different World Medicine Shop, The Pharmacy of the Other World",异世界中药铺,,,,,['ONA'],40,Finished Airing,"May 8, 2020 to Sep 11, 2020",,,"['Tencent Penguin Pictures', 'iQIYI']","None found,",['Suoyi Technology'],['Manga'],"['Drama', 'Fantasy']",,,10 min. per ep.,PG-13 - Teens 13 or older,6.07,#9567,#14043,"1,042",2,348,"After graduating from the University of Traditional Chinese Medicine, Sun Jiayou returned home to inherit a traditional Chinese medicine shop. He found that although the people here would not use medicine as a treatment, they had own spiritual system. To realize his grandfather’s dream, he plans to promote Chinese medicine in a different world. However, the spirit messenger considers it a big threat. In some confrontations with the spirit messenger, he discovers a greater mystery.","['Sequel (ONA) Yi Shijie Zhongyao Pu 2nd Season', '']",Yi Shijie Zhongyao Pu,,,
158,"Wu Xian Shao Nu 48: Infinite, INFINITE SNH48",无限少女48,,,,,['ONA'],12,Finished Airing,"Apr 8, 2020 to Jun 17, 2020",,,['Tencent Penguin Pictures'],"None found,",['Seven Stone Entertainment'],Original,,,,18 min. per ep.,PG - Children,6.77,#5469,#14059,"1,039",3,186,"The story takes place in 2047. We follow the story of several young girls, each coming from different dimensions. All of them want to join the new project group 48. (Source: Nautiljon)",[],Wuxian Shaonu 48,"['Idols (Female)', 'Music']",['Fantasy'],
159,"Everlasting Immortal Firmament 4th Season, Ancient Celestial Firmament 4th Season, Ancient Divine Pinnacle 4th Season, Wangu Xian Qiong 4th Season, 万古仙穹 第四季",万古仙穹 Ⅳ 银月城篇,,,,,['ONA'],12,Finished Airing,"Apr 16, 2020 to Jul 2, 2020",,,['iQIYI'],"None found,",['ASK Animation Studio'],Novel,"['Action', 'Adventure', 'Fantasy']",,,16 min. per ep.,PG-13 - Teens 13 or older,6.16,#9039,#14258,982,2,148,Fourth season of Wangu Xian Qiong.,"['Prequel (ONA) Wangu Xian Qiong III: Eren Gu Pian', '']",Wangu Xian Qiong IV: Yin Yue Cheng Pian,,,
160,,魔神英雄伝ワタル 七魂の龍神丸,,,,,['ONA'],9,Finished Airing,"Apr 10, 2020 to Nov 20, 2020",,,"['Studio Live', 'Bandai Spirits']","None found,",['Sunrise'],Other,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",['Mecha'],,17 min. per ep.,G - All Ages,6.11,#9343,#14513,915,3,174,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Adaptation (Manga) Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru', '']",Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru,,,
161,"Ni Tian Jian Shen, Against the Sky Sword God",逆天剑神,The Fabulous Sword God,,,,['ONA'],156,Finished Airing,"May 12, 2020 to Dec 6, 2022",,,['iQIYI'],"None found,","None found,",Original,"['Action', 'Adventure', 'Fantasy']",['Martial Arts'],,11 min. per ep.,PG-13 - Teens 13 or older,[],#18016,#15169,751,4,,"This is a world that only the strongest gets to rule. The ancient alchemy is about to rip a hole in the universe while the flaming sword of heaven is going to put an end to the cycle of lives. Rulers of thousands of realms are killed by one that has the bloodline of Titan. Qin Nan, the chosen one, who has cultivated an invincible martial art, has embarked on the road to eternity by defeating countless geniuses and dominating the heavens! (Source: Chineseanime.co.in)",[],Ni Yian Jian Shen,,,
162,Ninjala Animated Series,ニンジャラ,Ninjala 2D Cartoon Anime,,,,['ONA'],5,Finished Airing,"Jun 23, 2020 to Jan 6, 2021",,,"None found,","None found,","['Studio Hibari', 'domerica']",Game,,['Martial Arts'],,10 min. per ep.,G - All Ages,5.78,#11037,#15184,748,0,200,"Episode 1: ""Bloodline of the Shinobi"" Van is an energetic and athletically gifted youngster known for his incredible skills on the basketball court. One night, after waking from a nightmare, Van jumps on his bike and hurries across town to see his father… and arrives just in time to witness his dad being attacked by a ninja! Episode 2: ""A Secret Eye"" Lucy is a cheerful and considerate young girl who always looks after her friends. One day, while attempting to save a friend from some bullies, she inadvertently awakens her ninja powers. Alarmed and overwhelmed at her newly realized abilities, she attempts to hide them by avoiding people and shutting down emotionally. Episode 3: ""A Beautiful Intruder"" Jane is a talented computer hacker working for the WNA’s Info-Communications Division. One day, after receiving special orders from the Intelligence Division, she hacks into the network in search of information about the mysterious substance known as Ninja-Gum. Episode 4: ""The Shinobi Village"" Kappei is a young boy from Iga who practices swordsmanship under the watchful eye of his grandfather. One day, during a training session, Kappei and his grandfather are confronted by a band of assassins who have come seeking the secrets of the shinobi! Episode 5: ""You're the Star!"" Emma is a street dancer with an eye on making it into the spotlight. She also happens to be a vigilante crime fighter dishing out justice under the cover of darkness. Emma’s life is about to take a dramatic turn, thanks to Lauren Warren, a talent scout who’s looking for more than just the right moves. (Source: Official YouTube channel)",[],Ninjala,,['Action'],
163,,異世界システム,,,,,['ONA'],1,Finished Airing,"May 9, 2020",,,"None found,","None found,","None found,",Original,,['Isekai'],,2 min.,PG-13 - Teens 13 or older,5.71,#11337,#17649,437,1,194,A short film by Genshou Yasuda.,[],Isekai System,,['Fantasy'],
164,Bai Gui Youeryuan Di San Ji,百鬼幼儿园 第三季,,,,,['ONA'],12,Finished Airing,"May 21, 2020 to Aug 6, 2020",,,"None found,","None found,",['Painting Dream'],['Manga'],,,,4 min. per ep.,PG-13 - Teens 13 or older,[],#19286,#17718,431,0,,Third season of Bai Gui Youeryuan.,"['Prequel (ONA) Bai Gui Youeryuan 2nd Season', 'Sequel (ONA) Bai Gui Youeryuan 4th Season']",Bai Gui Youeryuan 3rd Season,,['Comedy'],
165,Tekken x Customs: Mamoru Hikitsugu Watashitachi no Kurashi,【鉄拳×税関】守る 引き継ぐ 私たちの暮らし,,,,,['ONA'],1,Finished Airing,"May 20, 2020",,,"None found,","None found,","None found,",Original,,['Music'],,3 min.,G - All Ages,5.89,#10464,#17988,412,0,180,A young man who has left his parents' home follows the path of a customs officer. And what lies ahead is... (Source: Anilist),[],Mamoru Hikitsugu Watashitachi no Kurashi,,['Slice of Life'],
166,"Guan Hai Ce 2nd Season, Strategies of Sea Observation 2",观海策之铁骑雄关,,,,,['ONA'],16,Finished Airing,"Apr 26, 2020 to Jul 26, 2020",,,['Tencent Penguin Pictures'],"None found,",['Tong Ming Xuan'],Original,"['Action', 'Fantasy']",,,20 min. per ep.,None,[],#20797,#18203,397,0,,Second season of Guan Hai Ce.,"['Prequel (ONA) Guan Hai Ce', '']",Guan Hai Ce Zhi Tie Qi Xiong Guan,"['Historical', 'Martial Arts', 'Military']",,
167,"Dou Hun Wei Zhi Xuan Yue Qiyuan 4th Season, The Dream of the Soul, Spirit Guardians 4th Season",斗魂卫之玄月奇缘 IV,Spirit Guardians,,,,['ONA'],13,Finished Airing,"May 19, 2020 to Aug 4, 2020",,,"None found,","None found,",['Yi Chen Animation'],Original,"['Action', 'Fantasy']",,,20 min. per ep.,PG-13 - Teens 13 or older,[],#20281,#18656,360,0,,Fourth season of Dou Hun Wei Zhi Xuan Yue Qiyuan.,"['Prequel (ONA) Dou Hun Wei Zhi Xuan Yue Qiyuan III', 'Sequel (ONA) Dou Hun Wei Zhi Xuan Yue Qiyuan V']",Dou Hun Wei Zhi Xuan Yue Qiyuan IV,,,
168,"Immortal Reverence Dad, The Love Story of My Immortal Dad, Immortal Deity Dad",仙尊奶爸当赘婿,,,,,['ONA'],126,Finished Airing,"Jun 25, 2020 to Nov 3, 2022",,,"None found,","None found,","None found,",Web novel,"['Action', 'Comedy', 'Fantasy']",,,9 min. per ep.,PG-13 - Teens 13 or older,[],#15349,#18775,351,1,,An undefeated immortal from three realms go to Earth to meet the mother of his daughter who they conceived when the immortal wandered into the woman's dream. (Source: MU),[],Xian Zun Naiba Dang Zhuixu,,,
169,,Microphone Soul Spinners ～言霊少女～  振り返り動画,,,,,['ONA'],1,Finished Airing,"Apr 25, 2020",,,"None found,","None found,","None found,",Original,,['Music'],,5 min.,PG-13 - Teens 13 or older,[],#17601,#18939,340,0,,"Summary of the first 12 episodes of Kotodama Shoujo, aired on the official YouTube channel.",[],Microphone Soul Spinners: Kotodama Shoujo - Furikaeri Douga,,,
170,,【白猫プロジェクト】ミニアニメ ゼロキス、がんばる？,,,,,['ONA'],1,Finished Airing,"May 12, 2020",,,"None found,","None found,","None found,",Game,,,,2 min.,G - All Ages,[],#14163,#19667,295,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],"Shironeko Project Mini Anime: Zerokiss, Ganbaru?",,['Comedy'],
171,,もったいないばあさん,Mottainai Grandma,,,,['ONA'],4,Finished Airing,"Jun 4, 2020 to Jun 25, 2020",,,"None found,","None found,",['LIDENFILMS'],Picture book,,,,6 min. per ep.,G - All Ages,[],#17804,#19758,290,0,,"In the books, the titular Grandma seeks to explore the true meaning of the Japanese phrase ""mottainai"" after her son asked her what it meant and she couldn't answer. ""Mottainai"" is a commonly used exclamation that roughly translates to ""what a waste!"", expressing regret over wastefulness. The Grandma seeks to explore the meaning and importance of ""mottainai"" in the story. (Source: Anime News Network)",[],Mottainai Baasan,,['Slice of Life'],
172,"Gu Xiong Pilot Episode, Gu Xiong Episode 0",孤雄 祸起,Lonely Hero,,,,['ONA'],1,Finished Airing,"May 31, 2020",,,"None found,","None found,",['Ai Si Animation Studio'],Original,,,,27 min.,PG-13 - Teens 13 or older,[],#20775,#20264,262,0,,Episode 0 of Gu Xiong.,[],Gu Xiong: Huo Qi,,['Action'],
173,,あらゐけいいち短編,,,,,['ONA'],1,Finished Airing,"May 28, 2020",,,"None found,","None found,","None found,",Original,,,,2 min.,G - All Ages,6.05,#9661,#20206,266,0,102,"Short animation by Arawi Keiichi, featuring characters from Nichijou.",[],Arawi Keiichi Tanpen,,['Comedy'],
174,,吞噬永恆,Devour Eternity,,,,['ONA'],30,Finished Airing,"Jun 26, 2020 to 2023",,,['iQIYI'],"None found,","None found,",Novel,"['Action', 'Fantasy']",,,10 min. per ep.,PG-13 - Teens 13 or older,[],#14937,#20275,261,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Tunshi Yongheng,,,
175,,Azur Lane The Happy Dorm,,,,,['ONA'],4,Finished Airing,"Jun 1, 2020 to Dec 25, 2020",,,"None found,","None found,","None found,",Game,,,,1 min. per ep.,G - All Ages,[],#14701,#20626,243,0,,Chibi shorts to celebrate various holidays and events in Azur Lane.,[],The Happy Dorm,,['Comedy'],
176,,梦幻书院 第三季,,,,,['ONA'],14,Finished Airing,"Apr 6, 2020 to Jul 13, 2020",,,"None found,","None found,",['Painting Dream'],Game,"['Comedy', 'Fantasy']",,,2 min. per ep.,None,[],#17535,#20849,230,0,,Third season of Menghuan Shuyuan.,"['Prequel (ONA) Menghuan Shuyuan: Youxue Ji', 'Sequel (ONA) Menghuan Shuyuan 4th Season']",Menghuan Shuyuan 3rd Season,,,
177,,春になったら こぐまのユーゴ物語,"When Spring Comes The Story of Yugo, A little Bear.",,,,['ONA'],Unknown,Currently Airing,"May 29, 2020 to ?",,,"None found,","None found,","None found,",Unknown,,['Iyashikei'],['Kids'],30 sec.,G - All Ages,[],#20959,#21565,190,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Haru ni Nattara Koguma no Yugo Monogatari,,['Slice of Life'],
178,Mashin Folk Tale Theater,魔進戦隊キラメイジャー,,,,,['ONA'],5,Finished Airing,"Jun 7, 2020 to Jul 23, 2020",,,['TV Asahi'],"None found,",['Toei Animation'],Other,,['Historical'],,Unknown,G - All Ages,[],#17430,#21796,178,0,,"A web-exclusive animated short series released on Toei Tokusatsu YouTube Official. The anime features the deformed versions of Mashin, the vehicular partners of the Kiramager team, reenacting classic folk tales.",[],Mashin Mukashi Banashi Gekijou,,['Comedy'],
179,BT21 Universe Animation 2nd Season,BT21 UNIVERSE 3 ANIMATION,,,,,['ONA'],8,Finished Airing,"Apr 23, 2020 to Jul 30, 2020",,,"None found,","None found,","None found,",Other,"['Fantasy', 'Slice of Life']",['Anthropomorphic'],,1 min. per ep.,G - All Ages,[],#19564,#21864,174,0,,"If you're into goofy comedy, BT21 will not disappoint. (Source: BT21's Official Twitter)","['Prequel (ONA) BT21 Universe Animation', 'Sequel (ONA) BT21 Original Story']",BT21 Universe 3 Animation,,,
180,Arad: Gyakuten no Wa Episode 0,地下城与勇士·逆转之轮,,,,,['ONA'],1,Finished Airing,"Apr 23, 2020",,,"['Tencent Games', 'Stray Cats']","None found,",['LIDENFILMS'],Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",,,24 min.,PG-13 - Teens 13 or older,[],#20176,#21867,174,0,,Episode 0 of Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun.,"['Sequel (ONA) Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun', '']",Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun Episode 0,,,
181,,地下城与勇士·逆转之轮 特别篇,,,,,['ONA'],3,Finished Airing,"May 28, 2020 to Jul 30, 2020",,,"None found,","None found,","None found,",Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",,,21 min. per ep.,PG-13 - Teens 13 or older,[],#20175,#22209,160,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun - Tebie Pian,,,
182,,かいじゅうせかいせいふく,,,,,['ONA'],4,Finished Airing,"Apr 2, 2020 to Jun 20, 2023",,,"None found,","None found,","None found,",['Web manga'],,['Pets'],,1 min. per ep.,G - All Ages,[],#16568,#22483,147,0,,"Follows four dragon-like monsters who came to Earth to conquer it — but first, they study humanity by freeloading off an office worker in her 20s. They turn her apartment into their secret base, and prepare for their world conquest … eventually. (Source: ANN)",[],Kaijuu Sekai Seifuku,,['Slice of Life'],
183,Da Luan——Zhou Enlai Tongnian Dushu De Gushi,大鸾——周恩来童年读书的故事,,,,,['ONA'],1,Finished Airing,"Jun 1, 2020",,,"None found,","None found,","None found,",Unknown,,['Historical'],,16 min.,G - All Ages,[],#19992,#22711,140,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Da Luan,,['Drama'],
184,,最强蜗牛不速之客,,,,,['ONA'],30,Finished Airing,"Jun 23, 2020 to Jul 22, 2020",,,"None found,","None found,","None found,",Original,"['Comedy', 'Fantasy']",['Anthropomorphic'],,1 min. per ep.,G - All Ages,[],#16263,#23267,123,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Zui Qiang Woniu Busuzhike,,,
185,,좀지: 좀비 지방이,ZOMFAT: Zombie Fat Movie,,,,['ONA'],1,Finished Airing,"Jun 30, 2020",,,"None found,","None found,","None found,",Original,"['Action', 'Horror']",,,4 min.,PG-13 - Teens 13 or older,[],#16487,#24056,106,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Jomji: Zombi Jibangi,,,
186,,龙虎纪之忠义关云长,,,,,['ONA'],1,Finished Airing,"Apr 16, 2020",,,"None found,","None found,","None found,",Unknown,,['Historical'],,1 hr. 13 min.,R - 17+ (violence & profanity),[],#17224,#24060,106,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Long Hu Ji: Zhongyi Guanyunzhang,,['Fantasy'],
187,,野良スコ The Stray Scottish Fold,,,,,['ONA'],7,Finished Airing,"May 30, 2020 to Dec 20, 2020",,,"None found,","None found,","None found,",Original,,['Anthropomorphic'],,1 min. per ep.,G - All Ages,[],#18105,#25498,84,0,,"A short story depicting the daily life of Kotarou, a stray Scottish Fold who lives in Tateishi, Katsushika, Tokyo, and the townspeople. (Source: YouTube, translated)",[],Norasco: The Stray Scottish Fold,,['Comedy'],
188,,落凡尘,Fall Into the Mortal World,,,,['ONA'],1,Finished Airing,"Jun 18, 2020",,,"None found,","None found,","None found,",Original,"['Fantasy', 'Romance']",['Historical'],,6 min.,None,[],#17274,#26132,75,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Luo Fanchen,,,
189,,크롱크롱 우주대소동,Crong Crong The Space Adventure,,,,['ONA'],1,Finished Airing,May 2020,,,"None found,","None found,",['Studio Button'],Original,"['Adventure', 'Sci-Fi']",,['Kids'],21 min.,G - All Ages,[],#19963,#27377,64,0,,"All of the sudden, aliens who look exactly like Crong appeared in Porong Porong Village! Crong followed those aliens who look and act just like him into the space. Pororo and Eddie decided to go to space to find Crong. Where did the aliens, who looked like Crong come from? Will Crong can return to Porong Porong village? (Source: Amazon Prime)",[],Crong Crong Ujudaesodong,"['Anthropomorphic', 'Space']",,
190,Strike the Blood Fourth,ストライク・ザ・ブラッド IV,,,,,['OVA'],12,Finished Airing,"Apr 8, 2020 to Jun 30, 2021",,,"['Movic', 'Magic Capsule', 'Warner Bros. Japan', 'KlockWorx', 'Hakuhodo DY Music & Pictures', 'Kadokawa']","None found,",['Connect'],['Light novel'],"['Action', 'Fantasy', 'Ecchi']",,,25 min. per ep.,R+ - Mild Nudity,6.94,#4632,#2339,"91,343",184,27917,Fourth season of Strike the Blood.,"['Prequel (OVA) Strike the Blood III', 'Sequel (OVA) Strike the Blood Final', 'Adaptation (Manga) Strike the Blood', 'Adaptation (Light Novel) Strike the Blood']",Strike the Blood IV,"['Harem', 'School', 'Urban Fantasy', 'Vampire']",,
191,"Bokutachi wa Benkyou ga Dekinai! OVA, We Never Learn! OVA",ぼくたちは勉強ができない！「チャペルの鐘は[X]を祝福する」,We Never Learn: BOKUBEN - The Church Bells Bless [X],,,,['OVA'],1,Finished Airing,"Apr 3, 2020",,,"['Aniplex', 'Movic', 'Magic Capsule', 'Shueisha', 'BS11', 'ADK']",['Aniplex of America'],"['Silver', 'Arvo Animation']",['Manga'],"['Comedy', 'Romance']",['Harem'],['Shounen'],23 min.,PG-13 - Teens 13 or older,7.36,#2543,#3508,"44,944",40,22295,"Bundled with the limited edition volume 16. The episode features an original premise where Fumino, Mafuyu, Uruka, Rizu, and Asumi are taking part in a wedding ceremony. (Source: MAL News)",[],Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,,,
192,"My Former Delinquent Sister is a Nursing Mother, Gishi wa Yan Mama Junyuu Chuu",義姉はヤンママ授乳中,,,,,['OVA'],2,Finished Airing,"Jun 5, 2020 to Jul 3, 2020",,,['Lune-Pictures'],"None found,",['T-Rex'],['Manga'],,,,16 min. per ep.,Rx - Hentai,7.77,N/A,#4246,"30,485",714,16397,"This story about a married woman, as is usual in such stories sexually unsatisfied in married life, and decided to make up for lost time with her brother, who came to stay with her husband and children. What started as a harmless joke on a drunken bench, will grow into a constant frenzied sex always and everywhere, at any convenient opportunity.",[],Ane wa Yanmama Junyuu-chuu,,['Hentai'],
193,Enjo Kouhai,○○交配,Assisted Mating,,,,['OVA'],10,Finished Airing,"Jan 31, 2020 to Sep 27, 2024",,,"None found,","None found,",['Majin'],['Manga'],"['Fantasy', 'Hentai']",,,16 min. per ep.,Rx - Hentai,7.27,N/A,#6099,"12,691",109,5233,"A special governmental program has been introduced to counteract the declining birth rates of demi-human races suffering due to a lack of male members. Through a so-called ""assistance system,"" randomly selected humans are required to mate with designated partners—be it elves, sirens, or even dragons. Iris Thea Eaderlindt, an elven princess known for her open-mindedness and friendly attitude towards humans, is transferred to the Ark Metropolitan Academy. Coincidentally, her new teacher has been selected as her mating partner. Anxious yet determined to fulfill her duty of securing the future of her race, she starts partaking in sexual activities with him. To her surprise, Iris discovers that her partner's ancestors were orcs, well known for their extraordinary sexual prowess. As more demi-human students join the class and find out about their teacher's ""side job,"" it becomes increasingly difficult for Iris to keep her partner's attention solely on her. [Written by MAL Rewrite]","['Adaptation (Doujinshi) Enjo Kouhai', '']",** Kouhai,"['Harem', 'Mythology']",,
194,,ヤリチン家庭教師ネトリ報告,,,,,['OVA'],2,Finished Airing,"May 29, 2020 to Jun 5, 2020",,,"['Lune-Pictures', 'Antechinus']","None found,",['T-Rex'],Visual novel,,,,16 min. per ep.,Rx - Hentai,7.13,N/A,#6180,"12,300",110,5687,"While being a home tutor to the young Shizuku, Kurisu gets asked an unusual favor by her father. He wants Kurisu to have sex with his wife, Akari, because he cannot satisfy her after suffering from erectile dysfuntion for two years. There are several conditions to the agreement however. One of them is that Akari's husband wants Kurisu to record all their escapades in the hope of curing his erectile dysfunction. Kurisu agrees to the conditions, but it doesn't take long for him to include Shizuku into the deal.",[],Yarichin Kateikyoushi Netori Houkoku,,['Hentai'],
