,Total_Team_Projects,Total_Colab_Projects,Total_False_Positives,Avg_Team_Projects,Avg_Colab_Projects,Avg_False_Positives,Avg_Score,Min_Projects,Min_Acceptance,Min_Team,Is_Train
20,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-45,60,3,True
21,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-45,60,3,False
22,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-45,70,3,True
23,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-45,70,3,False
24,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-40,20,3,True
25,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-40,20,3,False
26,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-40,30,3,True
27,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-40,30,3,False
28,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-40,40,3,True
29,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-40,40,3,False
30,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-40,50,3,True
31,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-40,50,3,False
32,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-40,60,3,True
33,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-40,60,3,False
34,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-40,70,3,True
35,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-40,70,3,False
36,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-35,20,3,True
37,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-35,20,3,False
38,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-35,30,3,True
39,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-35,30,3,False
40,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-35,40,3,True
41,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-35,40,3,False
42,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-35,50,3,True
43,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-35,50,3,False
44,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-35,60,3,True
45,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-35,60,3,False
46,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-35,70,3,True
47,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-35,70,3,False
48,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-30,20,3,True
49,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-30,20,3,False
50,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-30,30,3,True
51,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-30,30,3,False
52,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-30,40,3,True
53,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-30,40,3,False
54,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-30,50,3,True
55,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-30,50,3,False
56,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-30,60,3,True
57,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-30,60,3,False
58,34302,26637,7665,57.65042016806723,44.76806722689076,12.882352941176471,0.7781126492727382,-30,70,3,True
59,5861,3763,2098,9.850420168067227,6.324369747899159,3.526050420168067,0.6407654886596995,-30,70,3,False
60,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-50,20,4,True
61,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-50,20,4,False
62,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-50,30,4,True
63,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-50,30,4,False
64,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-50,40,4,True
65,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-50,40,4,False
66,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-50,50,4,True
67,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-50,50,4,False
68,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-50,60,4,True
69,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-50,60,4,False
70,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-50,70,4,True
71,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-50,70,4,False
72,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-45,20,4,True
73,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-45,20,4,False
74,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-45,30,4,True
75,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-45,30,4,False
76,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-45,40,4,True
77,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-45,40,4,False
78,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-45,50,4,True
79,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-45,50,4,False
80,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-45,60,4,True
81,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-45,60,4,False
82,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-45,70,4,True
83,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-45,70,4,False
84,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-40,20,4,True
85,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-40,20,4,False
86,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-40,30,4,True
87,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-40,30,4,False
88,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-40,40,4,True
89,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-40,40,4,False
90,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-40,50,4,True
91,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-40,50,4,False
92,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-40,60,4,True
93,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-40,60,4,False
94,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-40,70,4,True
95,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-40,70,4,False
96,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-35,20,4,True
97,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-35,20,4,False
98,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-35,30,4,True
99,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-35,30,4,False
100,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-35,40,4,True
101,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-35,40,4,False
102,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-35,50,4,True
103,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-35,50,4,False
104,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-35,60,4,True
105,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-35,60,4,False
106,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-35,70,4,True
107,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-35,70,4,False
108,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-30,20,4,True
109,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-30,20,4,False
110,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-30,30,4,True
111,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-30,30,4,False
112,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-30,40,4,True
113,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-30,40,4,False
114,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-30,50,4,True
115,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-30,50,4,False
116,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-30,60,4,True
117,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-30,60,4,False
118,12544,9999,2545,55.01754385964912,43.85526315789474,11.162280701754385,0.7992158988502119,-30,70,4,True
119,1865,1240,625,8.179824561403509,5.43859649122807,2.741228070175439,0.6620013514750357,-30,70,4,False
120,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-50,20,5,True
121,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-50,20,5,False
122,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-50,30,5,True
123,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-50,30,5,False
124,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-50,40,5,True
125,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-50,40,5,False
126,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-50,50,5,True
127,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-50,50,5,False
128,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-50,60,5,True
129,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-50,60,5,False
130,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-50,70,5,True
131,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-50,70,5,False
132,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-45,20,5,True
133,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-45,20,5,False
134,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-45,30,5,True
135,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-45,30,5,False
136,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-45,40,5,True
137,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-45,40,5,False
138,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-45,50,5,True
139,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-45,50,5,False
140,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-45,60,5,True
141,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-45,60,5,False
142,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-45,70,5,True
143,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-45,70,5,False
144,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-40,20,5,True
145,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-40,20,5,False
146,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-40,30,5,True
147,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-40,30,5,False
148,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-40,40,5,True
149,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-40,40,5,False
150,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-40,50,5,True
151,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-40,50,5,False
152,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-40,60,5,True
153,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-40,60,5,False
154,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-40,70,5,True
155,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-40,70,5,False
156,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-35,20,5,True
157,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-35,20,5,False
158,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-35,30,5,True
159,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-35,30,5,False
160,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-35,40,5,True
161,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-35,40,5,False
162,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-35,50,5,True
163,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-35,50,5,False
164,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-35,60,5,True
165,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-35,60,5,False
166,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-35,70,5,True
167,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-35,70,5,False
168,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-30,20,5,True
169,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-30,20,5,False
170,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-30,30,5,True
171,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-30,30,5,False
172,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-30,40,5,True
173,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-30,40,5,False
174,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-30,50,5,True
175,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-30,50,5,False
176,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-30,60,5,True
177,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-30,60,5,False
178,1698,1377,321,51.45454545454545,41.72727272727273,9.727272727272727,0.8117894292441092,-30,70,5,True
179,256,192,64,7.757575757575758,5.818181818181818,1.9393939393939394,0.7342592592592592,-30,70,5,False
