,Synonyms,Japanese,English,German,Spanish,French,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Score,Ranked,Popularity,Members,Favorites,Scorers,Synopsis,Related_Entries,Title,Theme,Genre,Demographics
93,,おじゃる丸,Prince Mackaroo,,,,['TV'],Unknown,Currently Airing,"Oct 5, 1998 to ?",['Fall 1998'],Not scheduled once per week,['NHK'],['Enoki Films'],['Gallop'],Original,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy']",,['Kids'],10 min.,G - All Ages,6.39,#7748,#11553,"2,224",5,553,"In the Heian era, around 1000 years ago, a young boy of noble family named Ojarumaru is bored with his life of privilege. Meanwhile, three demons steal the power-stick of Enma, king of demons, and then lose it. Ojarumaru finds it, and uses it to transport himself to the present time. Here, he is befriended by a young boy named Kazuma, and becomes a member of his family. As time goes on, Ojarumaru makes many new friends, while dodging the comedic efforts of the three demons, Akane, Kisuke, and Aobee, as they try to recover the stick. (from ANN)","['Adaptation (Manga) Ojarumaru', '']",Ojarumaru,,,
94,"Duel Masters Versus Revolution, Duel Masters VS Revolution",デュエル・マスターズ VSR,,,,,['TV'],51,Finished Airing,"Apr 5, 2015 to Mar 27, 2016",['Spring 2015'],Sundays at 08:30 (JST),['Shogakukan-Shueisha Productions'],"None found,",['Ascension'],Original,"['Action', 'Adventure', 'Comedy', 'Fantasy']",,['Kids'],24 min. per ep.,PG-13 - Teens 13 or older,5.49,#12136,#12347,"1,727",2,398,"A next fierce fight is about to begin after Katta Kirifuda finally become the Duel Masters National Tournament champion. Japan's largest theme park, Duel Masters Land has appeared. With numerous fun attractions and events, Katta was also having fun. However, after meeting the mascot of the park, ""Duemouse"", Katta got involved in a ridiculous conspiracy of the park. A shadow that invades the Duel Masters World, which is the mysterious team of duelists! The mysterious identity of the legendary card is to be revealed. A new stage and revolution of Duel Masters befalls Katta! (Source: Duel Masters Wikia)","['Prequel (TV) Duel Masters VS', 'Sequel (TV) Duel Masters VSRF']",Duel Masters VSR,,,
95,,きょーふ！ゾンビ猫,,,,,['TV'],52,Finished Airing,"Oct 2, 2015 to Sep 30, 2016",['Fall 2015'],Fridays at 02:05 (JST),"None found,","None found,",['Kachidoki Studio'],Original,,,,1 min. per ep.,G - All Ages,5.89,#10475,#13064,"1,384",0,166,"The series of ""warm and soothing"" anime shorts will follow a cat who is suddenly resurrected from the grave and begins to wander around town. Despite being a zombie, the cat is able to get all the townsfolk to fall in love with it. (Source: ANN)",[],Kyoufu! Zombie Neko,,['Comedy'],
96,,터닝메카드,Turning Mecard,,,,['TV'],52,Finished Airing,"Feb 3, 2015 to Feb 5, 2016",['Winter 2015'],Fridays at 17:30 (JST),"None found,","None found,","None found,",Unknown,,"['Mecha', 'Racing', 'Strategy Game']",['Kids'],28 min. per ep.,PG - Children,6.24,#8645,#13179,"1,340",5,515,"A Korean/Japanese co-production created by Bakugan and Dragon Ball Super contributor Atsushi Maekawa. Turning Mecard stars Jason, a grade-schooler who meets a Mecanimal, a transforming minicar from the alternate world of Triforce, named Evan. Jason and Evan are both searching for missing family members, and team up to help each other. Together, they meet more Mecanimals as they battle across dimensions and learn important lessons along the way. (Source: Crunchyroll)","['Sequel (TV) Turning Mecard W', '']",Turning Mecard,,['Adventure'],
97,Kamiusagi Rope 4,紙兎ロペ 〜笑う朝には福来たるってマジっすか!?,,,,,['TV'],Unknown,Currently Airing,"Nov 16, 2012 to ?",['Fall 2012'],Not scheduled once per week,"None found,","None found,","None found,",Original,"['Comedy', 'Slice of Life']",,,2 min.,G - All Ages,[],#16818,#13297,"1,296",0,,"Fourth season of Kamiusagi Rope, events occur after the feature film. Airs on Mezamashi TV instead of the theaters.","['Prequel (Movie) Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?', '']",Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,,
98,"Mini Vanguard 2nd Season, Saturday Vanguard 1030",みにヴぁん,,,,,['TV'],26,Finished Airing,"Oct 3, 2015 to Mar 26, 2016",['Fall 2015'],Saturdays at 10:30 (JST),['HeART-BIT'],"None found,",['DLE'],['4-koma manga'],"['Comedy', 'Slice of Life']","['Parody', 'Strategy Game']",,3 min. per ep.,PG-13 - Teens 13 or older,6.13,#9203,#13484,"1,235",0,270,An animated flash series of the manga Mini Vanguard.,"['Prequel (TV) Mini Van', 'Adaptation (Manga) Mini Van']",Mini Van 2nd Season,,,
99,Hana Kappa,はなかっぱ,,,,,['TV'],Unknown,Currently Airing,"Mar 29, 2010 to ?",['Spring 2010'],Not scheduled once per week,"['Group TAC', 'TOHO animation']","None found,","['Xebec', 'OLM']",Picture book,,,['Kids'],10 min.,PG - Children,6.00,#9912,#14255,"1,003",0,171,Story about Kappa with flowers on their heads.,[],Hanakappa,,['Comedy'],
100,,しあわせ配達おみくじタネコ,,,,,['TV'],Unknown,Currently Airing,"Mar 26, 2011 to ?",['Spring 2011'],Not scheduled once per week,"None found,","None found,",['Kachidoki Studio'],Original,,,,Unknown,None,[],#14196,#14341,980,4,,"The story centers around a cat who answers people's wishes and delivers happiness. (""Tane"" and ""neko"" are the Japanese words for ""seed"" and ""cat,"" respectively.) (Source: ANN)",[],Shiawase Haitatsu Taneko,,['Comedy'],
101,"Man Lan, Shalen",侠岚,,,,,['TV'],156,Finished Airing,"Jan 29, 2012 to Jul 15, 2016",['Winter 2012'],Sundays at Unknown,"None found,","None found,",['Rocen'],Original,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Supernatural']","['Historical', 'Martial Arts']",,25 min. per ep.,PG-13 - Teens 13 or older,6.05,#9655,#14673,892,2,172,"When Nian Chi was a young child, his elder sister was kidnapped in front of him, while he could do nothing but watch, a thing that has tormented him for all these years. Now 10 years later, he's dead set on going to rescue his sister, and sets out.","['Sequel (ONA) Hua Jianghu: Xia Lan', '']",Xia Lan,,,
102,,猫ピッチャー,,,,,['TV'],51,Finished Airing,"May 3, 2014 to Mar 29, 2016",['Spring 2014'],Tuesdays at 20:00 (JST),"None found,","None found,","None found,",['4-koma manga'],"['Comedy', 'Sports']","['Anthropomorphic', 'Team Sports']",['Kids'],2 min. per ep.,G - All Ages,6.05,#9685,#15179,767,1,210,A story about Cat pitcher Mi-Tarou's actions. It is a 23-koma that serialized in Yomiuri Shimbun Sunday.,"['Adaptation (Manga) Neko Pitcher', '']",Neko Pitcher,,,
103,Doronjo ZIP!,グッド・モーニング!!!ドロンジョ,,,,,['TV'],243,Finished Airing,"Mar 30, 2015 to Mar 25, 2016",['Spring 2015'],Not scheduled once per week,"['Nippon Television Network', 'Kate Arrow']","None found,",['Oddjob'],Original,,,,1 min. per ep.,G - All Ages,5.65,#11620,#15331,733,0,152,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"['Prequel (TV) Ohayou Hakushon Daimaou', '']",Good Morning!!! Doronjo,['Parody'],['Comedy'],
104,,しまじろうのわお!,,,,,['TV'],Unknown,Currently Airing,"Apr 2, 2012 to ?",['Spring 2012'],Mondays at 07:30 (JST),"None found,","None found,",['The Answer Studio'],Other,"['Adventure', 'Comedy', 'Fantasy']",,['Kids'],8 min.,G - All Ages,[],#14228,#15590,688,1,,Fourth season of the Shimajirou children's television series.,"['Prequel (TV) Shimajirou Hesoka', '']",Shimajirou no Wow!,,,
105,Bari-san no Imabari-ben Kouza,バリィさんのいまばり弁講座,,,,,['TV'],47,Finished Airing,"Jul 7, 2015 to Jun 3, 2016",['Summer 2015'],Wednesdays at 02:42 (JST),"None found,","None found,",['Kachidoki Studio'],Original,,,,30 sec. per ep.,G - All Ages,[],#19506,#15782,657,0,,Stars Ehime Prefecture's mascot Barysan.,[],Bary-san no Imabari-ben Kouza,,['Comedy'],
106,"Leave it to Mamitasu, Omakase Mamitasu",おまかせ! みらくるキャット団,,,,,['TV'],32,Finished Airing,"Mar 31, 2015 to Feb 23, 2016",['Spring 2015'],Tuesdays at 18:45 (JST),['NHK'],"None found,",['OLM Digital'],Original,,,['Kids'],9 min. per ep.,G - All Ages,[],#18352,#16022,622,0,,"Nakagawa owns 10 cats in real life, and she adores one in particular named Mamitasu, the anime's namesake. The anime depicts the slapstick comedy of the idiosyncratic 10 cats and the folks in the unusual ""Nakagawa family."" (Source: ANN)",[],Omakase! Miracle Cat-dan,['Super Power'],['Comedy'],
107,"Nyanfu, Nyanfull",にゃん符,,,,,['TV'],124,Finished Airing,"Feb 22, 2014 to Sep 29, 2016",['Winter 2014'],Not scheduled once per week,"None found,","None found,",['MMDGP'],Original,,,,1 min. per ep.,G - All Ages,[],#18287,#16093,613,1,,"Shorts that feature music note cats. The series premiered on February 22, 2014 on television; the first episode was published on an official YouTube channel that same day. The whole world is in love with character illustrations of cats, dogs, and bears. A brand-new show, and the first of its kind in Japan, featuring nothing but cat characters for cat lovers started airing in February 2014. A variety of cat characters designed by Japan's topnotch creators and illustrators are animated and they are voiced by popular KAWAII (cute) anime voice actors. This show is a must-see not just for the fans of cat characters but for all anime lovers! (Source: YouTube)",[],Nyanfuru,['Music'],['Comedy'],
108,Secret Society Eagle Talon Just Do It,秘密結社鷹の爪 DO,,,,,['TV'],38,Finished Airing,"Apr 3, 2015 to Mar 4, 2016",['Spring 2015'],Fridays at 18:20 (JST),"None found,","None found,",['DLE'],Original,,"['Parody', 'Super Power']",,5 min. per ep.,PG-13 - Teens 13 or older,5.57,#11904,#16120,609,0,117,Sequel to the previous season of the flash anime series.,"['Prequel (TV) Himitsukessha Taka no Tsume EX', 'Sequel (ONA) Himitsukessha Taka no Tsume GT']",Himitsukessha Taka no Tsume DO,,['Comedy'],
109,,鉄人28号ガオ!,,,,,['TV'],151,Finished Airing,"Apr 6, 2013 to Mar 26, 2016",['Spring 2013'],Saturdays at 04:52 (JST),['Fuji TV'],"None found,","['Eiken', 'TYO Animations']",['Manga'],,,,5 min. per ep.,G - All Ages,[],#14808,#16148,605,0,,"This series of anime shorts, roughly five minutes in length, will focus on protagonist Shoutarou Kaneda's everyday life instead of focusing on battle scenes as previous Tetsujin 28 titles have done. The visuals of the title robot, its nemesis Black Ox, and other elements will have a pop-art style. (Source: ANN)",[],Tetsujin 28-gou Gao!,['Mecha'],['Slice of Life'],
110,Annyeong Jaduya,안녕 자두야,Hello Jadoo,,,,['TV'],122,Finished Airing,"Jul 18, 2011 to Feb 1, 2016",['Summer 2011'],Not scheduled once per week,"None found,","None found,","None found,",Original,,,['Kids'],11 min. per ep.,PG - Children,6.16,#9052,#16107,610,3,160,"Hello Jadoo is a South-Korean TV show about a girl named Choi Jadoo who is a very free-spirited girl. In every episode, she would always get into drama, whether it was with her parents or school. At the same time, she meets new people and she tries to solve problems occurring.",[],Annyeong Jadoo,,['Comedy'],
111,Happy George,ハッピージョージ,,,,,['TV'],52,Finished Airing,"Apr 3, 2015 to Apr 1, 2016",['Spring 2015'],Fridays at 02:05 (JST),"['Sotsu', 'Kate Arrow']","None found,",['Kachidoki Studio'],Original,,,,1 min. per ep.,G - All Ages,[],#21063,#16381,574,0,,A comedic family of Americans experience life in Japan.,[],Happy Jozy,,['Comedy'],
112,Rice Monster Pap,ごはんかいじゅうパップ,,,,,['TV'],Unknown,Currently Airing,"Apr 25, 2011 to ?",['Spring 2011'],Not scheduled once per week,"None found,","None found,",['DLE'],Original,"['Action', 'Comedy']",,['Kids'],30 sec.,G - All Ages,[],#20838,#16436,567,0,,"A series of short, 30-second segments featuring Gohan Kaijuu Pap and various ""side dish"" monsters to produce delicious meals.",[],Gohan Kaijuu Pap,,,
113,,출동! 슈퍼윙스,Super Wings,Super Wings,Super Wings. ¡Siempre Cumplimos!,Super Wings,['TV'],52,Finished Airing,"Sep 1, 2013 to Feb 25, 2016",['Fall 2013'],Unknown,"None found,","None found,","None found,",Original,,,['Kids'],12 min. per ep.,PG - Children,5.86,#10644,#16595,548,1,210,"Super Wings follows the adventures of an adorable jet plane named Jett who travels around the world delivering packages to children. On every delivery, Jett encounters new problems that he must solve with the help of his friends the ""Super Wings"": Dizzy, Jerome and Donnie. Together, the team explores different countries and learns the diversity of new cultures. (Source: Official YouTube channel)","['Sequel (TV) Chuldong! Super Wings 2', '']",Chuldong! Super Wings,['Racing'],['Adventure'],
114,Yowamon,よわむしモンスターズ,,,,,['TV'],Unknown,Currently Airing,"Dec 25, 2012 to ?",['Winter 2013'],Not scheduled once per week,['NHK'],"None found,","None found,",Original,,,['Kids'],1 min.,PG - Children,[],#16128,#16776,527,0,,An NHK toddler's anime following cowardly creatures representing typical Halloween monsters like Dracula and a witch.,[],Yowamushi Monsters,,,
115,,えほん寄席,,,,,['TV'],73,Finished Airing,"Apr 2006 to Nov 11, 2023",['Spring 2006'],Unknown,"['NHK', 'Pony Canyon']","None found,","None found,",Other,,"['Historical', 'Performing Arts']",['Kids'],5 min. per ep.,PG - Children,[],#20496,#17184,487,0,,Anime rakugo of classic Japanese horror tales shown in a wide variety of art styles.,[],Ehon Yose,,['Horror'],
116,,ともだち8にん,,,,,['TV'],398,Finished Airing,"Mar 28, 2011 to Jan 5, 2019",['Spring 2011'],Not scheduled once per week,"None found,","None found,",['Egg'],Original,,,['Kids'],1 min. per ep.,G - All Ages,[],#14949,#17784,436,0,,"A series oriented to three-year-old children, showing the everydays of 9 characters, each of them having a distinct feature. Children will recognize characters and situations from their own life. Sometimes through conflicts, sometimes through encouragement, they will find everyone's place in the world. The story conveys messages such as ""Nobody's alone"", ""It's good to be different"" and the importance of being connected with others, in a fun way. (Source: Official site)",[],Tomodachi 8-nin,,['Comedy'],
117,,コトリサンバ,Kotori Samba,,,,['TV'],240,Finished Airing,"Apr 6, 2015 to Mar 9, 2016",['Spring 2015'],Unknown,['Shogakukan Music & Digital Entertainment'],"None found,","None found,",Game,,,,1 min. per ep.,G - All Ages,[],#17086,#18137,409,0,,"Kotori are people who love singing and dancing. Protecting the island they reside on is a calm and anxious Melonia (Melon), a weak and lazy Chocola (Chocolate), a friendly Berrina (Berry) who is fashionable as heck.",[],Kotori Samba,['Music'],['Comedy'],
118,,パッコロリン,Pakkororin,,,,['TV'],Unknown,Currently Airing,"Mar 28, 2011 to ?",['Spring 2011'],Not scheduled once per week,['NHK'],"None found,",['Three-d'],Original,,,['Kids'],1 min.,G - All Ages,[],#18468,#18315,397,0,,"A minute long children's anime that follows 3 siblings. Two brothers who are rectangular and circular shaped, and a sister who is triangluar shaped. They have unique personalities and foster growth and discovery through their play time.",[],Pakkororin,,,
119,,どちゃもん じゅにあ,,,,,['TV'],16,Finished Airing,"Oct 5, 2015 to Feb 22, 2016",['Fall 2015'],Mondays at 18:45 (JST),['Calf Studio'],"None found,","None found,",Original,,,['Kids'],9 min. per ep.,G - All Ages,[],#20297,#18375,392,0,,Japan has 47 prefectures and each one has a guardian spirit called a Dochamon. Dochamon Junior follows guardian spirits in training to one day take over the jobs of their elders. But these juniors have a lot of growing up to do before they graduate!,"['Sequel (TV) Dochamon Junior 2', '']",Dochamon Junior,,['Comedy'],
120,Balloon Dog Tinny 2nd Season,ふうせんいぬティニー 第2シリーズ,,,,,['TV'],26,Finished Airing,"Sep 25, 2015 to Mar 25, 2016",['Fall 2015'],Fridays at 06:40 (JST),['NHK'],"None found,","[""Steve N' Steven""]",Picture book,,,['Kids'],5 min. per ep.,G - All Ages,[],#20688,#18583,376,1,,Follows a dog and his friends who wear balloons and explore a kingdom in the clouds.,"['Prequel (TV) Fuusen Inu Tinny', '']",Fuusen Inu Tinny 2nd Season,,['Adventure'],
121,"Jeong-geul-eseo Sal-anamgi Maluui Eodeubencheo, Jungle Survival Maru's Adventure",정글에서 살아남기 마루의 어드벤처,Jungle Survival,,,,['TV'],52,Finished Airing,"Aug 31, 2015 to Aug 29, 2016",['Summer 2015'],Unknown,"None found,","None found,","None found,",['Manga'],,,['Kids'],12 min. per ep.,PG - Children,[],#16454,#21844,183,2,,"Maru and friends' exciting adventure begin when they were lost in Borneo Jungle. As they explore wild life of Jungle, they happen to get to know Shalamar, a native jungle warrior and Kai, a mysterious boy. All together they travel into the deeper jungle looking for Mr.Rhapa. They never expected to see unknown creatures called Igras, mutated animals due to unbalance of Anima energy in jungle. Unpredictable...jungle adventure begins with Maru, Ara, Gabi, Shalamar and Kai... Wild life of jungle and mutant creatures Igras makes the journey unique and interesting ever. (Source: WelCon)",[],Jeong-geul-eseo Sal-anamgi: Maru Adventure,,['Adventure'],
122,,翻开这一页,Story in the Book,,,,['TV'],49,Finished Airing,"Oct 3, 2014 to Sep 13, 2017",['Fall 2014'],Unknown,"None found,","None found,","None found,",Original,,"['Historical', 'School']",['Kids'],13 min. per ep.,G - All Ages,[],#20544,#22261,165,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Fan Kai Zhe Yi Ye,,,
123,Gaelleogsi Kijeu,갤럭시 키즈,Galaxy Kids,,,,['TV'],26,Finished Airing,"Sep 19, 2015 to Apr 9, 2016",['Fall 2015'],Unknown,"None found,","None found,",['Central Animation Studio'],Original,,,['Kids'],11 min. per ep.,PG - Children,[],#20722,#23625,118,0,,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,[],Galaxy Kids,['Anthropomorphic'],['Adventure'],
124,,로보텍스,,,,,['TV'],26,Finished Airing,"Aug 21, 2015 to Mar 17, 2016",['Summer 2015'],Unknown,['KBS'],"None found,","None found,",Unknown,"['Action', 'Adventure', 'Sci-Fi']",,,23 min. per ep.,G - All Ages,[],#18923,#26761,73,0,,"Robotex are highly advanced metallic alien life-forms who are provided with infinite energy from a giant spinning top shaped core. However, they are oppressed by the mainframe and unable to have creativity. Kai, Taf and Iota have escaped this system to run away to earth. The mighty corps 1 from the Robotex mother planet, led by Volcan has been sent to chase after them. Yoo-seok and friends from earth become the amigos of Kai and his group to help the powerful Robotex unleash their strengths with creativity. (Source: YouTube)",[],Robotex,['Mecha'],,
125,Calendar Story,暦物語,Koyomimonogatari,,,,['ONA'],12,Finished Airing,"Jan 10, 2016 to Mar 27, 2016",,,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],['Light novel'],"['Comedy', 'Mystery', 'Supernatural']",,,12 min. per ep.,R - 17+ (violence & profanity),7.62,#1504,#1003,"259,897",364,141778,"Whether it is investigating stone shrines, tracking rumors, or simply playing hide and seek, Koyomi Araragi is always there to fulfill the requests of his friends from both the human and supernatural worlds. In this series of short stories, Koyomi helps each of the girls in his cohort solve a mystery or kill some time, all while slowly unraveling the truth about his town and its many supernatural occurrences. [Written by MAL Rewrite]","['Prequel (TV) Owarimonogatari', 'Sequel (TV Special) Owarimonogatari 2nd Season', 'Adaptation (Light Novel) Monogatari Series: Final Season', '']",Koyomimonogatari,,,
126,Noblesse Episode 0,Noblesse: Awakening,,,,,['ONA'],1,Finished Airing,"Feb 4, 2016",,,"None found,","None found,",['Production I.G'],['Web manga'],"['Action', 'Supernatural']","['School', 'Vampire']",,31 min.,R - 17+ (violence & profanity),7.37,#2498,#1898,"124,470",366,65423,"Long ago lived the ""nobles,"" an ancient race of immortal supernatural beings. They were revered as rulers and gods. Among the nobles was the ""Noblesse,"" a powerful individual shrouded in mystery named Cadis Etrama di Raizel, or ""Rai."" Upon awakening in South Korea after an 820-year-long sleep, Rai sets to find his loyal and devoted servant, Frankenstein, whom he discovers to be the current director of Ye Ran High School. In his wish to learn more about modern civilization, Rai enrolls as a student to better experience life in the modern world. Noblesse: Awakening details the beginning of Rai's new life as a high school student as he spends time with friends and fights threats both human and supernatural in order to prevent their schemes from harming Korea. [Written by MAL Rewrite]","['Prequel (OVA) Noblesse: Pamyeol-ui Sijak', 'Sequel (TV) Noblesse', 'Adaptation (Manhwa) Noblesse', '']",Noblesse: Awakening,,,
127,,ももくり,momokuri,,,,['ONA'],26,Finished Airing,"Dec 24, 2015 to Feb 4, 2016",,,"['Lantis', 'comico']",['Sentai Filmworks'],['Satelight'],['Web manga'],"['Comedy', 'Romance']",,,12 min. per ep.,PG-13 - Teens 13 or older,7.04,#4219,#2077,"110,674",328,41082,"After taking one hundred secret photos and observing him from afar for months, second-year high schooler Yuki Kurihara has finally mustered up the courage to ask out her first-year crush Shinya ""Momo"" Momotsuki. Although taken by surprise, the bashful Momo accepts; however, he does not know the profoundly abnormal truth. As her strait-laced friend, Norika Mizuyama, has observed, Yuki has developed some unnerving—but nonetheless sincere—habits: taking pictures of Momo in secret, doing extensive research into his personal life, collecting his used straws, and even going ""Momo watching."" Though Momo remains blissfully unaware of his new girlfriend's peculiar habits, he does notice some oddities in their daily conversations. Still unsure and nervous about his first relationship, Momo finds himself regularly getting into awkward interactions due to his inexperience, but nevertheless resolves to make his new girlfriend happy. Momokuri follows Yuki and Momo as they shyly explore their newfound love, and also deal with the problems that arise from it. [Written by MAL Rewrite]","['Adaptation (Manga) Momokuri', '']",Momokuri,['School'],,
128,,BROTHERHOOD FINAL FANTASY XV,,,Brotherhood Final Fantasy XV,,['ONA'],5,Finished Airing,"Mar 31, 2016 to Sep 18, 2016",,,"['Square Enix', 'RightTracks']","None found,",['A-1 Pictures'],Game,,,,14 min. per ep.,PG-13 - Teens 13 or older,6.90,#4816,#2411,"87,597",207,44984,"Crown Prince of the Kingdom of Lucis, Noctis Lucis Caelum, sets out on a journey to Caem. His purpose is to meet with Lunafreya Nox Fleuret, an oracle and Noctis' childhood friend, in order to marry her. A strong and silent type, Noctis is accompanied by his friends and Royal Guard Gladiolus, Prompto, and Ignis. The four young men set out on a road trip across the continent in the king's personal convertible, the Regalia. Along the journey, each of them experience various situations which allow them to reflect on their past together, and strengthen their bonds for the future. A prequel to the 2016 video game Final Fantasy XV, Brotherhood: Final Fantasy XV explores the relationships of its four main protagonists and the challenges awaiting them. [Written by MAL Rewrite]","['Prequel (Movie) Kingsglaive: Final Fantasy XV', '']",Brotherhood: Final Fantasy XV,,['Action'],
129,,暗殺教室　課外授業編,Assassination Classroom: Extracurricular Lesson,,,,['ONA'],8,Finished Airing,"Mar 11, 2016 to May 20, 2016",,,"None found,","None found,",['Lerche'],['Manga'],"['Action', 'Comedy']",,['Shounen'],5 min. per ep.,PG-13 - Teens 13 or older,7.65,#1408,#2668,"74,216",173,27682,"Shorts of Ansatsu Kyoushitsu 2nd Season which adapt chapters of the manga which are not in the TV series. The adapted chapters are 78 (""Takebayashi no Jikan"") and 79 (""Shihaisha no Jikan, Ni Jikanme""), which are published in the ninth manga volume.","['Adaptation (Manga) Ansatsu Kyoushitsu', '']",Ansatsu Kyoushitsu: Kagaijugyou-hen,['School'],,
130,"Boku dake ga Inai Machi Episode 6.5, Boku dake ga Inai Machi Episode 11.5",僕だけがいない街,ERASED Digest,,,,['ONA'],2,Finished Airing,"Feb 16, 2016 to Mar 18, 2016",,,"None found,","None found,",['A-1 Pictures'],['Manga'],"['Mystery', 'Suspense']","['Psychological', 'Time Travel']",['Seinen'],19 min. per ep.,R - 17+ (violence & profanity),7.27,#3000,#3901,"36,874",118,14079,Recap episodes of Boku dake ga Inai Machi covering episodes 1 to 6 and episodes 7 to 11.,[],Boku dake ga Inai Machi Recaps,,,
131,Flying Witch Puchi,ふらいんぐうぃっち ぷち,,,,,['ONA'],9,Finished Airing,"Mar 18, 2016 to Jun 24, 2016",,,"['VAP', 'Magic Capsule']",['Sentai Filmworks'],['domerica'],['Manga'],"['Fantasy', 'Slice of Life']",,,2 min. per ep.,PG-13 - Teens 13 or older,6.08,#9508,#5440,"17,229",8,6909,CG short specials of Flying Witch posted on the official YouTube channel of distributor VAP and later bundled with the Blu-ray and DVD volumes.,[],Flying Witch Petit,['Urban Fantasy'],,
132,"Fox Spirit Matchmaker Season 2, Little Fox Spirit Matchmaker Di Er Ji, Enmusubi no Youko-chan",狐妖小红娘 王权富贵,,,,,['ONA'],14,Finished Airing,"Jan 8, 2016 to Apr 15, 2016",,,['Tencent Animation & Comics'],"None found,",['Haoliners Animation League'],['Manga'],"['Comedy', 'Romance', 'Supernatural']",,,15 min. per ep.,R - 17+ (violence & profanity),7.51,#1939,#5903,"13,941",24,5687,Second season of Huyao Xiao Hongniang.,"['Prequel (ONA) Huyao Xiao Hongniang', 'Sequel (ONA) Huyao Xiao Hongniang: Yue Hong', 'Adaptation (Manhua) Xiangsishu Xia', '']",Huyao Xiao Hongniang: Wangquan Fugui,['Historical'],,
133,,ガーデン・インディゴの車窓から,,,,,['ONA'],12,Finished Airing,"Jan 29, 2016 to Jun 24, 2016",,,"None found,","None found,",['I was a Ballerina'],Original,"['Adventure', 'Comedy', 'Fantasy']",,,2 min. per ep.,G - All Ages,5.91,#10371,#8421,"5,835",1,1233,Super deformed flash anime shorts. Half were streamed on Bandai’s official youtube page and half were bundled with the DVD/Blu-ray release of the main show.,[],Comet Lucifer: Garden Indigo no Shasou kara,,,
134,Phoenix Wright Ace Attorney: Spirit of Justice Prologue,逆転裁判6 プロローグ,Ace Attorney 6 Prologue,,,,['ONA'],1,Finished Airing,"Mar 17, 2016",,,['Capcom'],"None found,",['A-1 Pictures'],Game,,,,8 min.,PG-13 - Teens 13 or older,6.54,#6821,#8441,"5,803",10,2216,"The country of Khura'in doesn't have attorneys. Instead, the outcome of trials are decided by the oracles. Meanwhile, in Japan, Naruhodo Ryuichi receives a disturbing call from his old friend, Mayoi Ayasato, who is currently training in Kurain.",[],Gyakuten Saiban 6 Prologue,['Workplace'],['Mystery'],
135,,Soul Worker: Your Destiny Awaits,,,,,['ONA'],5,Finished Airing,"Mar 17, 2016 to Apr 5, 2016",,,"None found,","None found,",['Larx Entertainment'],Game,"['Action', 'Fantasy', 'Sci-Fi']",,,3 min. per ep.,PG-13 - Teens 13 or older,5.60,#11773,#8564,"5,620",16,1807,"Lion Games' Korean online role-playing game Soul Worker is inspiring an anime that will be streamed online. The publisher NHN PlayArt made the announcement at a press conference marking the completion of the game. The press conference showed an animatic preview and the storyboards for the anime. (Source: ANN, edited)",[],Soul Worker: Your Destiny Awaits,,,
136,Aishen Qiaokeli-ing Recap,爱神巧克力 完结纪念,,,,,['ONA'],1,Finished Airing,"Mar 23, 2016",,,['Tencent Animation & Comics'],"None found,",['B.CMAY PICTURES'],['Web manga'],"['Comedy', 'Romance']","['Harem', 'School']",,8 min.,PG-13 - Teens 13 or older,6.44,#7442,#9012,"4,866",4,1323,Recap episode of the first season of Aishen Qiaokeli-ing posted on the official Tenecent biibili channel.,"['Sequel (ONA) Aishen Qiaokeli-ing...II', '']",Aishen Qiaokeli-ing: Wanjie Jinian,,,
137,,LOVE BITES,,,,,['ONA'],1,Finished Airing,"Mar 6, 2016",,,"None found,","None found,","None found,",Original,,,,2 min.,R - 17+ (violence & profanity),2.66,#13847,#9146,"4,666",5,3295,"In accordance with a letter she received, a schoolgirl waits for its sender on a bench in the dark. While she remains unsuspecting, the girl's friend is prepared for the worst. [Written by MAL Rewrite]",[],Love Bites,,['Horror'],
138,"Spiritual Domain Second Season, Spiritual Field 2",灵域 第二季,,,,,['ONA'],10,Finished Airing,"Feb 18, 2016 to Apr 21, 2016",,,['iQIYI'],"None found,",['Haoliners Animation League'],Novel,,,,14 min. per ep.,PG-13 - Teens 13 or older,6.66,#6132,#10884,"2,710",2,1081,"Qin Lie have to guard Tang Siqi, regardless of the differences between them, and Liang Shanyan, while the strange powers coursing through his veins are beginning to slowly awaken. When Qin Lie vows to protect the instrument of sovereign, at the same time, seven Evil Clan's Lords are appearing on the field. While the most powerful secret weapon is emerging from the altar, the enemy intend to seize Qin Lie's life...","['Prequel (ONA) Ling Yu', 'Sequel (ONA) Ling Yu 3rd Season']",Ling Yu 2nd Season,,['Fantasy'],
